eng_Latn,pan_Guru
"When his cousin's 7-year-old daughter died in 1990, he was present at the funeral, and there was one who preached the gospel of Jesus that He is the Resurrection and the Life.
","ਜਦ ਉਸ ਦੇ ਚਚੇਰੇ ਭਰਾ ਦੇ 7 ਸਾਲ ਦੀ ਉਮਰ ਦੀ ਧੀ ਨੂੰ 1990 ਵਿੱਚ ਮੌਤ ਹੋ ਗਈ ਹੈ, ਉਹ ਸੰਸਕਾਰ 'ਤੇ ਮੌਜੂਦ ਸੀ, ਅਤੇ ਉੱਥੇ ਹੀ ਇੱਕ ਹੈ ਜੋ ਯਿਸੂ ਮਸੀਹ ਦੀ ਇੰਜੀਲ ਹੈ, ਜੋ ਕਿ ਉਹ ਪੁਨਰ ਉਥਾਨ ਅਤੇ ਜੀਵਨ ਹੈ ਦਾ ਪ੍ਰਚਾਰ ਕੀਤਾ ਸੀ. ਫਿਰ ਉਸ ਨੇ ਨੂੰ ਬਚਾਇਆ ਗਿਆ ਸੀ, ਅਤੇ ਉਸ ਦੀ ਪਤਨੀ ਨੂੰ ਇਕ ਮਹੀਨੇ ਬਾਅਦ.
"
"When the King's adviser, Haman, persuades him to kill all the Jews in the empire, Queen Esther cousin and adopted father, Mordecai, calls on her to use her influence to stop the bloody plan.
","ਜਦ ਰਾਜਾ ਦੇ ਸਲਾਹਕਾਰ, ਹਾਮਾਨ, ਸਾਮਰਾਜ ਵਿਚ ਸਾਰੇ ਯਹੂਦੀ ਨੂੰ ਮਾਰਨ ਲਈ ਉਸ ਨੂੰ persuades, ਰਾਣੀ ਅਸਤਰ ਚਚੇਰੇ ਅਤੇ ਨੂੰ ਅਪਣਾਇਆ ਪਿਤਾ ਨੂੰ, ਮਾਰਦਕਈ, ਕਰਨ ਲਈ ਉਸ ਨੂੰ ਤੇ ਕਾਲ ਉਸ ਦੇ ਪ੍ਰਭਾਵ ਨੂੰ ਵਰਤ ਖ਼ੂਨੀ ਯੋਜਨਾ ਨੂੰ ਬੰਦ ਕਰਨ ਲਈ.
"
"When the King's adviser, Haman, persuades him to kill all the Jews in the empire, Queen Esther's cousin and adopted father, Mordecai, calls on her to use her influence and stop the plan.
","ਜਦ ਰਾਜਾ ਦੇ ਸਲਾਹਕਾਰ, ਹਾਮਾਨ, ਸਾਮਰਾਜ ਵਿਚ ਸਾਰੇ ਯਹੂਦੀ ਨੂੰ ਮਾਰਨ ਲਈ ਉਸ ਨੂੰ persuades, ਰਾਣੀ ਅਸਤਰ ਚਚੇਰੇ ਅਤੇ ਨੂੰ ਅਪਣਾਇਆ ਪਿਤਾ ਨੂੰ, ਮਾਰਦਕਈ, ਕਰਨ ਲਈ ਉਸ ਨੂੰ ਤੇ ਕਾਲ ਉਸ ਦੇ ਪ੍ਰਭਾਵ ਨੂੰ ਵਰਤ ਖ਼ੂਨੀ ਯੋਜਨਾ ਨੂੰ ਬੰਦ ਕਰਨ ਲਈ.
"
"When the King's adviser, Haman, persuades him to kill all the Jews in the empire, Queen Esther's cousin and adopted father, Mordecai, calls on her to use her influence to stop the bloody plan.
","ਜਦ ਰਾਜਾ ਦੇ ਸਲਾਹਕਾਰ, ਹਾਮਾਨ, ਸਾਮਰਾਜ ਵਿਚ ਸਾਰੇ ਯਹੂਦੀ ਨੂੰ ਮਾਰਨ ਲਈ ਉਸ ਨੂੰ persuades, ਰਾਣੀ ਅਸਤਰ ਚਚੇਰੇ ਅਤੇ ਨੂੰ ਅਪਣਾਇਆ ਪਿਤਾ ਨੂੰ, ਮਾਰਦਕਈ, ਕਰਨ ਲਈ ਉਸ ਨੂੰ ਤੇ ਕਾਲ ਉਸ ਦੇ ਪ੍ਰਭਾਵ ਨੂੰ ਵਰਤ ਖ਼ੂਨੀ ਯੋਜਨਾ ਨੂੰ ਬੰਦ ਕਰਨ ਲਈ.
"
"When the King's adviser, Haman, persuades him to kill all the Jews in the empire, Queen Esther's cousin and adopted father, Mordecai, calls on her to use her influence to stop the planned massacre.
","ਜਦ ਰਾਜਾ ਦੇ ਸਲਾਹਕਾਰ, ਹਾਮਾਨ, ਸਾਮਰਾਜ ਵਿਚ ਸਾਰੇ ਯਹੂਦੀ ਨੂੰ ਮਾਰਨ ਲਈ ਉਸ ਨੂੰ persuades, ਰਾਣੀ ਅਸਤਰ ਚਚੇਰੇ ਅਤੇ ਨੂੰ ਅਪਣਾਇਆ ਪਿਤਾ ਨੂੰ, ਮਾਰਦਕਈ, ਕਰਨ ਲਈ ਉਸ ਨੂੰ ਤੇ ਕਾਲ ਉਸ ਦੇ ਪ੍ਰਭਾਵ ਨੂੰ ਵਰਤ ਖ਼ੂਨੀ ਯੋਜਨਾ ਨੂੰ ਬੰਦ ਕਰਨ ਲਈ.
"
"Whilst the AKC gave them their own breed standard in 1959, outside of the US they still follow the same breed standard as their 3 cousins.
","ਜਦ ਕਿ ਏ ਕੇ ਸੀ ਨੇ ਉਨ੍ਹਾਂ ਨੂੰ 1959 ਵਿਚ ਉਨ੍ਹਾਂ ਦੇ ਆਪਣੇ ਨਸਲ ਦੇ ਮਿਆਰ ਦਿੱਤੇ, ਸੰਯੁਕਤ ਰਾਜ ਤੋਂ ਬਾਹਰ ਉਹ ਅਜੇ ਵੀ ਉਨ੍ਹਾਂ ਦੇ 3 ਚਚੇਰੇ ਭਰਾਵਾਂ ਵਾਂਗ ਨਸਲ ਦੇ ਉਸੇ ਮਿਆਰ ਦੀ ਪਾਲਣਾ ਕਰਦੇ ਹਨ.
"
"Whilst working as a Human Resources Manager in his cousin's firm, Khan aspired to a career in acting.
","ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਦੀ ਫਰਮ ਵਿੱਚ ਮਾਨਵੀ ਸੰਸਾਧਨ ਪ੍ਰਬੰਧਕ ਦੇ ਰੂਪ ਵਿੱਚ ਕੰਮ ਕਰਦੇ ਹੋਏ, ਅਦਨਾਨ ਖਾਨ ਨੇ ਅਦਾਕਾਰੀ ਵਿੱਚ ਕੈਰੀਅਰ ਦੀ ਇੱਛਾ ਜਤਾਈ।
"
"Ze Ramalho is also the first cousin of Elba Ramalho , a well known Brazilian composer and performer.
","ਜ਼ੇ ਰਾਮਲਹੋ ਏਲਬਾ ਰਾਮਲਹੋ ਦਾ ਪਹਿਲਾ ਚਚੇਰਾ ਭਰਾ ਵੀ ਹੈ, ਜੋ ਇੱਕ ਪ੍ਰਸਿੱਧ ਬ੍ਰਾਜ਼ੀਲ ਦੇ ਸੰਗੀਤਕਾਰ ਅਤੇ ਕਲਾਕਾਰ ਹੈ. ਹੋਰ
"
"Ze Ramalho is also the first cousin of Elba Ramalho, a well known Brazilian composer and performer.23) Alceu Valenca
","ਜ਼ੇ ਰਾਮਲਹੋ ਏਲਬਾ ਰਾਮਲਹੋ ਦਾ ਪਹਿਲਾ ਚਚੇਰਾ ਭਰਾ ਵੀ ਹੈ, ਜੋ ਇੱਕ ਪ੍ਰਸਿੱਧ ਬ੍ਰਾਜ਼ੀਲ ਦੇ ਸੰਗੀਤਕਾਰ ਅਤੇ ਕਲਾਕਾਰ ਹੈ. ਹੋਰ
"
"Ze ramalho is also the first cousin of elba ramalho, a well known brazilian composer and performer.
","ਜ਼ੇ ਰਾਮਲਹੋ ਏਲਬਾ ਰਾਮਲਹੋ ਦਾ ਪਹਿਲਾ ਚਚੇਰਾ ਭਰਾ ਵੀ ਹੈ, ਜੋ ਇੱਕ ਪ੍ਰਸਿੱਧ ਬ੍ਰਾਜ਼ੀਲ ਦੇ ਸੰਗੀਤਕਾਰ ਅਤੇ ਕਲਾਕਾਰ ਹੈ. ਹੋਰ
"
"Zelophehad's daughters - Mahlah, Tirzah, Hoglah, Milcah, and Noah - married their cousins on their father's side of the family.
","ਇਸ ਲਈ ਸਲਾਫ਼ਹਾਦ ਦੀਆਂ ਧੀਆਂ ਮਹਲਾਹ, ਤਿਰਸਾਹ, ਹਾਗਲਾਹ, ਮਿਲਕਾਹ ਅਤੇ ਨੋਆਹ - ਨੇ ਆਪਣੇ ਪਿਤਾ ਵਾਲੇ ਪਾਸੇ ਦੇ ਚਚੇਰੇ ਭਰਾਵਾਂ ਨਾਲ ਸ਼ਾਦੀ ਕੀਤੀ।
"
"Zé Ramalho is also the first cousin of Elba Ramalho, a well known Brazilian composer and performer.
","ਜ਼ੇ ਰਾਮਲਹੋ ਏਲਬਾ ਰਾਮਲਹੋ ਦਾ ਪਹਿਲਾ ਚਚੇਰਾ ਭਰਾ ਵੀ ਹੈ, ਜੋ ਇੱਕ ਪ੍ਰਸਿੱਧ ਬ੍ਰਾਜ਼ੀਲ ਦੇ ਸੰਗੀਤਕਾਰ ਅਤੇ ਕਲਾਕਾਰ ਹੈ. ਹੋਰ
"
"brother, a child, a cousin or a friend.
","ਪੁੱਤ, ਵੀਰ ਜਾਂ ਮਿੱਤਰ।
"
"cousin of one's wife
","ਕਿਸੇ ਦੀ ਪਤਨੀ
"
"· In 1927, when she was just 13, Gaidinliu joined the Heraka movement of her cousin Haipou Jadonang, who had emerged as a prominent local leader.
","1927 ਵਿੱਚ, ਜਦੋਂ ਉਹ ਸਿਰਫ਼ 13 ਸਾਲਾਂ ਦੀ ਸੀ, ਗਾਈਦਿਨਲਿਓ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਹੈਪੌ ਜਾਦੋਂਗ ਦੀ ਹੇਰਕਾ ਲਹਿਰ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਗਈ, ਜੋ ਇੱਕ ਪ੍ਰਸਿੱਧ ਸਥਾਨਕ ਨੇਤਾ ਵਜੋਂ ਉੱਭਰੀ ਸੀ।
"
"Ānanda was a first cousin of Gautama Buddha and one of his ten principal disciples.
","ਆਨੰਦ ਗੌਤਮ ਬੁੱਧ ਦਾ ਇੱਕ ਚਚੇਰਾ ਭਰਾ ਸੀ ਅਤੇ ਉਸ ਦੇ ਦਸ ਮੁੱਖ ਚੇਲਿਆਂ ਵਿਚੋਂ ਇੱਕ ਸੀ।
"
"Of course present from the family were the bride’s brother Harshvardhan Kapoor and father Anil Kapoor, cousins Arjun Kapoor, Mohit Marwah, Anshula Kapoor, uncles Boney Kapoor and Sanjay Kapoor along with Janhvi and Khushi.
","ਵਿਆਹ ਵਿੱਚ ਪਿਤਾ ਅਨਿਲ ਕਪੂਰ, ਮਾਂ ਸੁਨੀਤਾ ਕਪੂਰ, ਹਰਸ਼ਵਰਧਨ ਕਪੂਰ, ਅਰਜੁਨ ਕਪੂਰ, ਸੰਜੇ ਕਪੂਰ, ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਉਨ੍ਹਾਂ ਦੀਆਂ ਧੀਆਂ ਜਾਹਨਵੀ ਅਤੇ ਖ਼ੁਸ਼ੀ ਕਪੂਰ ਤੋਂ ਇਲਾਵਾ ਮੋਹਿਤ ਮਰਵਾਹ ਅਤੇ ਪਰਿਵਾਰ ਦੇ ਕਈ ਮੈਂਬਰ ਇਸ ਮੌਕੇ ਮੌਜੂਦ ਸਨ।
"
"All languages are cousins.
","ਸਾਰੇ ਭਾਸ਼ਾ ਜਾਵਾ-ਬਰਾਬਰ ਹਨ.
"
"Lily-Rose and Ash, having flown to Paris, decided to sit in a cafe, together with her aunt and her little cousin.
","ਲਿੱਲੀ-ਰੋਸ ਅਤੇ ਐਸ਼, ਪੈਰਿਸ ਨੂੰ ਗਏ, ਨੇ ਆਪਣੀ ਮਾਸੀ ਅਤੇ ਉਸਦੇ ਚਾਚੇ ਦੇ ਚਚੇਰੇ ਭਰਾ ਨਾਲ ਇੱਕ ਕੈਫੇ ਵਿੱਚ ਬੈਠਣ ਦਾ ਫੈਸਲਾ ਕੀਤਾ.
"
"My cousin’s first name is the same as my uncle’s.
","ਕੁੜ੍ਹੀ ਦੇ ਭਰਾ ਅਤੇ ਮੇਰੇ ਦਿਓਰ ਦਾ ਨਾਮ ਇਕੋ ਜਿਹਾ ਹੈ।
"
"Grandma and cousins!
","ਕਾਕਾ ਅਤੇ ਬੀਬੀ ਜੀ!
"
"They say that their relationship does not confuse the girl's family, so Lily-Rose and Asha paparazzi repeatedly filmed her mom's company, Vanessa Parady, cousins ​​and aunts.
","ਉਹ ਕਹਿੰਦੇ ਹਨ ਕਿ ਉਨ੍ਹਾਂ ਦਾ ਰਿਸ਼ਤਾ ਲੜਕੀ ਦੇ ਪਰਿਵਾਰ ਨੂੰ ਉਲਝਾਉਂਦਾ ਨਹੀਂ ਹੈ, ਇਸ ਲਈ ਲਿਲੀ-ਰੋਸ ਅਤੇ ਆਸ਼ਾ ਪਾਪਰਸੀ ਨੇ ਵਾਰ-ਵਾਰ ਆਪਣੀ ਮੰਮੀ ਦੀ ਕੰਪਨੀ, ਵਨੇਸਾ ਪਾਰਾਦੀ, ਚਚੇਰੇ ਭਰਾਵਾਂ ਅਤੇ ਚਾਚਿਆਂ ਨੂੰ ਫਿਲਮਾਇਆ.
"
"A senior journalist associated with a leading Karachi daily told IANS that Asad, a small time tissue paper manufacturer, rose to become a prominent industrialist of Karachi, during his cousin, Gen Musharraf’s tenure.
","ਕਰਾਚੀ ਦੇ ਇਕ ਪ੍ਰਮੁੱਖ ਅਖ਼ਬਾਰ ਨਾਲ ਜੁੜੇ ਇਕ ਪੱਤਰਕਾਰ ਨੇ ਆਈਏਐਨਐਸ ਨੂੰ ਦੱਸਿਆ ਕਿ ਟਿਸ਼ੂ ਪੇਪਰ ਬਣਾਉਣ ਵਾਲਾ ਅਸਦ ਮੁਸ਼ੱਰਫ ਦੇ ਕਾਰਜਕਾਲ ਦੌਰਾਨ ਕਰਾਚੀ ਵਿੱਚ ਇਕ ਵੱਡਾ ਉਦਯੋਗਪਤੀ ਬਣ ਗਿਆ ਸੀ।
"
"All three of them were cousins.
","ਤਿੰਨੋਂ ਹੀ ਸਕੇ ਭਰਾ ਸਨ।
"
"Priyaank's cousin and Bollywood actress Shraddha Kapoor is also attending the wedding.
","ਭਾਰਤ ਵਲੋਂ ਅਦਾਕਾਰਾ ਪ੍ਰਿਅੰਕਾ ਚੋਪੜਾ ਤੋਂ ਇਲਾਵਾ ਸੁਹਾਨੀ ਜਲੋਟਾ ਵੀ ਇਸ ਵਿਆਹ ਵਿਚ ਸ਼ਾਮਲ ਹੋਣਗੀਆਂ।
"
"Both of them were cousins.
","ਇਹ ਦੋਨੋਂ ਸਕੇ ਭਰਾ ਸਨ।
"
"Both were cousins.
","ਇਹ ਦੋਵੇਂ ਚਚੇਰੇ ਭਰਾ ਸਨ।
"
"Armaan is the cousin of Bollywood actors Kareena Kapoor, Karishma Kapoor and Ranbir Kapoor.
","ਬਾਲੀਵੁੱਡ ਦੀ ਲੀਡਿੰਗ ਐਕਟ੍ਰੈੱਸ ਕਰੀਨਾ ਕਪੂਰ ਤੇ ਕਰਿਸ਼ਮਾ ਕਪੂਰ ਰਿਸ਼ੀ ਕਪੂਰ ਦੀਆਂ ਭਤੀਜੀਆਂ ਹਨ।
"
"He sold two properties to my cousin, one of those properties belonged to KRK and the second belonged to his brother.
","ਉਸਨੇ ਮੇਰੇ ਚਚੇਰਾ ਭਰਾ ਨੂੰ ਦੋ ਜਾਇਦਾਦਾਂ ਵੇਚੀਆਂ, ਜਿਨ੍ਹਾਂ ਵਿਚੋਂ ਇਕ ਕੇ.ਆਰ.ਕੇ ਦੀ ਸੀ ਅਤੇ ਦੂਜੀ ਉਸਦੇ ਭਰਾ ਦੀ.ਮੀਕਾ ਨੇ ਕਿਹਾ ਕਿ, “ਕੇ.ਆਰ.ਕੇ ਨੇ ਆਪਣੇ ਜਾਇਦਾਦ ਦੇ ਕਾਗਜ਼ਾਂ‘ ਤੇ ਦਸਤਖਤ ਕੀਤੇ ਜੋ ਕਿ ਠੀਕ ਹੈ, ਪਰ ਉਸਨੇ ਆਪਣੇ ਭਰਾ ਦੇ ਜਾਇਦਾਦ ਦੇ ਕਾਗਜ਼ਾਂ ‘ਤੇ ਵੀ ਹਸਤਾਖਰ ਕੀਤੇ ਹਨ।
"
"“This is my cousin.
","“ਇਹ ਮੇਰੇ ਫੁੱਫਰ ਜੀ ਨੇ।
"
"Unfortunately my cousin also passed away last night after battling for life for days.
","ਬਦਕਿਸਮਤੀ ਨਾਲ ਮੇਰਾ ਭਰਾ ਵੀ ਕਈ ਦਿਨਾਂ ਤਕ ਜ਼ਿੰਦਗੀ ਤੇ ਮੌਤ ਨਾਲ ਜੂਝਣ ਤੋਂ ਬਾਅਦ ਚੱਲ ਵਸਿਆ ਹੈ।
"
"He added Guriqbal was younger brother of Ludhiana MP Ravneet Bittu and cousin of Khanna MLA Gurkirat Kotli.
","ਪ੍ਰਵੀਨ ਕੁਮਾਰ ਨੇ ਦੱਸਿਆ ਕਿ ਗੁਰਇਕਬਾਲ ਕੋਟਲੀ ਲੁਧਿਆਣਾ ਤੋਂ ਸੰਸਦ ਮੈਂਬਰ ਰਵਨੀਤ ਬਿੱਟੂ ਦਾ ਛੋਟਾ ਭਰਾ ਹੈ ਅਤੇ ਖੰਨਾ ਤੋਂ ਵਿਧਾਇਕ ਗੁਰਕੀਰਤ ਕੋਟਲੀ ਉਸ ਦੇ ਤਾਏ ਦਾ ਪੁੱਤ ਹੈ।
"
"Taimur’s cousin Inaaya was also seen along with mother Soha Ali Khan.
","ਤੈਮੂਰ ਅਲੀ ਖਾਨ ਦੇ ਨਾਲ ਉਸ ਦੀ ਭੂਆ ਸੋਹਾ ਅਲੀ ਖਾਨ ਵੀ ਨਜ਼ਰ ਆ ਰਹੀ ਸੀ।
"
"Speaking about STF chief Harpreet Sidhu, the former minister said he wanted to thank the officer for admitted that they were estranged cousins.
","ਐਸਟੀਐਫ ਮੁਖੀ ਹਰਪ੍ਰੀਤ ਸਿੱਧੂ ਬਾਰੇ ਬੋਲਦਿਆਂ ਸਾਬਕਾ ਮੰਤਰੀ ਨੇ ਕਿਹਾ ਕਿ ਉਹ ਇਸ ਅਧਿਕਾਰੀ ਦਾ ਧੰਨਵਾਦ ਕਰਨਾ ਚਾਹੁੰਦੇ ਹਨ ਕਿ ਉਸ ਨੇ ਕਬੂਲ ਕਰ ਲਿਆ ਹੈ ਕਿ ਉਹ ਦੋਵੇਂ ਨਾਰਾਜ਼ ਰਿਸ਼ਤੇਦਾਰ ਹਨ।
"
"For example, Nicholas 2 and George 5 were cousins for mothers.
","ਮਿਸਾਲ ਲਈ, ਨਿਕੋਲਸ 2 ਅਤੇ 5 ਜਾਰਜ ਮਾਤਾ ਤੇ ਚਚੇਰੇ ਸਨ.
"
"After that, he married his cousin.
","ਇਸਦੇ ਬਾਅਦ ਉਨ੍ਹਾਂਨੇ ਆਪਣੀ ਗਰਲਫਰੇਂਡ ਵਲੋਂ ਹੀ ਵਿਆਹ ਕਰ ਲਈ ।
"
"Among these were cousins Drue Bailey and Mike Julian, who found a lush meadow between Volcan Mountain and the Cuyamacas to their liking.
","ਇਨ੍ਹਾਂ ਵਿਚੋਂ ਚਾਚੇ ਮੁਸਾਫਿਰਾਂ ਡੇਅ ਬੇਲੀ ਅਤੇ ਮਾਈਕ ਜੂਲੀਅਨ, ਜਿਨ੍ਹਾਂ ਨੇ ਆਪਣੀ ਮਰਜ਼ੀ ਮੁਤਾਬਕ ਵੋਲਕੈਨ ਪਹਾੜ ਅਤੇ ਕੁਆਮੇਕਾਸ ਦੇ ਵਿਚਕਾਰ ਇਕ ਹਰੀ ਝੀਲ ਲੱਭੀ.
"
"As per Yahoo News Australia, the occurrence took place earlier this month as Yiyi played with her youthful cousin.
","ਯਾਹੂ ਨਿਊਜ਼ ਆਸਟਰੇਲੀਆ ਦੇ ਅਨੁਸਾਰ, ਘਟਨਾ ਇਸ ਮਹੀਨੇ ਦੀ ਸ਼ੁਰੂਆਤ ਵਿੱਚ ਵਾਪਰੀ ਜਦੋਂ ਯੀ ਆਪਣੇ ਛੋਟੇ ਚਚੇਰਾ ਭਰਾ ਨਾਲ ਖੇਡ ਰਹੀ ਸੀ।
"
"A cousin brother of the deceased has submitted a complaint in this regard to the police.
","ਵਕੀਲ ਦੇ ਭਰਾ ਨੇ ਇਸ ਸੰਬੰਧ ਵਿਚ ਪੁਲਸ ਵਿਚ ਸ਼ਿਕਾਇਤ ਦਰਜ ਕਰਵਾਈ ਹੈ।
"
"UP: Married woman killed by cousin after failed rape attempt, accused arrested
","ਯੂਪੀ: ਔਰਤ ਨੇ ਪ੍ਰੇਮੀ ਨਾਲ ਮਿਲ ਕੀਤੀ ਪਤੀ ਦੀ ਹੱਤਿਆ, ਐਕਸ ‘ਤੇ ਦਰਜ ਕਰਵਾਇਆ ਕਤਲ ਦਾ ਕੇਸ
"
"(Are they your cousins?
","ਕੀ ਇਹ ਤੁਹਾਡੇ ਚਚੇਰੇ ਭਰਾ ਹਨ?
"
"Are we all cousins?
","ਅਸੀਂ ਸਾਰੇ ਦਲਾਲ ਹਾਂ?
"
"Also Read: Karnataka: 16-year-old girl hacked to death by cousin in broad daylight
","ਇਹ ਵੀ ਪੜ੍ਹੋ: 16 ਸਾਲਾ ਨੌਜਵਾਨ ਦਾ ਘਿਨੌਣਾ ਕਾਰਨਾਮਾ,ਕੁੜੀ ਦਾ ਕਤਲ ਕਰ ਦਰਖੱਤ ਨਾਲ ਲਟਕਾਈ ਲਾਸ਼
"
"Aren’t they our cousins too?
","ਕੀ ਉਹ ਸਾਡੇ ਭਰਾ ਨਹੀਂ?
"
"Actually they are cousins.
","ਅਸਲ ਵਿਚ, ਉਹ ਰਿਸ਼ਤੇਦਾਰ ਹਨ.
"
"Are they cousins too?
","ਕੀ ਉਹ ਭਰਾ ਹਨ?
"
"An accountability court has extended the judicial remand of former Pakistan Prime Minister Nawaz Sharif's daughter Maryam Nawaz and her cousin Yousaf Abbas in a corruption case.
","ਪਾਕਿਸਤਾਨ ਦੀ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਵਿਰੋਧੀ ਅਦਾਲਤ ਨੇ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਦੇ ਦੋਸ਼ਾਂ ਵਿਚ ਮੁਲਕ ਦੇ ਸਾਬਕਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਵਾਜ਼ ਸ਼ਰੀਫ ਅਤੇ ਉਨ੍ਹਾਂ ਦੀ ਧੀ ਮਰੀਅਮ ਨਵਾਜ਼ ਨੂੰ ਦੋਸ਼ੀ ਕਰਾਰ ਦਿੱਤਾ ਹੈ।
"
"George Michael with his cousin Andros Georgiou
","ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਐਂ੍ਰਾਸ ਜੋਰਜੀਓ ਨਾਲ ਜਾਰਜ ਮੀਕਲ
"
"2 cousins killed in Magura road accident
","ਸੜਕ ਹਾਦਸੇ 'ਚ 2 ਚਚੇਰੇ ਭਰਾਵਾਂ ਦੀ ਮੌਤ
"
"Arjun Kapoor grew up in a film family, with his father Boney Kapoor being a producer, and uncles Anil Kapoor and Sanjay Kapoor, and cousin Sonam Kapoor, being actors.
","ਇਨ੍ਹਾਂ ਦਾ ਚਚੇਰਾ ਭਰਾ ਸੁਰਿੰਦਰ ਕਪੂਰ ਵੀ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਰਿਹਾ ਜੋ ਅਨਿਲ ਕਪੂਰ, ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਸੰਜੇ ਕਪੂਰ ਦੇ ਪਿਤਾ ਸਨ।
"
"Kareena Kapoor’s son Taimur Ali Khan is seen playing with cousin Inaaya, son of Soha Ali Khan and Kunal Kemmu’s daughter, in a new video.
","ਇਸ ਵੀਡੀਓ ‘ਚ ਕਰੀਨਾ ਕਪੂਰ ਆਪਣੇ ਵੱਡੇ ਪੁੱਤਰ ਤੈਮੂਰ ਅਤੇ ਛੋਟੇ ਪੁੱਤਰ ਜੇਹ ਅਲੀ ਖਾਨ ਦੇ ਨਾਲ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ।
"
"After the post-mortem, the body was handed over to the cousin of the deceased.
","ੁਜਿਸ ਤੋਂ ਬਾਅਦ ਮਿ੍ਤਕ ਦੇ ਪੁਰਿਵਾਰ ਨੂੰ ਲਾਸ਼ ਸੌਂਪੀ ਗਈ।
"
"Following this, the victim called her cousin on his mobile phone and informed him about the ordeal.
","ਇਸ ਤੋਂ ਬਾਅਦ ਪੀੜਤਾ ਨੇ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਨੂੰ ਵੀ ਫੋਨ ਕਰ ਕੇ ਆਪਣੀ ਆਪ-ਬੀਤੀ ਦੱਸੀ।
"
"Afghanistan President Ashraf Ghanis cousin shot dead in Kabul
","ਅਫਗਾਨਿਸਤਾਨ ਦੇ ਰਾਸ਼ਟਰਪਤੀ ਅਸ਼ਰਫ ਗਨੀ ਦੇ ਚਚੇਰੇ ਭਰਾ ਦਾ ਗੋਲੀ ਮਾਰ ਕੇ ਕਤਲ
"
"Its very sad to know that our cousin left us.
","ਇਹ ਦੱਸਦੇ ਹੋਏ ਬਹੁਤ ਦੁੱਖ ਹੋ ਰਿਹਾ ਹੈ ਕਿ ਸਾਡੀ ਪ੍ਰਿਅ ਸੌਮਯਾ ਸਾਨੂੰ ਛੱਡ ਕੇ ਚਲੀ ਗਈ ਹੈ।
"
"Also Read: Shocking! 8-month-old girl raped by a cousin, battling for life in hospital
","ਇਹ ਵੀ ਪੜ੍ਹੋ: ਮਮਤਾ ਸ਼ਰਮਸਾਰ: ਮਤਰੇਈ ਮਾਂ ਨੇ ਡੁਬੋ ਕੇ ਮਾਰਿਆ 8 ਸਾਲਾ ਬੱਚਾ
"
"Also, Anil Kapoor’s father, Surinder Kapoor, the famous Bollywood producer was a cousin of Prithviraj Kapoor.
","ਇਨ੍ਹਾਂ ਦਾ ਚਚੇਰਾ ਭਰਾ ਸੁਰਿੰਦਰ ਕਪੂਰ ਵੀ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਰਿਹਾ ਜੋ ਅਨਿਲ ਕਪੂਰ, ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਸੰਜੇ ਕਪੂਰ ਦੇ ਪਿਤਾ ਸਨ।
"
"The more familiar name is the second cousin.
","ਸਭ ਤੋਂ ਵੱਧ ਜਾਣਿਆ ਜਾਣ ਵਾਲਾ ਨਾਮ ਦੂਜਾ ਚਚੇਰੇ ਭਰਾ ਹੈ.
"
"""The real Samajwadi Party belongs to us as 90 per cent of the people support us,"" Ram Gopal, who is Mulayam's cousin and has sided with Akhilesh in the family feud, told reporters after meeting the Commission.
","ਕਮਿਸ਼ਨ ਦੇ ਨਾਲ ਮੀਟਿੰਗ ਤੋਂ ਬਾਅਦ ਰਾਮ ਗੋਪਾਲ ਨੇ ਪੱਤਰਕਾਰਾਂ ਨੂੰ ਦੱਸਿਆ ਕਿ ਅਸਲ ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਅਸੀਂ ਹਾਂ, ਕਿਉਂਕਿ 90 ਫੀਸਦੀ ਲੋਕ ਸਾਡੇ ਨਾਲ ਹਨ ਰਾਮ ਗੋਪਾਲ ਮੁਲਾਇਮ ਦੇ ਚਚੇਰੇ ਭਰਾ ਹਨ ਤੇ ਇਸ ਪੂਰੇ ਵਿਵਾਦ ‘ਚ ਉਹ ਅਖਿਲੇਸ਼ ਦੇ ਨਾਲ ਹਨ
"
"Three cousins killed in road accident
","ਸੜਕ ਹਾਦਸੇ 'ਚ ਦੋ ਸਕੇ ਭਰਾਵਾਂ ਸਮੇਤ ਤਿੰਨ ਜ਼ਖ਼ਮੀ
"
