eng_Latn,pan_Guru
"Gamdur Singh Brar, who shot dead his nephew Harmanjot Singh Bhattal and seriously injured his wife Satvir Kaur Brar in Edmonton at the weekend has been charged with first-degree murder and attempted murder.
","ਐਡਮਨਟਨ ਵਿਚ ਗੁਮਦੁਰ ਸਿੰਘ ਬਰਾੜ ਨੇ ਆਪਣੇ ਰਿਸ਼ਤੇਦਾਰ ਹਰਮਨਜੋਤ ਸਿੰਘ ਭੱਠਲ ਦੀ ਹੱਤਿਆ ਕਰ ਦਿੱਤੀ ਅਤੇ ਆਪਣੀ ਪਤਨੀ ਸਤਵੀਰ ਕੌਰ ਨੂੰ ਗੰਭੀਰ ਰੂਪ ਨਾਲ ਜ਼ਖਮੀ ਕਰ ਦਿੱਤਾ।
"
"Then our hero called his nephew, Iolaus, to the rescue.
","ਫਿਰ ਸਾਡੇ ਹੀਰੋ ਨੇ ਆਪਣੇ ਭਤੀਜੇ, ਇਓਲਾਊਸ ਨੂੰ ਬਚਾਉਣ ਲਈ ਬੁਲਾਇਆ.
"
"Amitabh's daughter Shweta Bachchan Nanda is married to Rishi Kapoor's nephew Nikhil Nanda.
","ਅਮਿਤਾਭ ਬੱਚਨ ਦੀ ਧੀ ਸ਼ਵੇਤਾ ਨੰਦਾ ਦਾ ਵਿਆਹ ਰਾਜ ਕਪੂਰ ਦੇ ਦੋਹਤਰੇ ਨਿਖਿਲ ਨੰਦਾ ਨਾਲ ਹੋਇਆ ਸੀ।
"
"He said his nephew left behind a 6-year-old son and a 4-year-old daughter.
","ਮ੍ਰਿਤਕ ਆਪਣੇ ਪਿੱਛੇ ਆਪਣੀ ਪਤਨੀ ਸਮੇਤ ਇੱਕ 4 ਸਾਲਾ ਲੜਕਾ ਅਤੇ 6 ਸਾਲਾ ਇੱਕ ਲੜਕੀ ਛੱਡ ਗਿਆ ਹੈ।
"
"Contrary to his nephew, Paras also praised Bihar chief minister and Janata Dal (United) president Nitish Kumar by saying he is a good leader and a development oriented man.
","ਇਸਦੇ ਨਾਲ ਹੀ ਪਾਰਸ ਨੇ ਬਿਹਾਰ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਨਿਤੀਸ਼ ਕੁਮਾਰ ਦੀ ਸ਼ਲਾਘਾ ਕਰਦੇ ਹੋਏ ਉਨ੍ਹਾਂ ਨੂੰ ਇਕ ਚੰਗਾ ਨੇਤਾ ਅਤੇ ਵਿਕਾਸ ਪੁਰਸ਼ ਦੱਸਿਆ ਹੈ ਜਿਸ ਨਾਲ ਹੀ ਪਾਰਟੀ ਵਿੱਚ ਇਕ ਵੱਡੀ ਦਰਾਰ ਉਜਾਗਰ ਹੋ ਗਈ ਹੈ ਕਿਉਂਕਿ ਪਾਰਸ ਦੇ ਭਤੀਜੇ ਚਿਰਾਗ ਪਾਸਵਾਨ ਜਨਤਾ ਦਲ (ਯੂ) ਪ੍ਰਧਾਨ ਦੇ ਆਲੋਚਕ ਰਹੇ ਹਨ।
"
"Lewis Hamilton apologized for shaming his nephew dressed in a princess dress
","ਲੂਈਸ ਹੈਮਿਲਟਨ ਨੇ ਆਪਣੇ ਭਤੀਜੇ ਨੂੰ ਇਕ ਰਾਜਕੁਮਾਰੀ ਦੇ ਕੱਪੜੇ ਪਹਿਨਣ ਲਈ ਮੁਆਫੀ ਮੰਗੀ
"
"Ratul Puri, who is the nephew of Madhya Pradesh Chief Minister Kamal Nath, is currently in judicial custody in the case.
","ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਕਮਲ ਨਾਥ ਦਾ ਭਾਣਜਾ ਰਤੁਲ ਪੁਰੀ ਵੀ ਇਸ ਜੇਲ੍ਹ ਵਿੱਚ ਬੰਦ ਹੈ।
"
"Another SP legislator, a rebel, is Shivpal Singh Yadav who is contesting from Firozabad against SPs official candidate and his nephew Akshay Yadav.
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਯਾਦਵ ਫਿਰੋਜ਼ਾਬਾਦ ਤੋਂ ਆਪਣੇ ਭਤੀਜੇ ਅਤੇ ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਮੌਜੂਦਾ ਸੰਸਦ ਮੈਂਬਰ ਅਕਸ਼ੈ ਯਾਦਵ ਵਿਰੁੱਧ ਚੋਣ ਲੜ ਰਹੇ ਹਨ।
"
"NCP leader Ajit Pawar, the nephew of party chief Sharad Pawar took oath as the deputy CM of the state.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਸੂਬੇ ਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"NAB has already arrested his daughter Maryam Nawaz and nephew Yousuf Abbas in the Chaudhry Sugar Mills case.
","ਐਨਏਬੀ ਪਹਿਲਾਂ ਹੀ ਆਪਣੀ ਧੀ ਮਰੀਅਮ ਨਵਾਜ਼ ਅਤੇ ਭਤੀਜੇ ਯੂਸਫ ਅੱਬਾਸ ਨੂੰ ਚੌਧਰੀ ਸ਼ੂਗਰ ਮਿੱਲ ਮਾਮਲੇ ਵਿੱਚ ਗ੍ਰਿਫ਼ਤਾਰ ਕਰ ਚੁੱਕੀ ਹੈ।
"
"He left Jarchi Karim Dad Khan, nephew of his prime minister Shah Vali Khan, in charge of Lahore with instructions to send him supplies of grain, arms and ammunition.
","ਅਬਦਾਲੀ ਨੇ ਆਪਣਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ਼ਾਹ ਵਲੀ ਖਾਂ ਦੇ ਭਤੀਜੇ ਜਾਰਚੀ ਕਰੀਮਦਾਦ ਖਾਂ ਨੂੰ ਲਾਹੌਰ ਦਾ ਹਾਕਮ ਬਣਾ ਦਿੱਤਾ ਤੇ ਹਦਾਇਤ ਕੀਤੀ ਕਿ ਉਹ ਉਸਨੂੰ ਅਨਾਜ, ਹਥਿਆਰ ਤੇ ਗੋਲਾ ਬਾਰੂਦ ਭੇਜਦਾ ਰਹੇ।
"
"Special CBI Judge KM Dave also imposed a fine of Rs 15 lakh each on Dinu Solanki and his nephew, also an accused in the case.
","ਸਪੈਸ਼ਲ ਸੀਬੀਆਈ ਜੱਜ ਕੇਐੱਮ ਦਵੇ ਨੇ ਇਸ ਮਾਮਲੇ 'ਚ ਦੋਸ਼ੀ ਐਲਾਨੇ ਗਏ ਸੋਲੰਕੀ ਅਤੇ ਉਸਦੇ ਭਤੀਜੇ 'ਤੇ 15 ਲੱਖ ਰੁਪਏ ਦਾ ਜ਼ੁਰਮਾਨਾ ਵੀ ਲਾਇਆ ਹੈ।
"
"ED has summoned West Bengal Chief Minister Mamata Banerjee’s nephew and Trinamool Congress MP Abhishek Banerjee and his wife for interrogation in the case.
","ਇਸ ਮਾਮਲੇ ’ਚ ਈਡੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਤੇ ਤ੍ਰਿਣਮੂਲ ਦੇ ਜਨਰਲ ਸਕੱਤਰ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ, ਉਨ੍ਹਾਂ ਦੀ ਪਤਨੀ ਰੂਜਿਰਾ ਬੈਨਰਜੀ, ਬੰਗਾਲ ਦੇ ਕਾਨੂੰਨ ਮੰਤਰੀ ਮਲਯ ਘਟਕ ਸਮੇਤ ਕਈ ਲੋਕਾਂ ਨੂੰ ਪੁੱਛਗਿੱਛ ਲਈ ਦਿੱਲੀ ਤਲਬ ਕਰ ਚੁੱਕੀ ਹੈ।
"
"Sridevi was in Dubai with husband Boney Kapoor and daughter Khushi Kapoor to attend her nephew Mohit Marwah's wedding.
","ਸ੍ਰੀਦੇਵੀ ਆਪਣੇ ਪਤੀ ਬੋਨੀ ਕਪੂਰ ਤੇ ਧੀ ਖੁਸ਼ੀ ਕਪੂਰ ਨਾਲ ਆਪਣੇ ਭਾਣਜੇ ਮੋਹਿਤ ਮਰਵਾਹਾ ਦੇ ਵਿਆਹ ਸਮਾਗਮ ਵਿੱਚ ਸ਼ਿਰਕਤ ਕਰਨ ਲਈ ਦੁਬਈ ਪੁੱਜੀ ਸੀ।
"
"Roman Putin is Putin's nephew, public figure and entrepreneur.
","ਰੋਮਨ ਪੁਤਿਨ - ਪੁਤਿਨ ਦੇ ਭਤੀਜੇ, ਸਮਾਜਿਕ ਕਾਰਕੁਨ ਅਤੇ ਉਦਯੋਗਪਤੀ.
"
"Apart from Lakhvi’s nephew, two hardcore LeT commanders were also among those killed by the security forces, Director General of Jammu and Kashmir Police (DGP), SP Vaid, told reporters.
","ਜੰਮੂ ਕਸ਼ਮੀਰ ਦੇ ਡੀਜੀਪੀ ਐਸ. ਪੀ. ਵੈਦ ਨੇ ਕਿਹਾ ਕਿ ਮਰਨ ਵਾਲਿਆਂ ਵਿੱਚ ਲਖਵੀ ਦੇ ਭਤੀਜੇ ਤੋਂ ਇਲਾਵਾ ਲਸ਼ਕਰ ਦੇ ਦੋ ਕਮਾਂਡਰ ਸ਼ਾਮਲ ਹਨ।
"
"Varun is Anil Dhawan's nephew.
","ਅਨਿਲ ਧਵਨ ਡੇਵਿਡ ਧਵਨ ਦੇ ਭਰਾ ਹਨ।
"
"His nephew and nieces were his companions.
","ਉਸਦੀਆਂ ਨੂੰਹਾਂ ਅਤੇ ਪੋਤਰੇ ਪੋਤਰੀਆਂ ਇਕੱਠੇ ਹੋ ਗਏ।
"
"Bhagat Singh's nephew Abhay Singh Sandhu dies due to Covid-related complications
","ਸ਼ਹੀਦ ਭਗਤ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਅਭੈ ਸਿੰਘ ਸੰਧੂ ਦੀ ਕਰੋਨਾ ਨਾਲ ਮੌਤ
"
"However, this place became famous not because of Prince Andrew, but thanks to his nephew, Prince William.
","ਹਾਲਾਂਕਿ, ਇਹ ਸਥਾਨ ਪ੍ਰਿੰਸ ਐਂਡਰਿਊ ਦੇ ਕਾਰਨ ਨਹੀਂ ਬਣਿਆ ਪਰੰਤੂ ਉਸਦੇ ਭਤੀਜੇ, ਪ੍ਰਿੰਸ ਵਿਲੀਅਮ, ਦਾ ਧੰਨਵਾਦ ਕਰਦਾ ਹੈ.
"
"Besides Pawar, who is the nephew of Nationalist Congress Party (NCP) chief Sharad Pawar, other accused in the case include Peasants and Workers Party (PWP) leader Jayant Patil and officials from the bank’s units in 34 districts in the state.
","ਸਾਬਕਾ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਅਜਿਤ ਪਵਾਰ ਤੋਂ ਇਲਾਵਾ ਇਸ ਮਾਮਲੇ ਦੇ ਮੁਲਜ਼ਮਾਂ ਵਿਚ ਐੱਨਸੀਪੀ ਨੇਤਾ ਜਯੰਤ ਪਾਟਿਲ ਤੇ ਸੂਬੇ ਦੇ 34 ਜ਼ਿਲ੍ਹਿਆਂ ਦੇ ਕੋਆਪ੍ਰੇਟਿਵ ਬੈਂਕ ਦੇ ਕਈ ਸੀਨੀਅਰ ਅਧਿਕਾਰੀ ਸ਼ਾਮਲ ਹਨ।
"
"Amid those being searched included Kamla Nath's former OSD Pravin Kakkar, former advisor Rajendra Miglani and executives linked to his brother-in-law's firm Moser Bayer and his nephew Ratul Puri's company.
","ਜਿਨ੍ਹਾਂ ਲੋਕਾਂ 'ਤੇ ਛਾਪੇ ਮਾਰੇ ਗਏ ਉਨ੍ਹਾਂ 'ਚ ਕਮਲਨਾਥ ਦੇ ਸਾਬਕਾ ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰੀ ਪ੍ਰਵੀਨ ਕੱਕੜ, ਸਾਬਕਾ ਸਲਾਹਕਾਰ ਰਜਿੰਦਰ ਮਿਗਲਾਨੀ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਰਿਸ਼ਤੇਦਾਰ ਨਾਲ ਜੁੜੀ ਕੰਪਨੀ ਮੋਜਰ ਬੇਅਰ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਭਣੇਵੇ ਰਾਤੁਲ ਪੁਰੀ ਦੀ ਕੰਪਨੀ ਸ਼ਾਮਲ ਹੈ।
"
"KCR’s nephew T. Harish Rao is also a Minister in the state Cabinet, while KCR’s co-brother’s son J. Santosh Kumar is a member of the Rajya Sabha.
","ਕੇਸੀਆਰ ਦੇ ਭਤੀਜੇ ਟੀ. ਹਰੀਸ਼ ਰਾਵ ਰਾਜ ਮੰਤਰੀ ਮੰਡਲ ਵਿੱਚ ਮੰਤਰੀ ਹਨ, ਜਦਕਿ ਕੇ ਸੀ ਆਰ ਦੇ ਭਰਾ ਦਾ ਪੁੱਤਰ ਜੇ. ਸੰਤੋਸ਼ ਕੁਮਾਰ ਰਾਜ ਸਭਾ ਦਾ ਮੈਂਬਰ ਹੈ।
"
"He was his uncle, so the nephew supported his relative.
","ਉਹ ਉਸਦਾ ਚਾਚਾ ਸੀ, ਇਸ ਲਈ ਭਤੀਜੇ ਨੇ ਆਪਣੇ ਰਿਸ਼ਤੇਦਾਰ ਦਾ ਸਮਰਥਨ ਕੀਤਾ.
"
"Anil Kapoor accompanied with his nephew Arjun Kapoor.
","ਇਸ ਦੌਰਾਨ ਅਰਜੁਨ ਕਪੂਰ ਦੇ ਨਾਲ ਉਨ੍ਹਾਂ ਦੀ ਛੋਟੀ ਭੈਣ ਅੰਸ਼ੁਲਾ ਕਪੂਰ ਵੀ ਮੌਜੂਦ ਸੀ।
"
"Cousins are considered brothers and sisters, and nieces and nephews as children.
","ਦਿਉਰਾਂ ਜੇਠਾਂ ਨੂੰ ਭਰਾਵਾਂ ਸਮਾਨ ਤੇ ਨਨਾਣਾਂ ਨੂੰ ਭੈਣਾਂ ਸਮਾਨ ਸਮਝੀ।
"
"Actor Saif Ali Khan's sister Saba Ali Khan, who regularly shares treasured family moments on Instagram, has shared an unseen picture of her niece, actor Sara Ali Khan and nephew Ibrahim Ali Khan.
","ਸੈਫ ਅਲੀ ਖ਼ਾਨ ਦੀ ਭੈਣ ਸਬਾ ਅਲੀ ਨੇ ਸਾਂਝੀ ਕੀਤੀ ਰਿਸ਼ੀ ਕਪੂਰ ਅਤੇ ਮੰਸੂਰ ਅਲੀ ਖ਼ਾਨ ਦੀ ਅਣਦੇਖੀ ਤਸਵੀਰ
"
"This information was given by Kaustubh Trivedi, nephew of Arvind Trivedi.
","ਇਸ ਗੱਲ ਦੀ ਜਾਣਕਾਰੀ ਅਰਵਿੰਦ ਤ੍ਰਿਵੇਦੀ ਦੇ ਭਤੀਜੇ ਕੌਸ਼ਤੁਭ ਤ੍ਰਿਵੇਦੀ ਨੇ ਦਿੱਤੀ।
"
"In this video, Salman Khan is seen painting with his nephew Ahil.
","ਇਸ ਤਸਵੀਰ ਵਿੱਚ ਉਹ ਸਲਮਾਨ ਖਾਨ ਦੇ ਭਾਣਜੇ ਆਹਿਲ ਦੇ ਨਾਲ ਸਮਾਂ ਬਿਤਾਉਂਦੇ ਹੋਏ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ।
"
"The police have arrested the nephew of the victim's father in this connection.
","ਇਸ ਕੇਸ ਵਿੱਚ, ਪੁੱਤਰ ਪਿਤਾ ਦਾ ਕਾਤਲ ਬਣ ਗਿਆ ਕਤਲ ਦੇ ਦੋਸ਼ੀ ਪਿਤਾ ਦੇ ਬੇਟੇ ਨੂੰ ਪੁਲਿਸ ਨੇ ਗ੍ਰਿਫਤਾਰ ਕਰਕੇ ਜੇਲ ਭੇਜ ਦਿੱਤਾ ਹੈ।
"
"Aamir Khan's nephew Imran Khan quits acting
","ਆਮਿਰ ਖਾਨ ਦੇ ਭਾਣਜੇ ਇਮਰਾਨ ਖਾਨ ਨੇ ਛੱਡੀ ਐਕਟਿੰਗ, ਇਸ ਅਦਾਕਾਰ ਨੇ ਕੀਤਾ ਦਾਅਵਾ
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਬੀਬੀ ਅਮਰੋਂ ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਸਪੁੱਤਰੀ ਸੀ।
"
"When Eurysthey learned that Hercules was helped by his nephew, he declared that the feat was not counted.
","ਜਦੋਂ ਯੂਰੀਸਟੇਜੀ ਨੂੰ ਪਤਾ ਲੱਗਾ ਕਿ ਹਰਕੁਲਿਸ ਦੀ ਭਤੀਜੀ ਨੇ ਉਸ ਦੀ ਮਦਦ ਕੀਤੀ ਸੀ, ਤਾਂ ਉਸਨੇ ਐਲਾਨ ਕੀਤਾ ਕਿ ਇਹ ਪ੍ਰਾਪਤੀ ਨਹੀਂ ਮੰਨੀ ਗਈ ਸੀ.
"
"He said the recent manner in which one Hemraj, who was the nephew of Balachaur legislator Darshan Lal, had got away with liquor smuggling was very demoralising for the society at large.
","ਉਹਨਾਂ ਕਿਹਾ ਕਿ ਜਿਸ ਢੰਗ ਨਾਲ ਬਲਾਚੌਰ ਦੇ ਵਿਧਾਇਕ ਦਰਸ਼ਨ ਲਾਲ ਦੇ ਭਤੀਜੇ ਹੇਮਰਾਜ ਨੂੰ ਸ਼ਰਾਬ ਤਸਕਰੀ ਦੇ ਮਾਮਲੇ ਵਿਚ ਛੱਡਿਆ ਗਿਆ ਹੈ, ਉਹ ਸਮਾਜ ਦਾ ਮਨੋਬਲ ਡੇਗਣ ਵਾਲੀ ਘਟਨਾ ਹੈ।
"
"Sharad Pawar’s nephew Ajit Pawar, the chief minister’s son Aaditya Thackeray, Congress leader and former Chief Minister Ashok Chavan, and former Chief Minister Vilasrao Deshmukh’s son Amit Deshmukh were among the well-known public figures who took oath.
","ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਊਧਵ ਠਾਕਰੇ ਦੇ ਬੇਟੇ ਆਦਿੱਤਿਆ ਠਾਕਰੇ, ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ, ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਵਿਲਾਸਰਾਓ ਦੇਸ਼ਮੁੱਖ ਦੇ ਬੇਟੇ ਅਮਿਤ ਦੇਸ਼ਮੁੱਖ, ਸਾਬਕਾ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਅਤੇ ਭਾਜਪਾ ਆਗੂ ਗੋਪੀਨਾਥ ਮੁੰਡੇ ਦੇ ਭਤੀਜੇ ਧਨੰਜੇ ਮੁੰਡੇ, ਕਾਂਗਰਸ ਦੇ ਸੀਨੀਅਰ ਆਗੂ ਏਕਨਾਥ ਗਾਇਕਵਾੜ ਦੀ ਬੇਟੀ ਵਰਸ਼ਾ ਗਾਇਕਵਾੜ ਨੇ ਵੀ ਮੰਤਰੀ ਅਹੁਦੇ ਦੀ ਸਹੁੰ ਲੈ ਲਈ ਹੈ।
"
"Mumbai: Bollywood superstar Salman Khan shared a picture with his nephew Nirvan Khan from Russia where he is shooting the upcoming spy thriller ‘Tiger 3’.
","ਮੁੰਬਈ:ਬਾਲੀਵੁੱਡ ਸੁਪਰਸਟਾਰ ਸਲਮਾਨ ਖਾਨ ਨੇ ਰੂਸ ਤੋਂ ਆਪਣੇ ਭਤੀਜੇ ਨਿਰਵਾਣ ਖਾਨ ਨਾਲ ਇੱਕ ਤਸਵੀਰ ਸਾਂਝੀ ਕੀਤੀ, ਜਿੱਥੇ ਉਹ ਆਉਣ ਵਾਲੀ ਜਾਸੂਸੀ ਥ੍ਰਿਲਰ ਫਿਲਮ ‘ਟਾਈਗਰ 3’ ਦੀ ਸ਼ੂਟਿੰਗ ਕਰ ਰਹੇ ਹਨ।
"
"Congrats to your nephew!
","ਪੁੱਤਰ ਤੇਰੀ ਲਿਆਕਤ ਨੂੰ ਸਲਾਮ!
"
"It is the Lok Sabha constituency of Abhishek Banerjee, the nephew of chief minister Mamata Banerjee.
","ਖਾਸ ਗੱਲ ਇਹ ਹੈ ਕਿ ਇਹ ਖੇਤਰ ਰਾਜ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਦਾ ਸੰਸਦੀ ਹਲਕਾ ਹੈ।
"
"All the patients currently being treated for COVID-19 would be provided proper care in line with the government’s medical protocol, the Chief Minister assured the Ragi’s son Amiteshwar Singh and nephew Jagpreet Singh.
","ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਭਾਈ ਨਿਰਮਲ ਸਿੰਘ ਦੇ ਪੁੱਤਰ ਅਮਿਤੇਸ਼ਵਰ ਸਿੰਘ ਤੇ ਭਤੀਜੇ ਜਗਪ੍ਰੀਤ ਸਿੰਘ ਨੂੰ ਯਕੀਨ ਦਿਵਾਇਆ ਕਿ ਇਨ੍ਹਾਂ ਸਾਰੇ ਮਰੀਜ਼ਾਂ ਦਾ ਕੋਵਿਡ-19 ਤੋਂ ਬਚਾਅ ਲਈ ਇਲਾਜ ਚੱਲ ਰਿਹਾ ਹੈ ਅਤੇ ਸਰਕਾਰ ਦੇ ਮੈਡੀਕਲ ਪ੍ਰੋਟੋਕੋਲ ਮੁਤਾਬਕ ਇਨ੍ਹਾਂ ਸਾਰੇ ਮਰੀਜ਼ਾਂ ਦੀ ਪੂਰੀ ਦੇਖਭਾਲ ਹੋਵੇਗੀ।
"
"The minister further disclosed that in order to make the available the jail diary of Shaheed-E-Azam S. Bhagat Singh free of cost in all the schools of the State, he is in touch with Mr. Abhay Singh Sandhu the nephew of the martyr.
","ਉਨ੍ਹਾਂ ਦੱਸਿਆ ਕਿ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਸ. ਭਗਤ ਸਿੰਘ ਦੀ ਜੇਲ੍ਹ ਡਾਇਰੀ ਨੂੰ ਰਾਜ ਦੇ ਸਮੂਹ ਸਕੂਲਾਂ ਤੱਕ ਮੁਫ਼ਤ ਪੁੱਜਦੀ ਕਰਨ ਲਈ, ਉਨ੍ਹਾਂ ਨੇ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਸ. ਭਗਤ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਅਭੇ ਸਿੰਘ ਸੰਧੂ ਨਾਲ ਤਾਲਮੇਲ ਕੀਤਾ ਹੈ।
"
"He loved his nephew very much and they were very intimate friends.
","ਉਹ ਉਸ ਦਾ ਬਹੁਤ ਨੇੜਲਾ ਹਮਜੋਲੀ ਸੀ ਤੇ ਦੋਹੇ ਦੋਸਤ ਇੱਕ ਦੂਸਰੇ ਨੂੰ ਬਹੁਤ ਵਫ਼ਾਦਾਰੀ ਨਾਲ ਪਿਆਰ ਕਰਦੇ ਸਨ।
"
"She lives with her parents, while her sisters, brother-in-law, nieces and nephews live in the next house along.
","ਉਸਦੀ ਮਾਂ, ਪਤਨੀ ਅਤੇ ਬੇਟੀ ਅਤੇ ਭਾਈ ਉਸਦੇ ਨਾਲ ਹੀ ਰਹਿੰਦੇ ਹਨ, ਜਦਕਿ ਉਸਦੇ ਪਿਤਾ ਨੇੜੇ ਹੀ ਵੱਖਰੇ ਘਰ ‘ਚ ਰਹਿੰਦੇ ਹਨ।
"
"Ajit Deol had acted in several Punjabi films and some Hindi ones too, including in his nephew Bobby Deols debut Barsaat.
","ਉਨ੍ਹਾਂ ਨੇ ਕਈ ਫ਼ਿਲਮਾਂ ‘ਚ ਕੰਮ ਕੀਤਾ ਅਤੇ ਬਾਲੀਵੁੱਡ ਦੇ ਨਾਲ-ਨਾਲ ਪੰਜਾਬੀ ਫ਼ਿਲਮਾਂ ‘ਚ ਵੀ ਕੰਮ ਕੀਤਾ ਸੀ ।
"
"Jasleen Kaur of Phase-11, Mohali, is married to Raminder Singh, nephew of world-renowned Ragi Balwinder Singh Rangila (Chandigarh Wale) and son of Bhai Surinder Singh Rangila.
","ਫੇਜ਼-11 ਵਾਸੀ ਗੁਰਦੀਪ ਸਿੰਘ ਦੀ ਧੀ ਜਸਲੀਨ ਕੌਰ ਦਾ ਵਿਆਹ ਚੰਡੀਗੜ੍ਹ ਵਾਸੀ ਪ੍ਰਸਿੱਧ ਰਾਗੀ ਬਲਵਿੰਦਰ ਸਿੰਘ ਰੰਗੀਲਾ ਦੇ ਭਤੀਜੇ ਤੇ ਉਨ੍ਹਾਂ ਦੇ ਛੋਟੇ ਭਰਾ ਸੁਰਿੰਦਰ ਸਿੰਘ ਰੰਗੀਲਾ ਦੇ ਪੁੱਤਰ ਰਵਿੰਦਰ ਸਿੰਘ ਨਾਲ ਹੋਇਆ।
"
"Mehul Choksi and his nephew Nirav Modi are accused of having siphoned off Rs 13,500 crore of public money from Punjab National Bank.
","ਗੌਰਤਲਬ ਹੈ ਕਿ ਮੇਹੁਲ ਚੌਕਸੀ ਅਤੇ ਉਸ ਦੇ ਭਾਣਜੇ ਨੀਰਵ ਮੋਦੀ ਨੇ ਪੰਜਾਬ ਨੈਸ਼ਨਲ ਬੈਂਕ ਨਾਲ ਕਥਿਤ ਤੌਰ ’ਤੇ 13 ਹਜ਼ਾਰ 500 ਕਰੋੜ ਰੁਪਏ ਦੀ ਧੋਖਾਧੜੀ ਕੀਤੀ ਸੀ।
"
"Congratulations on the birth of your nephew!
","ਤੁਹਾਡੇ ਬੱਚੇ ਦੇ ਜਨਮ 'ਤੇ ਵਧਾਈਆਂ!
"
"BJP MLA Ravindra Nath Tripathi clean chit in sexual exploitation case, nephew arrested in UP
","UP ’ਚ ਭਾਜਪਾ MLA ਰਵਿੰਦਰਨਾਥ ਤ੍ਰਿਪਾਠੀ ਖਿਲਾਫ ਸਮੂਹਕ ਬਲਾਤਕਾਰ ਦਾ ਕੇਸ ਦਰਜ
"
"Sharad Pawar has said that his nephew Ajit Pawar's decision to support the BJP was his personal one.
","ਸ਼ਰਦ ਪਵਾਰ ਨੇ ਆਪਣੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਦੇ ਨਾਟਕੀ ਵਤੀਰੇ ਤੋਂ ਲਾਂਭੇ ਹੁੰਦਿਆਂ ਕਿਹਾ ਕਿ ਫੜਨਵੀਸ ਨੂੰ ਹਮਾਇਤ ਦੇਣ ਦਾ ਫ਼ੈਸਲਾ ਉਸ ਦਾ ਨਿੱਜੀ ਹੈ ਅਤੇ ਇਸ ਦਾ ਪਾਰਟੀ ਨਾਲ ਕੁਝ ਵੀ ਲੈਣਾ-ਦੇਣਾ ਨਹੀਂ ਹੈ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਸ੍ਰੀ ਗੁਰੂ ਅੰਗਦ ਜੀ ਦੀ ਬੇਟੀ ਬੀਬੀ ਅਮਰੋ ਇਹਨਾਂ ਦੇ ਭਰਾ ਦੇ ਪੁੱਤਰ ਨਾਲ ਵਿਆਹੀ ਹੋਈ ਸੀ ।
"
