eng_Latn,mar_Deva
"A cousin brother of the deceased has submitted a complaint in this regard to the police.
","या घटनेविरोधात मृतकाच्या भावाने बिबि पोलिसात तक्रार दिली आहे.
"
"Ranbir Kapoor's sister Riddhima Kapoor and cousin brother Aadar Jain were also also seen at this get together.
","याचीच झलक रणबीर कपूरची बहीण रिद्धिमा कपूर साहनीच्या वाढदिवसाच्या पार्टीमध्येही दिसली होती.
"
"Princess Ayako is the third daughter of the late Prince Takamado and Princess Takamado also known as Princess Hisako and was the cousin of Emperor Akihito.
","आयाको ही जपानचा सम्राट अकिहितोच्या चुलतभावची म्हणजेच दिवंगत राजे ताकामाडो यांची कन्या आहे.
"
"The complaint was filed by the 40-year-old woman's cousin.
","याप्रकरणी 40 वर्षीय महिलेने फिर्याद दिली.
"
"A throwback picture shared by Karisma Kapoor featured her grandfather late Raj Kapoor, sister Kareena and cousin Ranbir Kapoor.
","फोटोत राज कपूर यांच्यासह करिष्मा कपूर, करीना कपूर, आणि रिधिमा कपूर यांचा बालपणीचा फोटो आहे.
"
"Addy is my cousin’s daughter.
","अदिती, माझ्या कूकची मुलगी आहे.
"
"Arjun's cousins Janhvi Kapoor and Khushi Kapoor also enjoyed the show with them.
","या स्क्रिनिंगसाठी अर्जुनच्या बहीणी अंशुला आणि खूशी कपूरही उपस्थित होत्या.
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","चंडीगड: जबरस्तीने किंवा अनैतिक पद्धतीने केलेले शरीरसंबंध हे घटस्फोटासाठी कारण ठरू शकतात, असे पंजाब आणि हरियाणा उच्च न्यायालयाने म्हटले आहे.
"
"After that go cousin house.
","त्यानंतर त्या सासरच्या घराकडे निघाल्या.
"
"In the recently-concluded Maharashtra Assembly elections, Pankaja was defeated by her cousin and Nationalist Congress Party leader Dhananjay Munde from Parli seat in Beed district.
","दरम्यान काही दिवसांपूर्वीच झालेल्या विधानसभा निवडणुकीत परळी विधानसभा मतदारसंघातून भाजपाच्या नेत्या व बहीण पंकजा मुंडे यांचा धनंजय मुंडे यांनी परभाव केला आहे.
"
"His cousin and Ajit Pawar’s son Parth is contesting the Lok Sabha elections from Maval constituency in Pune district.
","मावळ लोकसभा मतदार संघातून अजित पवार यांचे चिरंजीव पार्थ पवार निवडणूक लढवत आहेत.
"
"In the recently concluded Maharashtra Assembly elections, Munde defeated his cousin, BJP leader Pankaja Munde, from Parli.
","नुकत्याच पार पडलेल्या विधानसभेच्या निवडणुकीत पंकजा मुंडे यांचा परळी मतदारसंघात पराभव झाला होता.
"
"Father, brothers, cousins, they are all around.
","आई-वडील, मावशी आजोबा सगळेच नाटयक्षेत्रात.
"
"Tanmay is the grandson of senior BJP MLC and ex-minister, Shobha Fadnavis, and son of Abhijit Fadnavis — the cousin of Devendra Fadnavis, a former Chief Minister of the state.
","तन्मय फडणवीस हे विरोधी पक्षनेते देवेंद्र फडणवीस यांचे पुतणे आणि माजी मंत्री शोभा फडणवीस यांचे सख्ये नातु आहेत.
"
"Varun Gandhi, cousin of Rahul Gandhi, is at present a Bharatiya Janata Party Lok Sabha member from Sultanpur in Uttar Pradesh.
","वरुण गांधी हे उत्तरप्रदेशच्या सुलतानपुरातून ते भाजपचे खासदार आहेत.
"
"In Osmanabad, cousins Rana Jagjitsinh Patil (NCP) and Omraje Nimbalkar (Shiv Sena) are up against each other.
","उस्मानाबादमध्ये राष्ट्रवादीकडून राणा जगजीतसिंह पाटील विरुद्ध शिवसेनेकडून ओमराजे निंबाळकर यांच्यात लढत होत आहे.
"
"""Arjun's cousin Sonam uploaded a picture with the birthday boy on Instagram from her wedding day and captioned the photograph: """"My dearest Arjun.""
","सोनमने अर्जुनसोबतचा तिच्या लग्नातील फोटो शेअर केला आणि लिहिलं, 'प्रिय अर्जुन, तुला वाढदिवसाच्या खूप खूप शुभेच्छा!
"
"Bhosale’s cousin, MLA Shivendra Raje, also quit the NCP and joined the BJP.
","तर राष्ट्रवादीचे आमदार शिवेंद्रराजे भोसले हे देखील आता भाजपत जात आहेत.
"
"Armaan is also the cousin of actor Ranbir Kapoor and actress Kareena Kapoor Khan.
","अभिनेत्री करिना कपूर खान आणि अभिनेता रणबीर कपूर ही चुलत भावंडांची जोडी
"
"In attendance were billionaire industrialist Mukesh Ambani and his family, former chief minister Devendra Fadnavis , Uddhav's estranged cousin Raj Thackeray and other top leaders from the Shiv Sena-NCP-Congress alliance.
","त्यामध्ये शिवसेना पक्ष प्रमुख उद्धव ठाकरे आणि त्यांचे कुटुंबीय तर होतेच, पण माजी मुख्यमंत्री देवेंद्र फडणवीस आणि त्यांच्या मंत्रिमंडळातले सहकारी तसेच नव्याने घरोबा होऊ घातलेले राष्ट्रवादी कॉंग्रेस आणि कॉंग्रेसचेही अनेक नेते होते.
"
"CBI had registered a case against Tyagi along with 13 others including his cousins and European middlemen in the case.
","याप्रकरणी सीबीआयने त्यागी, त्यांचे नातेवाईक आणि युरोपीयन दलालांसह १३ जणांविरुद्ध गुन्हा नोंदविला होता.
"
"But he was my cousin.
","पण त्याने माझीच फजीती होते.
"
"Books are another gift options if your cousins are fond of reading.
","जर तुमच्या भावा-बहिणीला पुस्तकांची आवड असेल तर गिफ्ट म्हणून हा उत्तम पर्याय आहे.
"
"Actor Emraan Hashmi and director Mohit Suri are her cousins.
","त्याबरोबरच अभिनेता इम्रान हाश्मी आणि दिग्दर्शक मिलन लुथरिया यांचेही या कुटुंबाशी नाते आहे.
"
"At least that was what my cousin told me.
","किमान माझ्या डॉकनी तरी तसेच सांगितले होते.
"
"Bold pictures of Ananya Panday's cousin Alanna Panday
","अनन्या पांडेची बहिण अलाना पांडे बोल्ड फोटोंमुळे येते चर्चेत, पुन्हा शेअर केले ग्लॅमरस फोटो
"
"A visibly moved Supriya Sule, NCP MP and Ajit Pawar's cousin, in her WhatsApp status said the Pawar family and the party had split.
","खासदार सुप्रिया सुळे यांनी आपल्या व्हाटसअ‍ॅप स्टेटसच्या माध्यमातून राष्ट्रवादी काँग्रेस आणि पवार कुटुंबात फुट पडल्याचे जाहीर केले आहे.
"
"Pankaja Munde lost assembly ballot battle to her cousin, NCP’s Dhananjay Munde at Beed districts Parli constituency.
","परळी (Parali) मतदारसंघातून पंकजा मुंडे (Pankaja Munde) आणि धनंजय मुंडे (Dhananjay Munde) यांच्यातील आमदारकीच्या शर्यतीत धनंजय यांनी मताधिक्याने विजय मिळवत पंकजा यांना धूळ चारली होती.
"
"Aishwarya Rai Bachchan recently attended her cousin's wedding with her husband Abhishek Bachchan, daughter Aaradhya Bachchan and mother Vrinda Rai.
","आराध्या बच्चन अलिकडेच आई ऐश्वर्या राय आणि वडील अभिषेक बच्चन यांच्यासोबत फॅमिलीतील एका लग्नासाठी गेली होती.
"
"“I do not have any brother or paternal cousin brother in Nagpur,” Loya’s father told the magazine.
","“मला नागपुरात कुणीही भाऊ वा चुलतभाऊ नाही,” लोयांचे वडील सांगतात, “या अहवालावर कुणी सही केला हा आणखी एक अनुत्तरित प्रश्न आहे.
"
"Alia Bhatt, Pooja Bhatt and Emraan Hashmi are Smilie's cousins.
","त्याचबरोबर आलिया भट्ट, पूजा भट्ट, इमरान हाश्मी आणि स्मायली ही भावंडे(कझिन्स) आहेत.
"
"Sushant Singh Rajput ’s cousin, BJP MLA Neeraj Singh Bablu , has sent a legal notice to Shiv Sena MP Sanjay Raut .
","त्यातच आता सुशांत सिंह राजपूत याच्या भावाने शिवसेनेचे खासदार संजय राऊत (Shiv Sena MP Sanjay Raut) यांना एक नोटीस बजावली आहे.
"
"The Osmanabad-Latur-Beed constituency witnessed a tussle between Munde cousins – rural development department minister Pankaja Munde and leader of opposition in the legislative council Dhananjay Munde.
","राज्याच्या ग्रामविकासमंत्री पंकजा मुंडे आणि विधानपरिषदेचे विरोधी पक्षनेते धनंजय मुंडे यांच्यात खरी चुरस होती.
"
"Sushant Singh Rajput ’s cousin, BJP MLA Neeraj Singh Bablu , has sent a legal notice to Shiv Sena MP Sanjay Raut .
","या विधानासंदर्भात सुशांतचा चुलतभाऊ आणि भाजपचे आमदार नीरजकुमार बबलू यांनी शिवसेनेचे खासदार संजय राऊत यांना ईमेलद्वारे कोर्टाची नोटीस पाठवली आहे.
"
"Rana Jagjitsinh Patil (NCP) and Omraje Nimbalkar (Shiv Sena), cousins who are political rivals, are pitted against each other in Osmanabad.
","उस्मानाबाद लोकसभा मतद्रसंघाचे खासदार ओमराजे निंबाळकर आणि राणाजगजितसिंह पाटील हे एकमेकांचे कट्टर प्रतिस्पर्धी मानले जातात.
"
"Anil Devgan is Ajay Devgan's cousin brother.
","अजय देवगनच्या बहिणीचे नाव नीलम देवगण आहे.
"
"Arjun's first cousin and actress Sonam Kapoor, too, shared an adorable post for him on her Instagram account.
","संजयसोबत त्याच्या सहकलाकार अर्जुन कपूर आणि कृती सनॉनने सुद्धा संजयचं हे फर्स्ट लूक पोस्टर त्यांच्या सोशल मीडिया अकाऊंटवर शेअर केलं आहे.
"
"Pankaja Munde lost assembly ballot battle to her cousin, NCP’s Dhananjay Munde at Beed districts Parli constituency.
","बीडमधल्या परळी विधानसभा मतदारसंघात राष्ट्रवादी काँग्रेसचे उमेदवार धनंजय मुंडे यांनी पंकजा मुंडे यांचा पराभव केला आहे.
"
"Shanaya has previously worked as an assistant director to Sharan Sharma in Gunjan Saxena: The Kargil Girl, starring her cousin Janhvi Kapoor in the titular role.
","चित्रपटांमध्ये दिसण्यापूर्वी शनायाने बहीण जान्हवी कपूरच्या ‘द कारगिल गर्ल’ या चित्रपटात शरण शर्माला मदत केली आहे.
"
"Pankaja Munde lost assembly ballot battle to her cousin, NCP’s Dhananjay Munde at Beed districts Parli constituency.
","बीड | चर्चेच राहिलेल्या परळी विधानसभा मतदारसंघात राष्ट्रवादीच्या धनंजय मुंडे यांनी भाजपच्या पंकजा मुंडे यांचा पराभव केला.
"
"Parineeti, who is Priyanka Chopra's cousin, has made a name for herself in Bollywood.
","अभिनेत्री प्रियांका चोपड़ा हिची चुलत बहिण असली तरी परिणिती ने बॉलिवूडमध्ये स्वत:ची वेगळी अशी ओळख निर्माण केली.
"
"And then I’d call the cousin.
","मग मी मोठ्या भावाला फोन केला.
"
"A guarantor can be family members such as your mother, father, sister, aunt or cousin.
","विश्वस्त म्हणून आई, वडील, भाऊ, बहिण किंवा नातेवाईक, मित्र असू शकतात.
"
"Anil Devgan is Ajay Devgan's cousin brother.
","दरम्यान अनिल देवगन हा अभिनेता अजय देवगनचा चुलतभाऊ होता.
"
"Thackeray is the cousin of Shiv Sena chief and Maharashtra Chief Minister Uddhav Thackeray.
","सचिन वाझे मुख्यमंत्री उद्धवजी ठाकरे आणि आदित्य ठाकरे यांचा माणूस आहे.
"
"A cousin brother of the deceased has submitted a complaint in this regard to the police.
","या प्रकरणी मृत महिलेच्या चुलत भावाने पोलिसात तक्रार दिली आहे.
"
"BJP minister Pankaja Munde is pitted against her cousin and NCP leader Dhananjay Munde in Parli Assembly seat.
","भाजपच्या नेत्या आणि मंत्री पंकजा मुंडे यांचा राष्ट्रवादीचे नेते धनंजय मुंडे यांनी पराभव केला आहे.
"
"All the cousins were there.
","तेथे सारे कोळीबांधव राहत असत.
"
"Arjun Kapoor and Anshula Kapoor share a close bond with their cousins.
","अर्जुन आणि त्याची बहिण अंशुला कपूर यांच्यासोबत जान्हवीचे संबंध सर्वशृत आहेत.
"
"Sanjeev Tyagi is the cousin of former IAF chief S. P. Tyagi.
","यातील त्यागी मंडळी ही हवाई दलाचे माजी प्रमुख एस. पी. त्यागी यांचे नातेवाईक आहेत.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","पोलिसांनी याप्रकरणी गुन्हा दाखल करत मुलांचे वडील आणि सावत्र आईला अटक केली.
"
"Also spotted at the party were actors Alia Bhatt and Priyanka’s cousin Parineeti Chopra.
","या पर्टीत प्रियांका सोबत अभिनेत्री आलिया भट्ट आणि परिणीती चोप्राही सहभागी झाली होती.
"
"Three of those killed were cousins.
","मृतांमध्ये तीन जण सख्ख्या बहिणी होत्या.
"
"Are they my parents' cousins?
","ते तीचे सावत्र आईवडील आहेत का?
"
"Meera Chopra is Priyanka Chopra's cousin.
","मीरा चोपडा प्रियंका चोपडाची कझिन आहे.
"
"BJP minister Pankaja Munde is pitted against her cousin and NCP leader Dhananjay Munde in Parli Assembly seat.
","मुंबई – बीडमधील परळी मतदारसंघात भाजपच्या पंकजा मुंडे यांचा पराभव झाला असून राष्ट्रवादीचे उमेदवार धनंजय मुंडे यांचा विजय झाला आहे.
"
"And it's not a cousin!
","आणि ती लिन्क वगैरे नको बुवा!
"
"An accountability court has extended the judicial remand of former Pakistan Prime Minister Nawaz Sharif's daughter Maryam Nawaz and her cousin Yousaf Abbas in a corruption case.
","""पाकिस्तानच्या भ्रष्टाचार विरोधी न्यायालयाने माजी पंतप्रधान नवाज शरीफ आणि त्यांची मुलगी मरियम नवाज यांना भ्रष्टाचारात दोषी मानण्यात आले आहे.
"
"Also, these people are also parents, grandparents, older siblings, aunts, uncles, cousins.
","त्याशिवाय आपले गुरुजन, आजोबा, काका, पुतणे, भाचे, सासरे, जावई, लहानपणीचे मित्रसुद्धा आहेत.
"
"Then I called my cousin brother.
","त्यानंतर आपल्या मावस भावाला फोन केला.
"
"In another last week, a four-year-old girl was raped by her own cousin in the Hathras district of Uttar Pradesh.
","गेल्या एका आठवड्यात उत्तर प्रदेशच्या हाथरस जिल्ह्यात चार वर्षांच्या मुलीवर तिच्याच चुलत चुलतभावाने बलात्कार केला.
"
"He is the son of Chiranjeevi’s cousin.
","साई चिरंजीवीच्या बहिणीचा मुलगा आहे.
"
"All of my family - my husband and children, my mother and father, my brother and sister-in-law, grandparents, aunts, uncles, cousins, nephews, all of them.
","माझे आई वडील, भावोजी, बहीण, भाऊ, वहीनी, भाचा, भाची, पुतण्या सगळ्यांची साथ होतीच.
"
"Previously, Udyanraje’s cousin, Shivendraraje Bhosale, who was also with the NCP, had quit the party and joined the BJP.
","दरम्यान, साताऱ्याचे माजी खासदार उदयनराजे भोसले यांनी राष्ट्रवादीला सोडचिठ्ठी देत भाजपत प्रवेश केला होता.
"
"BJP candidate and incumbent MLA Pankaja, Munde's eldest daughter, was pitted against her estranged cousin Dhananjay Munde, who is the Nationalist Congress Party (NCP) nominee from the Parli Assembly seat.
","राज्याचे लक्ष लागून राहिलेल्या परळी विधानसभा मतदार संघातील अत्यंत चुरशीच्या लढतीत राष्ट्रवादी काँग्रेसचे उमेदवार धनंजय मुंडे आघाडीवर असून त्यांनी आपली बहिण आणि भाजपच्या उमेदवार पंकजा मुंडे पिछाडीवर आहे.
"
"Pankaja Munde, state Cabinet minister and daughter of the late BJP leader Gopinath Munde, lost from Parli in Beed district to her cousin and NCP candidate Dhananjay Munde.
","त्यांनी दिवंगत नेते गोपीनाथ मुंडें यांच्या कन्या आणि भाजपच्या मंत्री पंकजा मुंडेचा पराभव केला.
"
"In Parli, Beed district, the late former Deputy Chief Minister and Union Minister Gopinath Munde’s daughter Pankaja Munde is engaged in a direct fight with her cousin Dhananjay Munde.
","दरम्यान, बीड जिल्ह्यातील परळी मतदार संघात विधान परिषद विरोधी पक्ष नेते धनंजय मुंडे व भाजपच्या मंत्री आमदार पंकजा मुंडे या बहिण-भावात थेट लढत झाली आहे.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","या घटनेप्रकरणी पोलिसांनी मुलीचे काका आणि मामा यांना अटक केली असून मुलीचे वडील फरार आहेत.
"
"And who are those nasty cousins?
","आणि त्या चष्मेवाल्या आजीबाई कोण?
"
"Are we not cousins?
","म्हंजे आम्ही भौजन नाही?
"
"He was in a relationship with his wife’s cousin.
","तो आपल्या मित्राच्या पत्नीसोबत रिलेशनशिपमध्ये होता.
"
"Could this possibly be her cousin?
","कदाचित तो तिच्या बहीण आहे?
"
"The police investigation revealed that Reshma was using a SIM card bought by her cousin Arya, who was summoned following the arrest.
","पोलिसांनी तपासातून समजलं की, रेश्मा तिच्या चुलत बहिणीकडून घेतलेल्या सिम कार्डचा वापर करत होती.
"
"A video allegedly showing NCP leader Dhananjay Munde making remarks against his cousin and Maharashtra minister Pankaja Munde during an election rally went viral on social media recently.
","राष्ट्रवादीचे नेते धनंजय मुंडे यांनी ग्रामविकास मंत्री पंकजा मुंडे यांच्याविरोधात आक्षेपार्ह वक्तव्य केल्याचा व्हिडिओ सोशल मीडियावर व्हायरल झाला होता.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","पोलिसांनी आरोपी काका आणि मावशीविरोधात गुन्हा दाखल केला असून त्यांना अटक केल्याची माहिती देण्यात आली आहे.
"
"Aamir Khan's daughter Ira Khan shares glimpses of cousin Zayn Marie's wedding prep, see here
","आमिर खानची लेक इरा खान गुंतलीय लग्नाच्या तयारीत, आमिरच्या घरी होणार आहे लवकरच लग्न
"
"All of these people are my cousins.
","हे सगळे माझे सखेसोबती आहेत.
"
"A good example are my cousins.
","यासाठी उत्तम उदाहरण म्हणजे माझे वडिल आहेत.
"
"Pankaja Munde- Daughter of late BJP leader Gopinath Munde, Pankaja has lost to cousin Dhananjay Panditrao Munde of the NCP in Parli constituency by over 30 thousand votes.
","मुंबई | राष्ट्रवादीच्या धनंजय मुंडे यांनी तब्बल 30 हजारांहून अधिक मताधिक्य घेत भाजपच्या पंकजा मुंडे यांचा दणदणीत पराभव केला.
"
"Shraddha Kapoor jetted off to the Maldives to attend cousin Priyaank Sharma and Shaza's wedding bash.
","श्रद्धा कपूर मालदीवमध्ये कजिन प्रियांक शर्मा आणि शजा मोरानीच्या प्री वेडिंगमध्ये सहभागी होण्यासाठी गेले आहेत.
"
"Actually they are cousins.
","खरे तर ते मतिमंद असतात.
"
"His cousin and Ajit Pawar’s son Parth is contesting the Lok Sabha elections from Maval constituency in Pune district.
","आगामी लोकसभा निवडणुकीत मावळ मतदारसंघातून अजित पवारांचे पुत्र पार्थ पवार रिंगणात उतरण्याची शक्यता आहे.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","चिमुकल्यांचा अमानुष छळ करणाऱ्या आई-वडीलांवर पोलिसांनी गुन्हा दाखल करून अटक केली.
"
"Bollywood Superstar Shah Rukh Khan’s cousin is going to contest from the Peshawar constituency of enemy-state Pakistan in their General Elections.
","बॉलीवूडचा बादशहा शाहरूख खानची बहिण पाकिस्तानातून निवडणूक लढवणार आहे.
"
"They are cousins of Ranbir Kapoor, Riddhima Kapoor Sahni, Kareena Kapoor Khan and Karisma Kapoor.
","आलिया ही करीना कपूर, करिश्मा कपूर, रिधीमा कपूर आणि रणबीर कपूर यांची चुलत बहिण आहे.
"
"According to the police, the accused was in a relationship with his wife's cousin.
","पोलिसांनी दिलेल्या माहितीनूसार आरोपी वकिल महिलेने फिर्यादीच्या पतीबरोबर जवळीक साधली होती.
"
"Arjun’s cousins Janhvi Kapoor and Khushi Kapoor also enjoyed the show with them.
","या स्क्रिनिंगसाठी अर्जुनच्या बहीणी अंशुला आणि खूशी कपूरही उपस्थित होत्या.
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","चंदीगड : पंजाब आणि हरियाणा उच्च न्यायालयाने काका, मामा, मावशीच्या मुलामुलींशी लग्न करण बेकायदेशीर असल्याचे म्हटलंय.
"
"Also Read: Solapur: Man mistakes cousin's wife for own, axes her to death
","हेही वाचा: सोलापूर : पत्नीने स्क्रू ड्रायव्हरने मारल्याने पतीचा मृत्यू
"
"Raj's estranged cousin Uddhav Thackeray said that he believed nothing much would come out of the ED's probe.
","उद्धव ठाकरे म्हणाले कि, राज ठाकरे यांची ईडीकडून होणाऱ्या चौकशीत काही मिळेल असे मला वाटत नाही.
"
"A case has been registered based on a complaint lodged by the woman's cousin.
","महिलेच्या तक्रारीवरून या भोंदूबाबावर गुन्हा दाखल झाला आहे.
"
"But more importantly, her maternal grandmother, two aunts and two cousins had all died of breast or ovarian cancer.
","तिच्या आईची आई, आईच्या दोन बहिणी आणि दोन मावसबहिणी या सर्वाच्या मृत्यूचे कारण स्तनांचा अथवा अंडाशयाचा कर्करोग हेच होते.
"
"Ajit Pawar threatens to cut off water supply if villagers don't vote for cousin Supriya Sule
","अजित पवारांची मतदारांना धमकी : सुप्रिया सुळेंना मत द्या अन्यथा पाणी बंद करु
"
"All of you our cousins.
","सगळेच आपले बंधू- भगिनी आहेत.
"
"Afterward, we moved into the home of my father’s cousin.
","यानंतर आम्ही दहिसर येथील माझ्या आजीच्या घरी शिफ्ट झालो.
"
"Anil Devgan is Ajay Devgan's cousin brother.
","अनिल धवन हे डेव्हिड धवनचे भाऊ आहेत.
"
"The three children were cousins.
","या तिन्ही मुली सख्ख्या बहिणी होत्या.
"
"Rahul's cousin Varun Gandhi is the BJP candidate from Sultanpur.
","वरुण गांधी हे सुल्तानपूरचे खासदार आहेत.
"
"Are we all cousins?
","आम्ही सर्व आहोत ना सोबत?
"
"Kareena Kapoor has been very close to her sister Karisma and cousin Ranbir Kapoor.
","करिश्मा कपूर आणि करिना कपूर या बहिणींमधील नातं आणि त्यांच्यामध्ये असणारं प्रेम साऱ्यांनाच ठाऊक आहे.
"
"Parineeti Chopra, cousin of Priyanka, too attended the meet.
","या संगीत सोहळ्यात प्रियांकासोबत तिची बहिण परिणीती चोप्राही पाहण्यास मिळाली.
"
"Ajit, the nephew of Pawar, represents the second generation of Pawar family in politics, along with his cousin and Pawar’s daughter Supriya Sule.
","पुढच्या पिढीतुन राजकारणात आलेले अजित पवार (Ajit Pawar)हे अनंतरावांचे चिरंजीव तर सुप्रिया सुळे (Supriya Sule) या शरद पवारांच्या कन्या , तिसऱ्या पिढीतील रोहित हा अप्पासाहेबांचा नातू म्हणजेच अजित पवारांचा पुतण्या आहे.
"
"Pankaja Munde lost assembly ballot battle to her cousin, NCP’s Dhananjay Munde at Beed districts Parli constituency.
","परळी मतदारसंघात भाजपच्या पंकजा मुंडेंचा पराभव झाला असून राष्ट्रवादीचे धनंजय मुंडे विजयी झाले आहेत.
"
"All of my aunts and uncles, all of my cousins, my siblings, my husband, my husband’s parents, his sibling, aunts, uncles and cousins.
","माझे आई वडील, भावोजी, बहीण, भाऊ, वहीनी, भाचा, भाची, पुतण्या सगळ्यांची साथ होतीच.
"
"Previously, Shanaya had worked as the assistant director for her cousin Janhvi Kapoor’s film ‘Gunjan Saxena-The Kargil Girl’.
","यापूर्वी शनायाने धर्मा प्रॉडक्शनच्या ‘गुंजन सक्सेना- द कारगिल गर्ल’ या सिनेमासाठी असिस्टंट डायरेक्टर म्हणून काम केले होते.
"
"All relatives and cousins were invited.
","सर्व बड्या असामींना, मित्रमैत्रिणींना निमंत्रणं गेली.
"
"Rocky’s cousin Tenny Yadav and Devi’s bodyguard Rajesh Kumar were also awarded life term by additional district and sessions judge Sachchidanand Singh.
","या हत्येप्रकरणी अतिरिक्त जिल्हा न्यायाधीश सच्चिदानंद सिंह यांनी रॉकी याच्यासह मनोरमादेवींचा अंगरक्षक राजेशकुमार व रॉकीचा चुलतभाऊ टेनी यादव यांना जन्मठेपेची शिक्षा सुनावली.
"
"Ajit Pawar's cousin Jagdish Kadam is the president of the factory in Nagar district.
","अजित पवारांचे नातेवाईक जगदिश कदम हे या कारखान्याचे अध्यक्ष आहेत.
"
"And that cousin of his?
","आणि तो छोटा भाऊ?
"
"A Delhi court has convicted Vikas and his cousin Vishal Yadav in the sensational Nitish Katara murder case.
","नितिश कटारा हत्याकांड प्रकरणात पतियाळा उच्च न्यायालयाने मुख्य आरोपी विकास आणि विशाल यादव या दोघांनाही दोषी ठरवले आहे.
"
"Ajit Pawar's cousin Jagdish Kadam is the president of the factory in Nagar district.
","या कारखान्याचे नियोजन उपमुख्यमंत्री अजित पवार यांचे नातलग असलेले नगर जिल्ह्यातील जगदीश कदम कारखान्याचे अध्यक्ष आहेत.
"
"NCP leader Dhananjay Munde, who defeated his cousin and sitting MLA Pankaja Munde in the
","परळीतून पंकजा मुंडे यांचा राष्ट्रवादीचे नेते आणि विधान परिषदेचे विरोधी पक्ष नेते धनंजय मुंडे यांनी पराभव केला.
"
"Are you my cousin?
","लहान बहीण आहेस ना माझी?
"
"Police have filed a case against the girl's father and cousin and arrested them.
","पोलिसांनी याप्रकरणी गुन्हा दाखल करत मुलांचे वडील अन सावत्र आईला अटक केलीये.
"
"My uncle was slaughtered, my bua & both my cousins had severe injuries.
","माझ्या काकांची हत्या करण्यात आली, माझी आत्या आणि दोघा आत्तेभावांना गंभीर जखमा झाल्या.
"
"On the basis of the complaint filed by the deceased’s cousin, the police have registered an abetment-to-suicide case against the couple.
","मृतकाच्या चुलत भावाच्या तक्रारीवरून पोलिसांनी दाम्पत्यावर आत्महत्येसाठी भाग पाडल्याचा गुन्हा दाखल केला.
"
"The reporters of ABP had also approached the actor’s cousin sister, it said, adding that the news channel was let off because she volunteered to given an interview.
","एबीपीच्या पत्रकारांनी अभिनेत्याच्या चुलतभावा बहिणीकडेही संपर्क साधला होता, त्यात म्हटले आहे की न्यूज चॅनेलला तिने मुलाखत देण्यास संमती दिल्यामुळे सोडण्यात आले.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","या प्रकरणी मुलांच्या मामाने पोलिसांत तक्रार दाखल केल्यानंतर वडील आणि सावत्र आईला अटक करण्यात आली आहे.
"
"Kiran Rathod is Bollywood actress Raveena Tandon 's cousin.
","बॉलिवूड अभिनेत्री रविना टंडन हिचे ते मामा आहेत.
"
"According to sources, the deceased girl was one of the cousins of the accused.
","सूत्रांच्या माहितीनुसार, पीडिता ही आरोपींपैकी एकाची मैत्रीण होती.
"
"Stepfather or stepmother can not be a godfather, because the physical connection between parents and cousins ​​is considered a sin, which will later fall on the child.
","सावत्र पिता किंवा सावत्र आईचा गॉडफादर होऊ शकत नाही, कारण पालक आणि नातेवाईक यांच्यातील भौतिक संबंध पाप मानले जातात, जे नंतर मुलांवर पडतील.
"
"Shah Rukh Khan's daughter Suhana Khan misses her 'babysitters', shares pic with cousin and his girlfriend
","शाहरूख खानची लेक सुहाना या गोष्टीमुळे आहे त्रस्त, बहिण आलियासोबत फोटो शेअर करत सांगितली ही बाब
"
"Chiranjeevi Sarja's cousin Suraj Sarja shared a picture with his son Jr Chiru on Instagram.
","चिरंजीवीचा भाऊ सुरजने सोशल मिडियावर बाळाचे फोटो शेअर केले आहेत.
"
"She’s currently excited about the upcoming wedding of her cousin, actor Priyanka Chopra and Nick Jonas.
","बॉलिवूड अभिनेत्री परिणीती चोप्रा सध्या बहिण प्रियांका आणि निक जोन्सच्या लग्नाबाबत खुप उत्सुक आहे.
"
"FIR filed against LJP MP Prince Raj for rape, Chirag Paswan also accused of delaying complaint filing against cousin
","खासदार प्रिन्स राज पासवान यांच्याविरोधात बलात्काराचा गुन्हा दाखल; गुन्ह्यात चिराग पासवानचेही नाव
"
"His cousin and Ajit Pawar’s son Parth is contesting the Lok Sabha elections from Maval constituency in Pune district.
","मावळ मतदार संघामध्ये शरद पवार यांचा नातू आणि अजित पवार यांचा मुलगा पार्थ राष्ट्रवादीतर्फे निवडणूक लढवीत आहे.
"
"A visibly moved Supriya Sule, NCP MP and Ajit Pawar's cousin, in her WhatsApp status said the Pawar family and the party had split.
","अजित पवार आणि राष्ट्रवादीत फुट पडल्याचे स्टेट्स राष्ट्रवादीच्या खासदार सुप्रिया सुळे आणि आपल्या व्हॉट्सअॅप च्या स्टेटसवर ठेवले आहे.
"
"Among them are the godfathers, cousins​​, brothers, friends.
","त्यात त्यांचे वडील, काका, मामा, भावंडं असे जवळचे, विश्वासू लोक असतात.
"
"Dad and a cousin of his.
","आजोबा आणि त्यांचा लहानगा नातू.
"
