eng_Latn,hin_Deva
"Mehul Choksi is the prime suspect in the PNB scam along with his nephew Nirav Modi.
","मेहुल चौकसी पीएनबी घोटाले में अपने भांजे नीरव मोदी के साथ मुख्य आरोपी है.
"
"Binay Mishra is said to be a close aide of TMC MP and CM Mamata Banerjee’s nephew Abhishek Banerjee.
","इनमें से ममता बनर्जी के भतीजे व सांसद अभिषेक बनर्जी के करीबी विनय मिश्रा के ठिकाने भी शामिल थे।
"
"New Delhi: The Enforcement Directorate (ED) has summoned Trinamool Congress (TMC) MP and West Bengal Chief Minister Mamta Banerjee’s nephew Abhishek Banerjee and his wife Rujira for questioning in a money laundering case linked to an alleged coal scam in the state.
","दरअसल केंद्रीय जांच ब्यूरो ने राज्य में कोयला चोरी और अवैध खनन के मामले में मुख्यमंत्री ममता बनर्जी के भतीजे और टी.एम.सी. सांसद अभिषेक बनर्जी की पत्नी रुजिरा बनर्जी और उनकी साली को पूछताछ के लिए नोटिस भेजा है।
"
"TMC national general secretary Abhishek Banerjee, who is West Bengal Chief Minister Mamata Banerjee's nephew and the de facto number two in the party, along with other party leaders visited Khowai amid tight security arrangements.
","टीएमसी के राष्ट्रीय महासचिव अभिषेक बनर्जी ने पार्टी के अन्य नेताओं के साथ कड़ी सुरक्षा व्यवस्था के बीच खोवई का दौरा किया।
"
"Oberoi is the nephew of Hindi actor Suresh Oberoi and a cousin of actor Vivek Oberoi.
","विवेक बॉलीवुड के वरिष्ठ फिल्म अभिनेता सुरेश ओबरॉय के बेटे हैं, उनकी मां का नाम यशोधरा ओबेरॉय है।
"
"Actress Kangana Ranaut recently took to social media to share a heartwarming picture with her nephew, Prithviraj, who is her sister Rangoli Chandel’s son.
","हाल ही में कंगना रनौत ने बहन रंगोली के क्यूट बेटे पृथ्वी के साथ फोटो शेयर की है.
"
"Enforcement Directorate (ED) has summoned Trinamool Congress (TMC) MP and West Bengal Chief Minister Mamta Banerjee’s nephew Abhishek Banerjee and his wife Rujira for questioning in a money laundering case linked to an alleged coal scam in the state.
","प्रवर्तन निदेशालय (ईडी) ने पश्चिम बंगाल में कथित कोयला घोटाले से जुड़े धन शोधन मामले में पूछताछ के लिए मुख्यमंत्री ममता बनर्जी के भतीजे एवं सांसद अभिषेक बनर्जी और उनकी पत्नी को तलब किया है।
"
"This information was given by Kaustubh Trivedi, nephew of Arvind Trivedi.
","यह जानकारी अरविंद त्रिवेदी के भतीजे कौस्तुभ त्रिवेदी ने दी।
"
"The family feud between Bollywood actor Govinda and his nephew Krushna Abhishek has been making headlines for the past few days.
","बॉलीवुड एक्टर गोविंदा (Govinda) और उनके भांजे कृष्णा अभिषेक (Krushna Abhishek) के बीच अनबन पिछले कई दिनों से चल रही है.
"
"Abhishek is the nephew of West Bengal Chief Minister and Trinanool Congress supremo Mamata Banerjee.
","अभिषेक पश्चिम बंगाल की मुख्यमंत्री एवं तृणमूल कांग्रेस सुप्रीमो ममता बनर्जी के भतीजे हैं।
"
"There is no agenda in the Mamata Banerjee-led government but to make her nephew the next chief minister,"" Shah said.
","ममता बनर्जी के नेतृत्व वाली सरकार के पास उनके भतीजे को अगला मुख्यमंत्री बनाने के सिवाय कोई एजेंडा नहीं है।
"
"Former MP Dharmendra Yadav is the nephew of Samajwadi Party stalwart Mulayam Singh Yadav.
","नीलम यादव मुलायम सिंह के भतीजे और पूर्व सांसद धर्मेंद्र की पत्नी हैं.
"
"Allu Arjun is the nephew of South superstar Chiranjeevi.
","चिंरजीवी सर्जा साउथ एक्टर अर्जुन सर्जा के रिश्तेदार हैं।
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","मशहूर कलाकार जीवन कुमार के बेटे हैं किरण कुमार
"
"Choksi, the promoter of Gitanjali Gems, and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","बता दें कि गीतांजलि जेम्स के प्रवर्तक चोकसी और उसके भतीजे नीरव मोदी 13,500 करोड़ रुपये से अधिक के पंजाब नेशल बैंक धोखाधड़ी मामले में आरोपी हैं।
"
"Aamir Khan is launching his nephew Imran Khan as hero in the movie.
","बताया कि इस फिल्म में आमिर खान अपने बेटे जुनैद खान को लॉन्च कर रहे हैं।
"
"The Delhi crime branch police have registered a FIR against Sasikala Natarajan's nephew and AIADMK Amma party's deputy general secretary TTV Dinakaran .
","एआईएडीएमके महासचिव और शशिकला के भतीजे टीटीवी दिनाकरन के खिलाफ दिल्ली पुलिस क्राइम ब्रॉन्च ने घूस देने के आरोप में केस दर्ज किया है।
"
"A bitter tussle for power in the Yadav family especially between Jaswant Nagar MLA Shivpal Yadav (pictured) and his nephew Akhilesh Yadav has worried the villagers.
","यादव परिवार में अखिलेश यादव और उनके चाचा शिवपाल यादव में काफी झगड़ा है.
"
"Former MP Dharmendra Yadav is the nephew of Samajwadi Party stalwart Mulayam Singh Yadav.
","संध्या सपा संस्थापक मुलायम सिंह यादव के भतीजे एवं पूर्व सांसद धर्मेंद्र यादव की बहन हैं।
"
"A BJP MP's nephew has been arrested for the murder of the RTI activist in Gujarat.
","भारत के गुजरात राज्य के सांसद को आर.टी.आई. कार्यकर्ता अमित जेठवा की हत्या के मामले में गिरफ्तार किया गया है।
"
"Mehul Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank (PNB) fraud case.
","गौरतलब है मेहुल चौकसी और उसके भांजे नीरव मोदी पर पंजाब नेशनल बैंक (PNB) से कथित तौर पर 13,500 करोड़ रुपये की हेड़ाफेड़ी का आरोप है।
"
"""Ajit Pawar's uncle, NCP chief Sharad Pawar called his nephew's move his """"personal decision and not one endorsed by the party.""
","एनसीपी के मुखिया शरद पवार ने कहा कि उनके भतीजे अजीत पवार का यह अपना व्यक्तिगत फैसला है, उनकी पार्टी ने भाजपा को समर्थन नहीं दिया है।
"
"Nationalist Congress Party (NCP) chief Sharad Pawar, however, said it was his nephew Ajit Pawar’s own decision, and not that of the party, to support the BJP to form the government.
","राष्ट्रवादी कांग्रेस पार्टी के प्रमुख शरद पवार ने हालांकि कहा कि यह उनके भतीजे अजीत पवार का अपना फैसला था, न कि पार्टी का, भारतीय जनता पार्टी को सरकार बनाने के लिए समर्थन देना।
"
"According to a report received from Budaun, Varsha Yadav, wife of mafia-turned-politician DP Yadav''s nephew, filed her papers as BJP candidate, while Sunita Shakya, wife of former MLA Sinod Shakya, filed her nomination as Samajwadi Party (SP) candidate.
","बदायूं में बाहुबली और पूर्व विधायक डीपी यादव के भतीजे की पत्नी वर्षा यादव ने भाजपा से जबकि सपा से पूर्व विधायक सिनोद शाक्य की पत्नी सुनीता शाक्य ने नामांकन पत्र दाखिल किया है.
"
"Abhishek Banerjee, who is the nephew of West Bengal Chief Minister Mamata Banerjee, was on a visit to Tripura, where the party claims a sizeable support.
","बता दें कि पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे अभिषेक बनर्जी त्रिपुरा के दौरे पर हैं, जहां पार्टी भारी समर्थन का दावा करती है।
"
"Anarul is Rahaman's nephew.
","अनारुल रहमान के भतीजे हैं.
"
"A R Rahman is most likely to sing in a composition by his nephew G. V Prakash Kumar in upcoming yet-untitled Tamil film.
","रहमान आगामी तमिल फिल्म में अपने भांजे जी. वी. प्रकाश कुमार के संगीत वाला एक गाना गा.
"
"Anil Kapoor has THIS to say about nephew Arjun Kapoors relationship with Malaika Arora
","अर्जुन कपूर और मलाइका अरोड़ा के रिश्ते पर अंशुला कपूर ने कही ये बात
"
"While the Congress, the Nationalist Congress Party (NCP), and the Shiv Sena subsequently started talks to form a coalition government, the BJP attempted to gain office by way of an alliance with NCP chief Sharad Pawar’s nephew Ajit Pawar.
","इसके बाद शिवसेना, एनसीपी और कांग्रेस मिलकर सरकार बनाने की कोशिश कर रही थी, तभी बीजेपी ने एनसीपी के अजित पवार को साथ लेकर सरकार बना ली थी।
"
"Banerjee accused the BJP-led central government of targeting TMC general secretary and her nephew Abhishek Banerjee for political reasons.
","ममता बनर्जी ने यह भी आरोप लगाया कि पार्टी महासचिव और उनके भतीजे अभिषेक बनर्जी को राजनीतिक कारणों से निशाना बना रही है.
"
"Pankaj, an lawmaker in the Maharashtra Assembly, has been also named in the criminal FIR filed by the agency which includes former minister Chhagan Bhujbal, other associates and entities and his nephew Samir, who was arrested by the ED in the same case.
","महाराष्ट्र विधानसभा के सदस्य पंकज का नाम एजंसी द्वारा दर्ज आपराधिक प्राथमिकी में भी है जिसमें पूर्व पीडब्ल्यूडी मंत्री छगन भुजबल, अन्य सहयोगियों और कंपनियों और उनके भतीजे समीर के नाम शामिल हैं।
"
"Imran Khan is Aamir Khan's nephew.
","आमिर खान के भांजे इमरान यू एस के नागरिक हैं.
"
"BJP's Yashodara Raje Scindia is contesting against her nephew and union minister Jyotiraditya Scindia, who is being projected as the Congress' unofficial chief ministerial candidate, from Shivpuri in Gwalior.
","गुना से केन्द्रीय राज्य मंत्री तथा कांग्रेस उम्मीदवार ज्योतिरादित्य सिंधिया तथा ग्वालियर उनकी बुआ और भारतीय जनता पार्टी (भाजपा) की उम्मीदवार यशोधरा राजे सिंधिया चुनाव मैदान में थीं।
"
"Sharada Raut, the CBI's chief of Banking Frauds, Mumbai, is a key member of the team as the officer heading investigations into the PNB or Punjab National Bank scam that involves Rs 13,500 crore extracted by Mehul Choksi and his nephew Nirav Modi as loans from the state-run bank with the use of fake documents.
","बैंकिंग धोखाधड़ी के सीबीआई प्रमुख शारदा राउत, पीएनबी या पंजाब नेशनल बैंक घोटाले की जांच का नेतृत्व करने वाले अधिकारी के रूप में टीम के एक प्रमुख सदस्य हैं, जिसमें मेहुल चोकसी और उनके भतीजे नीरव मोदी द्वारा राज्य से ऋण के रूप में निकाले गए ₹ 13,500 करोड़ शामिल हैं।
"
"Singh’s nephew filed an FIR naming Shahid Khan, Sadik Khan and Hamtullah.
","रेवंत सिंह के भतीजे ने शाहिद ख़ान, सादिक ख़ान और हमतुल्लाह पर प्राथमिकी दर्ज कराई है.
"
"The key accused in the case, Rajiv Saxena , has mentioned the names of former Madhya Pradesh chief minister Kamal Nath's nephew Ratul Puri and son Bakul Nath, along with names of other Congress leaders Salman Khurshid and Ahmed Patel in his statements before the Enforcement Directorate (ED), Prasad said.
","आरोपी राजीव सक्सेना ने ईडी की पूछताछ के दौरान दिए गए अपने बयान में कमलनाथ के भांजे रतुल पुरी, उनके बेटे बकुल नाथ, कांग्रेस के वरिष्ठ नेता सलमान खुर्शीद और अहमद पटेल का नाम लिया है।
"
"Ajit Pawar is the nephew of NCP chief Sharad Pawar.
","एनसीपी प्रमुख शरद पवार के साथ उनके भतीजे अजित पवार
"
"These include allegations against bank director, Maharashtra leader Sharad Pawar’s nephew and former Maharashtra deputy chief minister Ajit Pawar, and 70 former functionaries of the bank.
","इसमें बैंक डायरेक्टर के खिलाफ आरोप, महाराष्ट्र के नेता शरद पवार के भतीजे और पूर्व उपमुख्यमंत्री अजित पवार और बैंकों के 70 पूर्व कर्मचारियों के मामले शामिल हैं।
"
"Congress MLA Srinivas Murthy's residence in Bengaluru vandalised, allegedly over an inciting social media post by his nephew.
","आरोप लगाया गया है कि कांग्रेस विधायक श्रीनिवास मूर्ति के भतीजे ने फेसबुक पर एक भड़काऊ पोस्ट शेयर किया था।
"
"He was also accused of killing the son and nephew of a BJP leader.
","भाजपा नेता के बेटे और भतीजे की गोली मारकर हत्या
"
"Abhishek Banerjee is the nephew of TMC chief and West Bengal Chief Minister Mamata Banerjee.
","अभिषेक बनर्जी टीएमसी प्रमुख ममता बनर्जी के भतीजे हैं और पूर्वोत्तर की कमान अपने हाथों में ले ली है.
"
"The police said that the woman's nephew allegedly demanded sexual favours from her.
","पुलिस ने कहा कि महिला के भतीजे ने कथित तौर पर उससे शारीरिक सम्बंध (Sexual Relationship) बनाने को कहा.
"
"Samajwadi Party chief Mulayam Singh Yadav has fielded another one of his nephews, Tej Pratap Singh Yadav, as the SP candidate for the by-election for the Mainpuri Lok Sabha seat.
","सपा प्रमुख मुलायम सिंह यादव ने मैनपुरी लोकसभा सीट के लिए अपने पोते तेज प्रताप सिंह यादव को प्रत्याशी बनाया है।
"
"Akshay Yadav, the sitting MP from Firozabad is Mulayam’s nephew and son of Ram Gopal Yadav.
","मुलायम के भाई रामगोपाल यादव के बेटे अक्षय यादव फिरोजाबाद से सांसद रह चुके हैं।
"
"An FIR was registered against Janata Dal (United) MLA Amarendra Pandey, his brother Satish Pandey, and nephew Mukesh Pandey (who was also the district council president).
","उसके बयान पर कुचायकोट के जदयू विधायक अमरेंद्र कुमार पाण्डेय उर्फ पप्पू पांडेय उनके बड़े भाई सतीश पांडेय व भतीजे जिला परिषद अध्यक्ष मुकेश पांडेय, व करीबी बटेश्वर पांडेय समेत एक अज्ञात बदमाश के खिलाफ प्राथमिकी दर्ज की गई थी।
"
"Former Union Minister Sharad Pawar had also attacked the BJP over the searches linked to his nephew, calling it a ""misuse of power"".
","पूर्व केंद्रीय मंत्री शरद पवार ने भी अपने भतीजे से जुड़ी खोजों को लेकर भाजपा पर निशाना साधा था और इसे 'सत्ता का दुरुपयोग' बताया था।
"
"Amitabh's daughter Shweta Bachchan Nanda is married to Rishi Kapoor's nephew Nikhil Nanda.
","दरअसल राज कपूर के पोते निखिल नंदा ने अमिताभ बच्चन की बेटी श्वेता बच्चन नंदा से विवाह की है।
"
"Chhattisgarh home minister's nephew booked on rape charge
","छत्तीसगढ़ के गृहमंत्री के भतीजे पर शादी का झांसा देकर रेप का आरोप
"
"Krishna is nephew of Bollywood actor Govinda (actor) and cousin of Television actress Ragini Khanna and Soumya Seth.
","वे गोविंदा की भांजी और कृष्णा अभिषेक (कॉमेडी सर्कस) व टीवी अभिनेत्री सौम्या सेठ की ममेरी बहन है.
"
"Several top NCP leaders, including Deputy Chief Minister Ajit Pawar, nephew of party chief Sharad Pawar, have gone on record to demand 144 of the state's 288 Assembly seats on the strength of its better performance in Lok Sabha elections.
","गौरतलब है उप मुख्यमंत्री और राकांपा प्रमुख शरद पवार के भतीजे अजीत पवार समेत पार्टी के कई बड़े नेताओं ने राज्य की 288 सीटों में से 144 सीटों की मांग की है।
"
"Former MP Dharmendra Yadav is the nephew of Samajwadi Party stalwart Mulayam Singh Yadav.
","सपा प्रमुख मुलायम सिंह यादव के भतीजे धर्मेंद्र यादव इस समय बदायूँ के सांसद हैं, वे दूसरी बार बदायूँ का प्रतिनिधित्व कर रहे हैं।
"
"Although a native of Mandya district and a nephew of the late MLA B Doddaboregowda, Siddaramaiah is a resident of Bengaluru.
","हालांकि, सिद्धरामय्या का पैतृक घर मंड्या जिले में ही है और वे पूर्व विधायक बी. दोड्डेबोरेगौड़ा के बेटे हैं फिर भी वे बेंगलूरु निवासी हैं।
"
"This information was given by Kaustubh Trivedi, nephew of Arvind Trivedi.
","इस बात की जानकारी उनके भतीजे कौस्तुभ त्रिवेदी ने दी है।
"
"The news of his demise was confirmed by Arvind Trivedi's nephew, Kaustubh Trivedi.
","अरविंद त्रिवेदी के भतीजे कौस्तुभ त्रिवेदी ने उनके निधन के खबर को कन्फर्म किया है।
"
"She was there to attend her nephew’s wedding.
","वह अपने सगे भाई की शादी में शामिल होने आया था।
"
"Actress Esha Deol shared the pictures of her newborn nephew with his grandparents on Twitter few days after his birth.
","जल्द मां बनने जा रही अभिनेत्री ईशा देओल ने अपनी गोद भराई की तस्वीर सोशल मीडिया पर अपने प्रशंसकों के साथ शेयर की है.
"
"The man reveals that he is a resident of Charbagh Lucknow and works with Ankit Das, nephew of Congress leader and former MP Akhilesh Das.
","पूछताछ में शख्स ने खुलासा किया कि वह चारबाग लखनऊ का निवासी है और कांग्रेस नेता और पूर्व सांसद अखिलेश दास के भतीजे अंकित दास के साथ काम करता है।
"
"Vijay Singla, the nephew of then railway minister and Congress leader Pawan Kumar Bansal held meetings with Sandeep Goyal, one of the accused in the railway bribery scam, at the Delhi residence of the Minister and also used his landline phone, the Enforcement Directorate has claimed in its charge sheet in the railway bribery scam case.
","प्रवर्तन निदेशालय ( ईडी) ने दावा किया है कि तत्कालीन रेल मंत्री और कांग्रेस नेता पवन कुमार बंसल के भतीजे विजय सिंगला ने रेलवे रिश्वत घोटाले के एक आरोपी संदीप गोयल के साथ बैठक की थी.
"
"Salil Singhal, the nephew of late Vishwa Hindu President (VHP) president Ashok Singhal, will be the host of Wednesday’s ceremony.
","इस दिन के यजमान विश्व हिन्दू परिषद के अंतर्राष्ट्रीय अध्यक्ष स्व. अशोक सिंहल के भतीजे सलिल सिंहल होंगे।
"
"West Bengal Chief Minister Mamta Banerjee’s nephew and parliamentarian Abhishek Banerjee was earlier question by the ED in this case.
","इससे पहले ईडी ने इस मामले में सीएम ममता बनर्जी के भतीजे और महासचिव अभिषेक बनर्जी से पूछताछ की थी।
"
"Mulayam Singh won two of the seats; his daughter-in-law Dimple and nephews Akshay Yadav and Dharmendra Yadav won the rest.
","आजमगढ की लोकसभा सीट से मुलायम सिंह यादव खुद जीते थे जबकि उनकी बहू डिम्पल यादव, भतीजे धर्मेन्द्र यादव और अक्षय यादव तथा पोते तेज प्रताप सिंह यादव क्रमश: कन्नौज, बदायूं, फिरोजाबाद और मैनपुरी सीटों से चुनाव जितने में सफल रहे थे ।
"
"Aishwarya Rai Bachchan was seen with daughter Aaradhya at her nephews birthday party.
","ऐश्वर्या राय बच्चन इस उत्सव में अपनी बेटी अराध्या के साथ नज़र आई ।
"
"Sasikala's visit came at a time when her nephew and sidelined AIADMK leader T T V Dinakaran and the ruling camp led by Palaniswami and Deputy Chief Minister O Panneerselvam are fighting it out to get the two leaves symbol, which was frozen by the Election Commission.
","शशिकला का यह दौरा ऐसे समय में हुआ है जब उनके भतीजे व अन्नाद्रमुक से दरकिनार किए गए नेता टीटीवी दिनाकरण और सीएम पलानीस्वामी व उपमुख्यमंत्री ओ. पनीरसेल्वम के नेतृत्व वाले गुट के बीच दो पत्तियों वाले चिन्ह को हासिल करने की लड़ाई चल रही है।
"
"Ajit Pawar, the nephew of Sharad Pawar, is currently the Deputy Chief Minister of Maharashtra.
","जबकि अजीत पवार जोकि शरद पवार के भतीजे हैं वह मौजूदा समय में विधायक हैं और वह महाराष्ट्र के उपमुख्यमंत्री रह चुके हैं।
"
"This report, quoting intelligence inputs, suggested that Ghazi was sent by the JeM to avenge the killing of Azhar Masood’s nephews, Talha and Usman.
","अगर खुफिया सूचनाओं का हवाला दिया जाए तो इस रिपोर्ट से संकेत मिलता है कि जेईएम ने गाजी को अजहर मसूद के भतीजों, ताल्हा एवं उस्मान की मौत का बदला लेने के लिए भेजा था।
"
"The four Yadavs to compete include party chief and former UP Chief Minister Mulayam Singh Yadav , his daughter-in-law and wife of the current Chief Minister Akhilesh Yadav, Dimple Yadav, Mulayam's nephew Dharmendra Yadav and Ram Gopal Yadav's son Akshay Yadav.
","आजमगढ़ से पूर्व मुख्यमंत्री मुलायम सिंह यादव, बदायूं से मुलायम के भतीजे धर्मेन्द्र यादव, कन्नौज से सपा अध्यक्ष अखिलेश यादव की पत्नी डिंपल यादव, मैनपुरी से तेजप्रताप सिंह यादव और फिरोजाबाद से प्रो. रामगोपाल यादव के पुत्र अक्षय यादव सांसद हैं।
"
"Prince Raj, nephew of late Ram Vilas Paswan and cousin of Chirag Paswan, is a Member of Parliament from Samastipur in Bihar.
","बता दें कि दिवंगत रामविलास पासवान के भतीजे और चिराग पासवान के चचेरे भाई प्रिंस राज बिहार के समस्तीपुर से सांसद हैं।
"
"My nephew Kapil had no association with any political party nor does any other member from the family,” Fatesh Singh said, according to news agency PTI.
","कपिल के चाचा फतेह सिंह ने भी कहा था कि कपिल का या परिवार के किसी और सदस्य का किसी भी राजनीतिक दल से कोई संबंध नहीं है।
"
"Sridevi was in Dubai to attend her nephew Mohit Marwah's wedding.
","श्रीदेवी अपने भतीजे मोहित मारवाह की शादी के फंक्शन में शामिल होने वहां गई थीं।
"
"Mehul Choksi and nephew Nirav Modi are key accused in the PNB fraud case.
","बता दें मेहुल चौकसी और नीरव मोदी पीएनबी घोटाले के आरोपी हैं.
"
"Prasad's daughter Raj Lakshmi is married to Mulayam's grand nephew and MP Tej Pratap Yadav.
","आपको बता दें कि सांसद तेजप्रताप यादव, मुलायम सिंह यादव के पोते और लालू प्रसाद यादव की छोटी बेटी राजलक्ष्मी के पति हैं.
"
"A BJP MP's nephew has been arrested for the murder of the RTI activist in Gujarat.
","भाजपा के गुजरात के सांसद पर आरटीआई कार्यकर्ता की हत्या का आरोप है।
"
"Mehul Choksi and nephew Nirav Modi are key accused in the Punjab National Bank (PNB) fraud case.
","पंजाब नेशनल बैंक (पीएनबी) में हुए हजारों करोड़ रुपये के घोटाले के मुख्य आरोपी नीरव मोदी और उसके मामा मेहुल चोकसी के खिलाफ लगातार कार्रवाई जारी है।
"
"""Congress and BJP are party of uncles and nephews.
","""""कांग्रेस पार्टी मां-बेटे की पार्टी है।
"
"He said the CBI registered a separate FIR against Moser Baer India Ltd. and its Directors including Ratul Puri, nephew of former Madhya Pradsh Chief Minister Kamal Nath, unknown public servants and unknown private persons under various sections in bank fraud case.
","एजेंसी ने कहा कि सीबीआई ने मोजर बेयर इंडिया लिमिटेड और उसके निदेशकों के खिलाफ एक अलग प्राथमिकी दर्ज की, जिसमें रतुल पुरी, मध्यप्रदेश के पूर्व मुख्यमंत्री कमलनाथ के भतीजे, अज्ञात लोक सेवक और अज्ञात निजी व्यक्ति शामिल हैं।
"
"Salman's parents Salim Khan and Salma Khan, sister Arpita Khan Sharma and nephew Ahil Sharma joined in the celebration.
","इवेंट में सलमान के पिता सलीम खान, मां सुशीला चरक (सलमा खान), दूसरी मां हेलन और बहन अर्पिता अपने पति अतुल अग्निहोत्री के साथ पहुंची.
"
"Sridevi's entire family was in Dubai to attend the wedding of nephew Mohit Marwah.
","श्रीदेवी पूरे परिवार के साथ दुबई भांजे मोहित मारवाह की शादी में पहुंची थीं।
"
"Agarwal in his complaint said Punamiya offered him a settlement through another intermediary who met Agarwal’s nephews at Singh’s residence.
","अग्रवाल ने अपनी शिकायत में कहा कि पुनामिया ने एक और मध्यस्थ के ज़रिए उसके सामने समझौते की पेशकश रखी, जो अग्रवाल के भतीजे से सिंह के आवास पर मिला.
"
"Prior to that, three militants, including Jaish-e-Mohammed chief Maulana Masood Azhar’s nephew and another ‘commander’ from the group, were gunned down by security forces in south Kashmir’s Pulwama district.
","दक्षिण कश्मीर के पुलवामा जिले में सुरक्षा बलों के साथ मु'भेड़ में जैश-ए-मोहम्मद सरगना मसूद अजहर के भतीजे और आतंकवादी संग'न के एक अन्य कमांडर समेत तीन आतंकवादी मारे गए।
"
"Following their interrogation, four more persons -- Bashir Ahmed, who was earlier part of Territorial Army, his nephew and SPO Altaf Ahmed, Shafqat Hussain and Hafiz -- were arrested.
","उनसे पूछताछ के बाद चार और व्यक्तियों - टेरीटोरियल आर्मी के पूर्व सदस्य बशीर अहमद, उसके भतीजे और एसपीओ अल्ताफ अहमद, शफाकत हुसैन और हाफिज को गिरफ्तार किया गया।
"
"Choksi and his nephew Nirav Modi allegedly embezzled an amount of Rs 13,500 crore from Punjab National Bank.
","चोकसी और उसके भांजे नीरव मोदी ने पंजाब नेशनल बैंक से 13,500 करोड़ रुपये की धनराशि का कथित तौर पर गबन किया।
"
"This is the first time Anil Kapoor will be seen sharing the screen space with his nephew Arjun Kapoor.
","इसमें वह अपने चाचा अनिल कपूर के साथ पहली बार सिल्वर स्क्रीन शेयर करेंगे।
"
"According to Dangi’s nephew, Dangi had left for the United States on a tour last month.
","डांगी के भतीजे के मुताबिक, पिछले महीने ही वह अमेरिका के लिए रवाना हुए थे।
"
"A video has been doing the rounds where West Bengal CM Mamata Banerjee’s nephew Abhishek Banerjee claims than Uttar Pradesh CM Yogi Adityanath said that he would take dead bodies of Muslim women out from their graves and rape them.
","सोशल मीडिया पर एक विडियो काफी शेयर किया जा रहा है जिसमें पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे अभिषेक बनर्जी को यह दावा करते सुना जा सकता है कि उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ ने कहा है कि वे मुस्लिम महिलाओं को कब्र से निकालकर उनका रेप करेंगे।
"
"Later, his son Jitendra singh and nephew Chandraveer Singh too became MLAs.
","बाद मे उनके बेटे संजय चौहान विधायक और सांसद दोनो रहे ।
"
"Abhishek Banerjee, Trinamool Congress (TMC) MP and West Bengal CM Mamata Banerjee’s nephew slams Bharatiya Janata Party.
","पश्चिम बंगाल की मुख्‍यमंत्री ममता बनर्जी के भतीजे और टीएमसी सांसद अभिषेक बनर्जी ने केंद्र की बीजेपी सरकार पर हमला बोला है।
"
"Sridevi was in Dubai with husband Boney Kapoor and daughter Khushi Kapoor to attend her nephew Mohit Marwah's wedding.
","भांजे मोहित मारवाह की शादी में शिरकत करने श्रीदेवी पति बोनी कपूर और बेटी खुशी कपूर के साथ दुबई गई थी.
"
"Ajit Pawar, the nephew of Sharad Pawar, is currently the Deputy Chief Minister of Maharashtra.
","विधानसभा सीट से अभी शरद पवार के भतीजे अजीत पवार विधायक हैं और वे महाराष्ट्र सरकार में वरिष्ठ मंत्री हैं।
"
"The story of Kamlesh Tiwari is repeating itself as the similar mob-style attack has been instigated against Naveen, nephew of a Congress MLA in Karnataka.
","कमलेश तिवारी की कहानी को एक बार फिर दोहराया जा रहा है क्योंकि कर्नाटक में एक कॉन्ग्रेस विधायक के भतीजे नवीन के खिलाफ इसी तरह से आक्रामक भीड़ द्वारा हमला हुआ है।
"
"TMC supremo Mamata Banerjee, who started her poll campaign for the Bhabanipur by-election, also alleged that the saffron party is targeting party general secretary and her nephew Abhishek Banerjee for political reasons, claiming there is no valid case against him.
","भाजपा बना रही है निशाना : भवानीपुर उपचुनाव के लिए चुनाव अभियान शुरू करने वाली तृणमूल कांग्रेस (टीएमसी) सुप्रीमो ने आरोप लगाया है कि भगवा पार्टी राजनीतिक कारणों से पार्टी महासचिव व उनके भतीजे अभिषेक बनर्जी को निशाना बनाने का काम कर रही है.
"
"Last week, Lodh made a series of allegations against Mahesh Bhatt, claiming that she is the wife of Sumit Sabharwal, who is allegedly his nephew.
","पिछले सप्ताह लोध ने महेश भट्ट पर सिलसिलेवार आरोप लगाते हुए दावा किया था कि वह सुमित सबरवाल की पत्नी हैं।
"
"The nephew of Jaish-e-Mohammed chief Masood Azhar was among two militants killed in an encounter in Tral area of south Kashmir’s Pulwama district, police said.
","""दक्षिणी कश्मीर में पुलवामा जिले के त्राल इलाके में हुई मुठभेड़ में जैश-ए-मोहम्मद चीफ मसूद अजहर के भतीजे उस्मान हैदर समेत दो आतंकियों के खात्मे के दो दिन बाद गुरूवार को सूबे में सुरक्षाबलों ने बड़गाम जिले के खानसाहिब इलाके के जागू में दो आतंकियों को मुठभेड़ में ढेर कर दिया।
"
"Choksi and his nephew Nirav Modi, both owners of jewellery store chains, are alleged to have colluded with two employees of PNB in the alleged fraud.
","चोकसी तथा उसका रिश्तेदार नीरव मोदी दोनों आभूषण दुकानों के मालिक थे और दोनों ने कथित रूप से पंजाब नेशनल बैंक के दो कर्मचारियों के साथ साठगांठ कर धोखाधड़ी को अंजाम दिया.
"
"Firoz Bakht Ahmed, the chancellor of Maulana Azad National Urdu University and grand nephew of first Education Minister Maulana Abul Kalam Azad too filed a petition on the issue.
","यह जनहित याचिका देश के प्रथम शिक्षा मंत्री मौलाना अबुल कलाम आजाद के पौत्र फिरोज अहमद बख्त अहमद ने दायर की है.
"
