eng_Latn,mal_Mlym
"According to the Ahmedabad rural police, Josna Patel had an illicit relationship with her brother-in-law Ramesh Patel.
","അഹമ്മദാബാദ് റൂറല്‍ പൊലീസ് നല്‍കുന്ന റിപ്പോര്‍ട്ട് അനുസരിച്ച്‌ ജോസ്ന പട്ടേലിന് ഭര്‍തൃസഹോദരനായ രമേഷ് പട്ടേലുമായി അവിഹിത ബന്ധം ഉണ്ടായിരുന്നു.
"
"Aditya is also the brother-in-law of Bollywood actor Vivek Oberoi.
","ബോളിവുഡ് നടൻ വിവേക് ഒബ്റോയിയുടെ അടുത്ത ബന്ധു കൂടിയാണ് ആദിത്യ ആൽവ.
"
"He is the brother-in-law of Jaish-e-Mohammed supremo Masood Azhar.
","ജെയ്ഷെ തലവൻ മസൂദ് അസറിന്റെ ബന്ധുവാണ് ഇയാൾ.
"
"The Narpoli police of Bhiwandi in the Thane district of Maharashtra have arrested four persons, including the brother-in-law and two minor boys, for allegedly gangraping a 25-year-old woman in the city.
","ഭിവണ്ടി• 25 കാരിയെ കൂട്ടബലാത്സംഗം ചെയ്ത കേസിൽ ഭര്‍തൃ സഹോദരനും രണ്ട് പ്രായപൂര്‍ത്തിയാകാത്ത ആണ്‍കുട്ടികളും ഉള്‍പ്പടെ നാലുപേരെ മഹാരാഷ്ട്രയിലെ താനെ ജില്ലയിലെ ഭിവണ്ടിയിലെ നാർപോളി പോലീസ് അറസ്റ്റ് ചെയ്തു.
"
"Aayush Sharma is the brother-in-law of actor Salman Khan.
","സല്‍മാന്‍ ഖാന്റെ സഹോദരീ ഭര്‍ത്താവ് ആയുഷ് ശര്‍മ്മയാണ് വില്ലന്‍ വേഷത്തിലെത്തുന്നത്.
"
"Husband and brother-in-law suspended
","മരുമകളും ഭർത്താവും അറസ്റ്റിൽ
"
"Arun is Bhama's brother-in-law's classmate.
","ഭാമയുടെ സഹോദരിയുടെ ഭര്‍ത്താവിന്‍റെ സഹപാഠിയാണ് അരുണ്‍.
"
"Mumbai: Woman killed by brother-in-law after fight over water
","മുംബൈ: കുടിവെള്ളം ശേഖരിക്കുന്നതിനെച്ചൊല്ലിയുള്ള തര്‍ക്കത്തെ തുടര്‍ന്ന് യുവതിയെ ഭര്‍തൃസഹോദരന്‍ വെട്ടിക്കൊലപ്പെടുത്തി.
"
"An altercation between his wife and his brother-in-law broke out which eventually led to his murder.
","ഭാര്യയും ഭർത്താവും തമ്മിലുണ്ടായ ചെറിയ കലഹം പിന്നീട് കൈയ്യാങ്കളിയിലേക്കും ഒടുവിൽ കൊലപാതകത്തിലേക്കും നയിക്കുകയായിരുന്നു.
"
"Police said the accused was the cousin of the woman’s brother-in-law.
","പെണ്‍കുട്ടിയുടെ സഹോദരിയുടെ സഹപ്രവര്‍ത്തകനായിരുന്നു പ്രതിയെന്നും പോലീസ് പറഞ്ഞു.
"
"Natwar Singh, who is the brother-in-law of Amarinder Singh, expressed his anguish over the manner in which he was removed from the CM post.
","നട്ട്‌വർ സിങിന്റെ ഭാര്യാസഹോദരൻ കൂടിയായ അമരീന്ദർ സിങിനെ മുഖ്യമന്ത്രിസ്ഥാനത്ത് നിന്നും നീക്കിയതിലും നട്‌വർ സിങ് അസംതൃപ്‌തി പ്രകടിപ്പിച്ചു.
"
"Sharma is the brother-in-law of actor Salman Khan.
","ബോളിവുഡ് താരം സൽമാൻ ഖാന്റെ അംഗരക്ഷകനാണ് ഷേര.
"
"Aditya is also the brother-in-law of Bollywood actor Vivek Oberoi.
","ബോളിവുഡ് നടൻ വിവേക് ഒബ്രോയ്‌യുടെ ഭാര്യാ സഹോദരനാണ് ആദിത്യ.
"
"Rahul Gandhi was accompanied by mother Sonia Gandhi, sister Priyanka Gandhi Vadra and brother-in-law Robert Vadra to the collectorate to file his nomination papers.
","അമ്മ സോണിയാ ഗാന്ധി, സഹോദരി പ്രിയങ്കാ ഗാന്ധി, പ്രിയങ്കയുടെ ഭര്‍ത്താവ് റോബര്‍ട്ട് വദ്ര തുടങ്ങിയവര്‍ക്കൊപ്പമെത്തിയാണ് രാഹുല്‍ ഗാന്ധി പത്രിക സമര്‍പ്പിച്ചത്.
"
"She was staying with her sister and brother-in-law.
","സഹോദരിക്കും ഭര്‍ത്താവിനും ഒപ്പമായിരുന്നു അവള്‍ താമസിച്ചിരുന്നത്.
"
"Raju’s brother-in-law, Shivam Kumar, had filed a police complaint in the case.
","സംഭവത്തില്‍ ഉദയകുമാറിന്റെ ജ്യേഷ്ഠന്‍ രവികുമാറിനെതിരെ മല്‍പ്പെ പോലീസ് കേസെടുത്തു.
"
"Yousuf is the brother-in-law of JeM founder Masood Azhar.
","ജെയ്ഷാ തലവന്‍ മസൂദ് അസറിന്റെ ഉറ്റ ബന്ധുവാണ് യൂസഫ്.
"
"Businessman Robert Vadra, the brother-in-law of Congress chief Rahul Gandhi, has appeared before the Enforcement Directorate for questioning in a money laundering case.
","കള്ളപ്പണ കേസില്‍ പ്രിയങ്ക ഗാന്ധിയുടെ ഭര്‍ത്താവും വ്യവസായിയുമായ റോബര്‍ട്ട്​ വാദ്ര എന്‍ഫോഴ്​സ്​മ​ന്റെ ഡയറക്​ടറേറ്റിന്​ മുമ്പാകെ ചോദ്യം ചെയ്യലിന്​ ഹാജരായി.
"
"New Delhi:The Enforcement Directorate (ED) has issued summons to former ICICI Bank CEO Chanda Kochchar, her husband Deepak Kochchar and brother-in-law Rajiv Kochchar for questioning in a money-laundering case.
","ന്യൂഡല്‍ഹി: ഐസിഐസിഐ ബാങ്ക് മുന്‍ മേധാവി ചന്ദ്ര കൊച്ചാര്‍, ഭര്‍ത്താവ് ദീപക് കൊച്ചാര്‍ എന്നിവര്‍ക്കെതിരെയുള്ള പ്രാഥമിക അന്വേഷണം അവസാനിപ്പിച്ചേക്കും.
"
"He is the brother-in-law of Jaish-e-Mohammed supremo Masood Azhar.
","ജെയ്ഷേ തലവൻ മസൂദ് അസ്ഹറിന്റെ മരുമകനാണ് ഇയാൾ.
"
"The culprit Rajesh is the brother-in-law of the victim’s mother.
","യുവതിയുടെ അമ്മാവന്റെ മകളുടെ ഭര്‍ത്താവാണ് പ്രതിയായ രാജേഷ്.
"
"Sridevi's brother-in-law Anil Kapoor, niece Sonam Kapoor and step-daughter Anshula Kapoor were at the airport to receive the actor's body amid heavy security.
","ശ്രീദേവിയുടെ മൃതദേഹം ഏറ്റുവാങ്ങാനായി അനില്‍ കപൂര്‍, സോനം കപൂര്‍ തുടങ്ങിയവരും ബോണി കപൂറിന്റെ ആദ്യവിവാഹത്തിലെ മകളുമടക്കം കപൂര്‍ കുടുംബത്തിലെ പ്രധാനികളെല്ലാം വിമാനത്താവളത്തിലെത്തിയിരുന്നു.
"
"Nawab Malik further alleged that Rishab Sachdeva is the brother-in-law of BJP leader Mohit Kamboj.
","ഇതില്‍ റിഷഭ് സച്ച്‌ദേവ മോഹിത് കംബോജിന്റെ ബന്ധുവാണെന്നും നവാബ് മാലിക്ക് ആരോപിച്ചു.
"
"Balakrishna is the son of legendary actor and former CM N T Rama Rao and brother-in-law of TDP supremo N Chandrababu Naidu.
","തെലുങ്കിലെ സൂപ്പര്‍താരവും ആന്ധ്രപ്രദേശ് മുന്‍ മുഖ്യമന്ത്രിയുമായ അന്തരിച്ച എന്‍. ടി. രാമറാവുവിന്റെ മകനാണ് നന്ദമൂരി ബാലകൃഷ്ണയെന്ന ബാലകൃഷ്ണ.
"
"Alva is the son of late minister Jeevaraj Alva and brother-in-law of Vivek Oberoi.
","നടന്‍ വിവേക് ഒബ്‌റോയിയുടെ ഭാര്യാസഹോദരനും കര്‍ണാടക മുന്‍ മന്ത്രി ജീവരാജ് ആല്‍വയുടെ മകനുമാണ് ആദിത്യ ആല്‍വ.
"
"A son, a brother, a husband, a father, a grandfather, an uncle, a brother-in-law, a teacher, author, mentor, confidant, colleague, advisor, comedian and friend.
","പുത്രനായും പിതാവായും സഹോദരനായും സതീര്‍ഥ്യനായും പഠിതാവായും അധ്യാപകനായും അനുയായിയായും അധികാരിയായും സുഹൃത്തായും ഇണയായും ഇടപാടുകാരനായും ആവലാതിക്കാരനായും ന്യായതീര്‍പ്പുകാരനായും മധ്യസ്ഥനായും വാദിയായും ഇരയായും ഉത്തമര്‍ണനായും അധമര്‍ണനായും പ്രക്ഷോഭകനായും സമാധാന പ്രവര്‍ത്തകനായും സേവകനായും യജമാനനായും ജീവിതത്തിന്റെ വൈവിധ്യമാര്‍ന്ന അരങ്ങുകളില്‍ ആടിത്തീര്‍ത്ത വേഷങ്ങളിലെല്ലാം മാര്‍ഗദര്‍ശിയും മാതൃകയുമായി ആ പ്രവാചകന്‍ അവതരിച്ചു കൊണ്ടിരുന്നു.
"
"“Vyawahare is the brother-in-law of Sudhir Mungantiwar, the finance minister of Maharashtra, who is practically the number two in the BJP-led state government under Devendra Fadnavis,” the report states.
","മഹാരാഷ്ട്ര ധനകാര്യമന്ത്രി സുധീര്‍ മുങ്ങാടിവാറിന്റെ ബന്ധുവാണ് ഡോ. മകരന്ദ്. ദേവേന്ദ്ര ഫട്നാവിസിന്റെ നേതൃത്വത്തില്‍ ബി ജെ പി ഭരിക്കുന്ന സംസ്ഥാനത്തെ സര്‍ക്കാറിലെ രണ്ടാമനാണ് മന്ത്രി സുധീര്‍.
"
"The judge also ordered a six-month jail term to Saeed's brother-in-law Hafiz Abdul Rehman Makki in the same case.
","കേസില്‍ ഹാഫിസ് സയ്യിദിന്റെ സഹോദരന്‍ അബ്ദുള്‍ റഹ്മാന്‍ മക്കിയെ ആറ് വര്‍ഷത്തേക്കും തടവ് ശിക്ഷ വിധിച്ചു.
"
"At the time of the incident, he brother-in-law named Rahul and his friend named Ishant were with him.
","സംഭവസമയത്ത് അദ്ദേഹത്തോടൊപ്പം സഹോദരൻ രാഹുലും ഒരു സുഹൃത്ത് ഇഷാന്തും ഉണ്ടായിരുന്നു.
"
"The picture features Karisma with sister Kareena Kapoor Khan, brother-in-law Saif Ali Khan, nephew Taimur and father Randhir Kapoor.
","ചിത്രങ്ങളില്‍ കരീനയുടെ അച്ഛന്‍ രണ്‍ധീര്‍ കപൂര്‍, അമ്മ ബബിത, സഹോദരി കരീഷ്മ, ഭര്‍ത്താവും നടനുമായ സെയ്ഫ് അലി ഖാന്‍ എന്നിവരെയും കാണാം.
"
"Rahul was accompanied by his sister Priyanka Gandhi and brother-in-law Robert Vadra.
","രാഹുലിന്റെ സഹോദരി പ്രിയങ്ക ഗാന്ധിയും ഭര്‍ത്താവ് റോബര്‍ട്ട് വാധ്‌രയും ചടങ്ങിനെത്തിയിരുന്നു.
"
"Sanjay Singh, brother-in-law of MP CM Shivraj Singh Chouhan, joins Congress
","മുഖ്യമന്ത്രി ശിവരാജ് സിങ് ചൗഹാന്റെ ഭാര്യാ സഹോദരന്‍ സഞ്ജയ് സിങ് മസാനി ബി. ജെ. പി വിട്ട് കോണ്‍ഗ്രസില്‍ ചേര്‍ന്നു.
"
"Arvind Kejriwal, brother-in-law accused of corruption; Delhi Police launch probe
","അരവിന്ദ് കേജ്‌രിവാളിനെതിരായ ആരോപണം; ഡല്‍ഹി പോലീസ് അന്വേഷിക്കും
"
"Andhra Pradesh chief minister Chandra Babu Naidu is his brother-in-law.
","ആന്ധ്ര മുഖ്യമന്ത്രി ചന്ദ്രബാബു നായിഡു സഹോദരീ ഭര്‍ത്താവാണ്.
"
"On the way, he called his brother-in-law, who took him back home on a motorcycle.
","വഴിമധ്യേ സഹോദരീഭര്‍ത്താവിനെ വിളിച്ച് മോട്ടോര്‍ സൈക്കിളുമായി എത്താന്‍ ആവശ്യപ്പെട്ട് വീട്ടിലെത്തുകയായിരുന്നു.
"
"'Antim', which also stars Salman's brother-in-law Aayush Sharma, is directed by Mahesh Manjrekar, produced by Salma Khan and is presented by Salman Khan Films.
","മഹേഷ് മഞ്ജരേക്കർ സംവിധാനം ചെയ്യുന്ന ഈ സിനിമയിൽ സൽമാന്റെ ഭാര്യാ സഹോദരൻ ആയുഷ് ശർമ്മയും അഭിനയിക്കുന്നു.
"
"Drugs case: Bengaluru police raids Vivek Oberoi’s residence in search of his brother-in-law
","മയക്കുമരുന്നു കേസ്; വിവേക് ഒബ്രോയിയുടെ വീട്ടിൽ തെരച്ചിൽ നടത്തി ബെംഗളൂരു പോലീസ്.
"
"Rashid’s wife had been staying at her brother-in-law’s residence with her 8 kids since the incident.
","വീഡിയോ വിവാദമായതു മുതൽ ഭാര്യക്കും എട്ട് 8 മക്കൾക്കുമൊപ്പം ഭാര്യ സഹോദരന്റെ വസതിയിൽ ഒളിവിൽ കഴിയുകയായിരുന്നു റഷീദ്.
"
"Young man to die for killing brother-in-law
","ഇളയച്ഛന്റെ കുത്തേറ്റു യുവാവ് മരിച്ചു
"
"An altercation between his wife and his brother-in-law broke out which eventually led to his murder.
","ഭാര്യയും ഭർത്താവും തമ്മിൽ തുടങ്ങിയ വാക്കേറ്റം കയ്യാങ്കളിയിലും തുടർന്ന് കൊലപാതകത്തിലും അവസാനിക്കുകയായിരുന്നു.
"
"He has been accompanied by mom Salma Khan, sister Alvira and brother-in-law Atul Agnihotri, also the co-producer of Bharat.
","അമ്മ സൽമ, സഹോദരിമാരായ അൽവിര അ​ഗ്നിഹോത്രി, അർപ്പിത ഖാൻ ശർമ തുടങ്ങിവരെല്ലാം താരത്തിനൊപ്പമാണ്.
"
"Drugs case: Bengaluru police raids Vivek Oberoi’s residence in search of his brother-in-law
","മയക്കുമരുന്ന് കേസ്:വിവേക് ഒബ്‌റോയിയുടെ വീട്ടില്‍ പോലീസ് പരിശോധന
"
"At the time, my husband and brother-in-law were not home.
","ഈ സമയം ഭാര്യയും ഭാര്യാമാതാവും വീട്ടിൽ ഇല്ലായിരുന്നു.
"
"The woman was raped by her brother-in-law and her husband’s brother-in-law.
","ഭര്‍ത്താവിനെയും ഭര്‍തൃ സഹോദരനെയും തോക്കിന്‍ മുനയില്‍ നിര്‍ത്തി യുവതിയെ ബലാല്‍സംഗം ചെയ്തു.
"
"Aditya is also the brother-in-law of Bollywood actor Vivek Oberoi.
","നടൻ വിവേക് ഒബ്റോയിയുടെ ബന്ധുവായ ആദിത്യ ആൽവയും പ്രതിപട്ടികയിലുണ്ട്.
"
"Yadav is Railways Minister Lalu Prasad Yadav's brother-in-law.
","ലാലുപ്രസാദ്‌ യാദവ്‌ റെയില്‍വേ മന്ത്രിയായി ഭരിക്കുന്ന കാലം.
"
"Young man to die for killing brother-in-law
","സഹോദരന്റെ അപകട മരണം താങ്ങാനാവാതെ യുവാവ് തൂങ്ങിമരിച്ചു
"
"Aayush Sharma is the brother-in-law of actor Salman Khan.
","നടൻ സൽമാൻ ഖാന്റെ സഹോദരനാണ് അർഖാസ് ഖാൻ
"
"Aditya Alva is the son of former Karnataka minister Jeevraj Alva and brother-in-law of Bollywood actor Vivek Oberoi.
","കര്‍ണാടക മുന്‍ മന്ത്രി ജീവരാജ് ആല്‍വയുടെ മകനായ ആദിത്യ ആല്‍വ വിവാഹം കഴിച്ചിരിക്കുന്നത് വിവേക് ഒബ്റോയിയുടെ സഹോദരിയെ ആണ്.
"
"Young man to die for killing brother-in-law
","യുവാവ് മരിച്ചത് ബന്ധുവിന്‍റെ കുത്തേറ്റ്
"
"Bharat is directed by Ali Abbas Zafar (Sultan and Tiger Zinda Hai) and it is produced by Salman's brother-in-law Atul Agnihotri.
","സല്‍മാന്റെ സുല്‍ത്താന്‍, ടൈഗര്‍ സിന്ദാ ഹെ എന്നീ ചിത്രങ്ങള്‍ ഒരുക്കിയ അലി അബ്ബാസ് സഫര്‍ തന്നെയാണ് ഭാരത് എന്ന ചിത്രവും ഒരുക്കുന്നത്.
"
"Yusuf Azhar, the brother-in-law of Jaish chief Masood Azhar, was one of the main targets of the Indian Air Force during the Balakot attack.
","ബാലാകോട്ട് ആക്രമണവേളയിൽ ഇന്ത്യ ലക്ഷ്യംവെച്ചവരിൽ പ്രധാനിയായിരുന്നു മസൂദ് അസ്‌ഹറിന്റെ സഹോദരനായ യൂസുഫ് അസ്‌ഹർ.
"
"One is the brother-in-law of a BJP leader.
","ഒരാള്‍ ബി. ജെ. പി നേതാവിന്റെ മകനാണ്.
"
"Non-bailable warrant issued against gangster Mukhtar Ansari's wife, brother-in-laws
","ഗുണ്ടാ നേതാവ് മുഖ്താർ അൻസാരിയുടെ ഭാര്യക്കെതിരെ ജാമ്യമില്ലാ വാറന്‍റ്
"
"The film features Salman's brother-in-law Aayush Sharma and Warina Hussain in the lead role.
","സൽമാന്റെ സഹോദരി ഭർത്താവായ ആയുഷ് ശർമ, പുതുമുഖ നായിക വറീന ഹുസൈൻ എന്നിവരും ഈ ചിത്രത്തിൽ അഭിനയിക്കുന്നുണ്ട്.
"
"Salman’s brother-in-law Ayush Sharma is doing the lead role in the movie.
","സല്‍മാന്‍റെ സഹോദരീ ഭര്‍ത്താവ് ആയുഷ് ശര്‍മ്മയാണ് ചിത്രത്തില്‍ വില്ലൻ കഥാപാത്രത്തെ അവതരിപ്പിച്ചിരിക്കുന്നത്.
"
"Kolkata: Prominent West Bengal politician and BJP national vice president Mukul Roy’s brother-in-law has joined the ruling Trinamool Congress in the poll-bound state.
","കൊൽക്കത്ത: ബിജെപി ദേശീയ വൈസ് പ്രസിഡന്റ് മുകുൾ റോയിയുടെ സഹോദരീഭർത്താവ് തൃണമൂൽ കോൺഗ്രസിൽ ചേർന്നു.
"
"Her sister and brother-in-law were also present there.
","ഭര്‍ത്താവും സഹോദരിയും ഒപ്പമുണ്ടായിരുന്നു.
"
"New Delhi: Arvind Kejriwal's brother-in-law is being investigated over allegations that he swindled the Delhi Government in connection with civic projects.
","ന്യൂഡല്‍ഹി: വ്യാജരേഖകള്‍ സമര്‍പ്പിച്ച് പൊതുമരാമത്ത് വകുപ്പില്‍ നിന്നും കരാര്‍ തുക തട്ടിയെടുത്തതായ ആരോപണത്തില്‍ ഡല്‍ഹി മുഖ്യമന്ത്രി അരവിന്ദ് കെജ് രിവാളിന്റെ ബന്ധുവിനെതിരേ അന്വേഷണം.
"
"Sridevi's brother-in-law and actor Sanjay Kapoor said she had no history of heart ailment.
","ശ്രീദേവിക്ക് ഹൃദയസംബന്ധമായ അസുഖങ്ങള്‍ ഉണ്ടായിരുന്നതായി അറിവില്ലെന്നാണ് ഭര്‍ത്താവിന്റെ സഹോദരനും ബോളിവുഡ് നടനുമായ സഞ്ജയ് കപൂര്‍ പറയുന്നത്.
"
"In this film, the lead role was played by Salman Khan's brother-in-law Ayush Sharma.
","സല്‍മാന്‍ ഖാന്‍റെ അളിയന്‍ ആയുഷ് ശര്‍മ്മയാണ് ഈ ചിത്രത്തില്‍ പ്രധാന കഥാപാത്രത്തെ അവതരിപ്പിക്കുന്നത്.
"
"He alleged that his ex-wife had an affair with his former brother-in-law.
","ഇതിനെ എതിര്‍ത്ത മുന്‍ ഭര്‍ത്താവ് യുവതിക്കു ബന്ധുവുമായി വിവാഹേതര ബന്ധമുണ്ടെന്ന് ആരോപിച്ചു.
"
"The arrestees have been identified as HDFC employee Kirti Shubham (28), posted at the bank’s Baner branch in Pune, his brother-in-law Valmiki Kumar (32), who is a soldier posted in Jammu, and friend Rahul Kumar (28).
","സ്വകാര്യ ബാങ്കിന്റെ പുണെയിലെ ബ്രാഞ്ചില്‍ ജോലി ചെയ്യുന്ന കീര്‍ത്തി ശുഭം (28), ഇയാളുടെ ഭാര്യാസഹോദരനും ജമ്മുവില്‍ ജോലി ചെയ്യുന്ന സൈനികനുമായ വാല്‍മീകി കുമാര്‍ (32), സുഹൃത്ത് രാഹുല്‍ കുമാര്‍ (28) എന്നിവരാണ് അറസ്റ്റിലായത്.
"
"BJP leader Mohit Kamboj, whose brother-in-law was let off by the NCB, has threatened to file a defamation suit against Malik.
","എന്‍സിപി നേതാവ് നവാബ് മാലിക്കിനെതിരെ കേസ് ഫയല്‍ ചെയ്യുമെന്ന് ബിജെപി നേതാവ് മോഹിത് കാംബോജ് വ്യക്തമാക്കി.
"
"The 36-year-old woman’s two children, husband, father-in-law, mother-in-law, brother-in-law, sister-in-law, were rushed to the district hospital after they fell ill.
","36കാരിയുടെ രണ്ട് മക്കൾ, ഭർത്താവ്, ഭർത്താവിന്‍റെ മാതാപിതാക്കൾ, സഹോദരൻ, സഹോദര ഭാര്യ എന്നിവരെയാണ് വിഷം അകത്തു ചെന്ന നിലയിൽ ആശുപത്രിയിൽ പ്രവേശിപ്പിച്ചത്. . . .
"
"Azhar’s brother-in-law Ashfaq Ahmed has also been detained.
","ഇര്‍ഷാദിന്റെ മകന്‍ അഷ്ഫാഖ് അന്‍സാരിയും പിടിയിലായി.
"
"UPA chairperson Sonia Gandhi, Congress General Secretary Priyanka Gandhi Vadra and his brother-in-law Robert Vadra accompanied Gandhi.
","കോണ്‍ഗ്രസ് അധ്യക്ഷ സോണിയാ ഗാന്ധി, രാഹുല്‍ ഗാന്ധി, പ്രിയങ്കാ ഗാന്ധി, പ്രിയങ്കയുടെ ഭര്‍ത്താവ് റോബര്‍ട്ട് വദ്ര ഉള്‍പ്പെടെയുള്ളവര്‍ വീര്‍ഭൂമിയിലെത്തി പുഷ്പാര്‍ച്ചന നടത്തി.
"
"The nurse, according to the FIR, was dragged to a room of the hospital allegedly by Hospital Superintendent Dr. Kushal Pal, his brother-in-law Pramod, hospital staff Roop Kishor and Sri Krishna Upadhyaya and raped.
","കുശാല്‍ പാല്‍, അദ്ദേഹത്തിന്റെ ഭാര്യാ സഹോദരന്‍ പ്രമോദ്, ഹോസ്പിറ്റലിലെ ജീവനക്കാരനായ രൂപ് കിഷോഷ്, ശ്രീകൃഷ്ണ ഉപാധ്യായ എന്നിവര്‍ ചേര്‍ന്ന് ബലാത്സംഗം ചെയ്യുകയായിരുന്നുവെന്ന് പെണ്‍കുട്ടി നല്‍കിയ പരാതിയില്‍ പറയുന്നു.
"
"The Narpoli police of Bhiwandi in the Thane district of Maharashtra have arrested four persons, including the brother-in-law and two minor boys, for allegedly gangraping a 25-year-old woman in the city.
","ഭിവണ്ടി• 25 കാരിയെ കൂട്ടബലാത്സംഗം ചെയ്ത കേസിൽ ഭര്‍തൃ സഹോദരനും രണ്ട് പ്രായപൂര്‍ത്തിയാകാത്ത ആണ്‍കുട്ടികളും ഉള്‍പ്പടെ നാലുപേരെ മഹാരാഷ്ട്രയിലെ താനെ ജില്ലയിലെ ഭിവണ്ടിയിലെ നാർപോളി പോലീസ് അറസ്റ്റ്…
"
"Sonali has claimed that during this quarrel, her sister and brother-in-law assaulted her and issued death threats.
","സഹോദരിയും ഭര്‍ത്താവും തന്നെ കാണാനെത്തിയിരുന്നതായും ഇതിനിടെ വഴക്കിട്ട് മര്‍ദിക്കുകയും വധ ഭീഷണി മുഴക്കുകയുമായിരുന്നെന്ന് സൊനാലി ആരോപിക്കുന്നു.
"
"Andhra Pradesh chief minister Chandra Babu Naidu is his brother-in-law.
","ആന്ധ്ര മുഖ്യമന്ത്രി ചന്ദ്രബാബു നായിഡു സഹോദരി ഭര്‍ത്താവാണ്.
"
"“Vyawahare is the brother-in-law of Sudhir Mungantiwar, the finance minister of Maharashtra, who is practically the number two in the BJP-led state government under Devendra Fadnavis,” the report states.
","മഹാരാഷ്ട്ര ധനകാര്യമന്ത്രി സുധീര്‍ മുങ്ങാടിവാറിന്റെ ബന്ധുവാണ് ഡോ. മകരന്ദ്. ദേവേന്ദ്ര ഫട്‌നാവിസിന്റെ നേതൃത്വത്തില്‍ ബിജെപി ഭരിക്കുന്ന സംസ്ഥാനത്തെ സര്‍ക്കാരിലെ രണ്ടാമനാമ് മന്ത്രി സുധീര്‍.
"
"Actress Parineeti Chopra shared a picture with sister Priyanka Chopra and brother-in-law Nick Jonas.
","ഭർത്താവ് നിക്ക് ജോനസിനൊപ്പം പ്രണയാർദ്ര ചിത്രം പോസ്റ്റ് ചെയ്ത് നടി പ്രിയങ്ക ചോപ്ര.
"
"Priyanka Gandhi is his younger sister and Robert Vadra is his brother-in-law.
","പ്രിയങ്കാ ഗാന്ധി ഇളയ സഹോദരിയും റോബർട്ട് വാധ്ര സഹോദരി ഭർത്താവുമാണ്.
"
"He confirmed that Turkey had also captured Baghdadi’s sister and brother-in-law.
","ബാഗ്‌ദാദിയുടെ സഹോദരിയേയും സഹോദരനെയും തുർക്കി പിടികൂടിയതായും അദ്ദേഹം പറഞ്ഞു.
"
"Nawab Malik further alleged that Rishab Sachdeva is the brother-in-law of BJP leader Mohit Kamboj.
","ബി. ജെ. പി നേതാവ് മോഹിത് കംബോജിന്റെ ഭാര്യ സഹോദരൻ റിഷഭ് സച്ച്‌ദേവാണെന്നും മാലിക് പറഞ്ഞു.
"
"Though Dileep’s brother-in-law Sooraj accompanied them, he did not enter the jail premises.
","ദിലീപിന്റെ സഹോദരി ഭര്‍ത്താവ് ശരതും ഇവര്‍ക്കൊപ്പം എത്തിയെങ്കിലും ജയിലിനുള്ളിലേക്ക് കടന്നില്ല.
"
"She loves her husband, brother-in-law and her kids.
","തന്റെ ഭര്‍ത്താവിനോടും കുട്ടികളോടും കുടുംബത്തോടുമുള്ള സ്നേഹം.
"
"Alva is the brother-in-law of Bollywood actor Vivek Oberoi and son of late Jeevaraj Alva, a former Karnataka minister.
","ബോളിവുഡ് നടൻ വിവേക് ഒബ്‌റോയിയുടെ ഭാര്യാ സഹോദരനും കർണാടക മുന്മന്ത്രി ജീവരാജ് ആൽവയുടെ മകനുമാണ് ആദിത്യ ആൽവ.
"
"Aditya is also the brother-in-law of Bollywood actor Vivek Oberoi.
","ബോളിവുഡ് നടൻ വിവേക് ഒബ്റോയിയുടെ അടുത്ത ബന്ധുകൂടിയാണ് ആദിത്യ ആൽവ.
"
"Aayush Sharma is the brother-in-law of actor Salman Khan.
","അനിലിന്റെ മകന്‍ ആയുഷ് ശര്‍മ്മ പ്രമുഖ നടന്‍ സല്‍മാന്‍ ഖാന്റെ അളിയനാണ്.
"
"The culprit Rajesh is the brother-in-law of the victim’s mother.
","കുട്ടിയുടെ അമ്മയുടെ സഹോദരീഭര്‍ത്താവ് രാജേഷ് ആണ് പ്രതി.
"
"Two men have been arrested for allegedly murdering their brother-in-law
","സഹോദരങ്ങളെ വെട്ടിപ്പരുക്കേല്‍പ്പിച്ച സംഭവത്തില്‍ രണ്ടുപേര്‍ അറസ്റ്റില്‍
"
"Akshay Kumar attended with wife Twinkle Khanna and brother-in-law Karan Kapadia.
","അക്ഷയ് കുമാറിനൊപ്പം ഭാര്യ ട്വിങ്ക്വിൾ ഖന്നയും ഭാര്യ മാതാവും നടിയുമായ ഡിംപിൾ കപാഡിയയും എത്തിയിരുന്നു.
"
"Sridevi's family including her husband Boney Kapoor, children Janhvi and Khushi and brother-in-law Anil Kapoor attended the puja.
","ഭര്‍ത്താവ് ബോണി കപൂറിന്റെ സഹോദരന്‍ അനില്‍ കപൂര്‍, ശ്രീദേവിയുടെ മക്കളായ ജാന്‍വി, ഖുശി എന്നിവരെത്തിയാണ് മൃതദേഹം ഏറ്റു വാങ്ങിയത്.
"
"Kiran's sister, brother-in-law and close relatives will be interrogated in Kiran's presence.
","കിരണിന്റെ സാന്നിധ്യത്തില്‍ സഹോദരിയെയും സഹോദരീഭര്‍ത്താവിനെയും അടുത്ത ബന്ധുക്കളെയും ചോദ്യംചെയ്യും.
"
