eng_Latn,mal_Mlym
"Beant Singh, one of the assailants who killed Gandhi, was married to the niece of Kehar Singh.
","ഘാതകരിലൊരാളായ ബിയാന്ത് സിങ്ങിന്റെ ബന്ധുവായിരുന്നു കെഹാര്‍ സിങ്.
"
"At the time of the incident, Satheesh’s mother Chandrika and his niece were present at the house.
","സംഭവ നടക്കുമ്പോള്‍ മാതാവും സഹോദരിയും സഹോദരി ഭര്‍ത്താവ് ചന്ദ്രശേഖരനുമാണ് വീട്ടിലുണ്ടായിരുന്നത്.
"
"I borrowed Rs 5000 from my niece and took some amount I had, to buy the food stuff and handed over to them,"" he added.
","പെങ്ങളുടെ മകളുടെ കയ്യിൽ നിന്ന് വാങ്ങിയ 5000 രൂപയും എന്റെ കയ്യിലുണ്ടായിരുന്ന കുറച്ച് പണവും ചേർത്ത് അരിയും മറ്റു സാധനങ്ങളും വാങ്ങി എത്തിക്കുകയായിരുന്നു'-നൗഷാദ് കൂട്ടിച്ചേർത്തു.
"
"She has desisted from criticism of India after becoming vice president, but her niece Meena Harris has supported the farmers' agitation and attacked the Indian government.
","വൈസ് പ്രസിഡന്റായശേഷം ശക്തമായ എതിര്‍പ്പുകള്‍ ഇന്ത്യയോട് അറിയിച്ചിട്ടില്ലെങ്കിലും കമലാ ഹരീസിന്‍രെ സഹോദരി പുത്രി മീനാ ഹാരിസ് ഇന്ത്യയില്‍ സര്‍ക്കാരിനെതിരെ നടക്കുന്ന കര്‍ഷക പ്രക്ഷോഭങ്ങളെ അനുകൂലിച്ച് സംസാരിച്ചിരുന്നു.
"
"Lajmi was the daughter of renowned artist Lalita Lajmi and the niece of legendary filmmaker Guru Dutt.
","ചിത്രകാരി ലളിത ലജ്മിയുടെ മകളും, സിനിമാ സംവിധായികനും നടനുമായ ഗുരുദത്തിന്റെ സഹോദരി പുത്രിയുമാണ് കൽപ്പന.
"
"Aamir Khan, along with his wife Kiran Rao and daughter Ira Khan, watched his niece Zayn Marie Khan's debut film Mrs.
","മകള്‍ ഇറയ്ക്കും ഭാര്യ കിരണ്‍ റാവുവിനുമൊപ്പമായിരുന്നു ആമിര്‍ സിനിമ കാണാനിരുന്നത്.
"
"His nieces Vinesh and Priyanka were raised by him after his brother’s murder.
","ഭൂമിതര്‍ക്കത്തെതുടര്‍ന്ന് സഹോദരന്‍ കൊല്ലപ്പെട്ടപ്പോള്‍, പ്രിയങ്കയെയും വിനേഷിനെയും മഹാവീറാണ് വളര്‍ത്തിയത്.
"
"Alanna Panday is the niece of actor Chunky Pandey and the daughter of businessman Chikki Panday.
","നടന്‍ ചങ്കി പാണ്ഡെയുടെയും ഭാവന പാണ്ഡെയുടേയും മകളാണ് അനന്യ പാണ്ഡെ.
"
"The arrest and the alleged torture of Kaur had gained attention after Meena Harris, the niece of United States Vice President Kamala Harris, tweeted about her.
","അമേരിക്കന്‍ വൈസ് പ്രസിഡന്റ് കമലാ ഹാരിസിന്റെ മരുമകള്‍ മീന ഹാരിസ് നവ്ദീപിന് ഏല്‍ക്കേണ്ടി വന്ന ക്രൂരമായ ശാരീരികവും ലൈംഗികവുമായ പീഡനങ്ങളെക്കുറിച്ച് ട്വീറ്റ് ചെയ്തതിനെ തുടര്‍ന്നാണ് വിഷയം ആഗോള ശ്രദ്ധ പിടിച്ചുപറ്റുന്നത്.
"
"Sounding a word of caution to Meena Harris, the niece of the US Vice President has been asked by a White House team not to use her aunt Kamala Harris’ name to boost her personal brand.
","യു. എസ് വൈസ് പ്രസിഡൻറ്റ് കമലാ ഹാരിസിന്‍റെ പേര് സ്വന്തം പ്രതിച്ഛായ ഉയര്‍ത്തുന്നതിന് ഉപയോഗിക്കരുതെന്ന്‍ കമലാ ഹാരിസിന്‍റെ സഹോദരി പുത്രി മീന ഹാരിസിന് വൈറ്റ് ഹൗസ് മുന്നറിയിപ്പു നൽകി.
"
"Consequently we have the terms father, mother, uncle, aunt; brother, sister, cousin; son, daughter, nephew, niece.
","നമ്മുടെ വീട്ടിൽ അമ്മ, അച്ഛൻ, സഹോദരൻ, സഹോദരി, മകൻ. . മകൾ, ഭാര്യ, ഭർത്താവ് തുടങ്ങി ബന്ധുക്കൾ.
"
"Lucknow: Man arrested for allegedly raping his three-year-old niece
","ലഖ്‌നൗ: എട്ട് വയസ്സുകാരിയെ ബലാത്സംഗം ചെയ്ത കേസില്‍ ബന്ധുവായ യുവാവ് അറസ്റ്റില്‍.
"
"grandfather. father. elder brother. younger brother. son. nephew. daughter. niece grandson. granddaughter. grandmother. aunt. cousin.
","പിതാവ്, മുത്തച്ഛൻ, പിതൃസഹോദരൻ, മുത്തച്ഛൻ, അമ്മ, മുത്തശ്ശി, അമ്മയുടെ മുത്തശ്ശി, അമ്മയുടെ അച്ഛൻ, അമ്മയുടെ മുത്തശ്ശി, രണ്ടാനമ്മ, ഭാര്യ, മകൻ, അമ്മയുടെ അമ്മാവൻ, സഹോദരൻ, അച്ഛന്റെ സഹോദരി, അമ്മയുടെ സഹോദരി, സഹോദരികൾ, ഭാര്യ പിതാവ്, മകൾ, ഗുരു, പിതൃ സഹോദരൻ, ശിഷ്യന്മാർ.
"
"“Journalist Vikram Joshi was killed for opposing the molestation of his niece.
","“അനന്തരവളെ ഉപദ്രവിച്ചവര്‍ക്കെതിരെ പ്രതികരിച്ച മാധ്യമപ്രവര്‍ത്തകന്‍ വിക്രം ജോഷി കൊല ചെയ്യപ്പെട്ടിരിക്കുന്നു.
"
""" After her, US Vice President Kamala Harris' niece Meena Harris, climate activist Greta Thunberg, YouTuber Lilly Singh, former adult star Mia Khalifa among others came out in support of the agitation.
","പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രെറ്റ തുന്‍ബര്‍ഗ്, അമേരിക്കന്‍ പരിസ്ഥിതി ആക്ടിവിസ്റ്റ് ജാമി മര്‍ഗോളിന്‍, അമേരിക്കന്‍ വൈസ് പ്രസിഡന്റ് കമ​ല ഹാരിസിന്റെ ബന്ധു മീ​നാ ഹാരിസ്, മിയ ഖലീഫ തുടങ്ങിയവരെല്ലാം പ്രക്ഷോഭത്തെ പിന്തുണച്ച് രംഗത്തെത്തിയിരുന്നു.
"
"Islamabad: Fatima Bhutto, the writer-activist niece of slain former Premier Benazir Bhutto, will contest Pakistan's upcoming general election from a constituency in Punjab province, her mother has said.
","ഇസ്ലാമാബാദ്‌: പാക്‌ മുന്‍ പ്രധാനമന്ത്രി ബേനസീര്‍ ഭൂട്ടോയുടെ അനന്തിരവള്‍ ഫാത്തിമ ഭൂട്ടോ തെരഞ്ഞെടുപ്പില്‍ മത്സരിക്കും.
"
"Katju is the niece of former Supreme Court judge Markandey Katju.
","സുപ്രീംകോടതി ജസ്റ്റിസായിരുന്ന മാർക്കണ്ഡേയ കട്ജുവിന്റെ സഹോദരപുത്രിയാണ് അരുന്ധതി.
"
"Based on the deceased woman’s niece Richa, police registered a case of murder under Section 302 of the Indian Penal Code (IPC).
","യുവതിയുടെ പരാതിയുടെ അടിസ്ഥാനത്തില്‍ ഇന്ത്യന്‍ പീനല്‍ കോഡിലെ സെക്ഷന്‍ 302 പ്രകാരം പോലിസ് കൊലപാതകത്തിന് കേസ് രജിസ്റ്റര്‍ ചെയ്തു.
"
"Being a good daughter, sister, grand kid, niece and friend.
","മികച്ച മകളും സഹോദരിയും സുഹൃത്തും മരുമകളും ചെറുമകളും ഭാര്യയും അമ്മയും ആയിരിക്കുന്നവള്‍.
"
""" After her, US Vice President Kamala Harris' niece Meena Harris, climate activist Greta Thunberg, YouTuber Lilly Singh, former adult star Mia Khalifa among others came out in support of the agitation.
","ഇതിനു പിന്നാലെ ആക്ടിവിസ്റ്റ് ഗ്രേറ്റ തുന്‍ബര്‍ഗ്, മുന്‍ പോണ്‍ താരം മിയ ഖലീഫ, അമേരികന്‍ വൈസ് പ്രസിഡന്റ് കമല ഹാരിസിന്റെ അനന്തരവള്‍ മീന ഹാരിസ്, അമേരികന്‍ വ്‌ലോഗര്‍ അലാന്‍ഡ കെര്‍ണി, യൂട്യൂബര്‍ ലിലി സിംഗ് തുടങ്ങിയവര്‍ പിന്നീട് കര്‍ഷകരെ അനുകൂലിച്ച് ട്വീറ്റ് ചെയ്തിരുന്നു.
"
"The deceased have been identified as Laljit Singh, his two sons Amit Shekhar alias Nemani Singh and Ram Chandra Singh, daughter Baby Devi, niece Anita Devi and the driver Preetam Kumar.
","ഗീത ദേവിയുടെ ഭര്‍ത്താവ് ലാല്‍ജീത് സിങ്, അദ്ദേഹത്തിന്റെ മകള്‍ അമിത് ശേഖര്‍, രാം ചന്ദ്രസിങ്, ബന്ധുക്കളായ ബേബി ദേവി, അനിത ദേവി, ഡ്രൈവര്‍ പ്രീതം കുമാര്‍ എന്നിവരാണ് മരിച്ചത്.
"
"Contesting against her is BJP's Poonam Mahajan, the daughter of late BJP leader Pramod Mahajan and niece of late Gopinath Munde.
","ഗോപിനാഥ് മുണ്ടെയുടെ അനന്തരവളും മുൻ കേന്ദ്ര മന്ത്രി പ്രമോദ് മഹാജന്റെ മകളുമായ പൂനം മഹാജനും സിറ്റിംഗ് എം. പിയാണ്. വീണ്ടും മത്സരിക്കുന്നുമുണ്ട്.
"
"New Delhi: Sonal Modi, Prime Minister Narendra Modi’s niece, who is set to make a political debut in the upcoming local body polls in Gujarat, has sought a Bharatiya Janata Party (BJP) ticket.
","ന്യൂഡല്‍ഹി: ഗുജറാത്തില്‍ നടക്കാനിരിക്കുന്ന തദ്ദേശ സ്വയംഭരണ തിരഞ്ഞെടുപ്പില്‍ രാഷ്ട്രീയത്തേക്ക് ചുവടുവയ്ക്കാനൊരുങ്ങി പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയുടെ സഹോദര പുത്രി.
"
"Aishwarya Rajesh is actor Rajesh’s daughter and comedian Srilakshmi’s niece.
","ചലചിത്ര നടി ലിസി ജോസിന്റെ മകളും നടി ശ്രുതിലക്ഷ്മിയുടെ സഹോദരിയുമാണ് ശ്രീലയ.
"
"Teenage climate activist Greta Thunberg and the niece of U. S. Vice President Kamala Harris, Meena Harris, were among others who then tweeted their support, and a social media storm soon followed.
","കാലാവസ്ഥാ പ്രവർത്തകയായ ഗ്രെറ്റ തുൻബെർഗും യു. എസ് വൈസ് പ്രസിഡന്റായ കമലാ ഹാരിസിന്റെ മരുമകളായ മീന ഹാരിസും കർഷകർക്ക് പിന്തുണ അറിയിച്ചവരിൽ ഉണ്ട്.
"
"Surya Binoy, who is the daughter of Rajya Sabha MP Binoy Viswam and Thushara James, who is the niece of former judge Cyriac Joseph are among the 53 senior government pleaders.
","53 സീനിയര്‍ ഗവണ്‍മെന്റ് പ്ലീഡര്‍മാരില്‍ രാജ്യസഭാ അംഗം ബിനോയ് വിശ്വത്തിന്റെ മകള്‍ സൂര്യ ബിനോയ്, സുപ്രീം കോടതി മുന്‍ ജഡ്ജിയും നിലവിലെ ലോകായുക്തയുമായ സിറിയക് ജോസഫിന്റെ സഹോദരി പുത്രി തുഷാര ജയിംസും ഉള്‍പ്പെടും.
"
"Deepa Jayakumar, the niece of former chief minister late J. Jayalalithaa was opposed to Sasikala.
","അന്തരിച്ച മുൻ മുഖ്യമന്ത്രി ജയലളിതയുടെ തോഴി ശശികലക്ക് വെല്ലുവിളി ഉയർത്തി ജയയുടെ സഹോദരപുത്രി ദീപ ജയകുമാർ.
"
"Sentences man to life imprisonment for raping six-year-old niece
","ആറു വയസുകാരിയെ പീഡിപ്പിച്ച കേസില്‍ ബന്ധുവിന് ജീവപര്യന്തം കഠിനതടവും പിഴയും
"
"Sridevi's brother-in-law Anil Kapoor, niece Sonam Kapoor and step-daughter Anshula Kapoor were at the airport to receive the actor's body amid heavy security.
","ശ്രീദേവിയുടെ മൃതദേഹം ഏറ്റുവാങ്ങാനായി അനില്‍ കപൂര്‍, സോനം കപൂര്‍ തുടങ്ങിയവരും ബോണി കപൂറിന്റെ ആദ്യവിവാഹത്തിലെ മകളുമടക്കം കപൂര്‍ കുടുംബത്തിലെ പ്രധാനികളെല്ലാം വിമാനത്താവളത്തിലെത്തിയിരുന്നു.
"
"Teenage climate activist Greta Thunberg and the niece of U. S. Vice President Kamala Harris, Meena Harris, were among others who then tweeted their support, and a social media storm soon followed.
","സ്വീഡിഷ് പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രേറ്റ ട്യൂന്‍ബര്‍ഗ് യുഎസ് വൈസ് പ്രസിഡന്റ് കമലാ ഹാരിസിന്റെ സഹോദരി പുത്രി മീന ഹാരിസ് തുടങ്ങിയവരും പിന്നാലെ സമരത്തിന് പിന്തുണയുമായെത്തി.
"
"Being the best daughter, sister, friend, niece, granddaughter, wife and mum.
","മികച്ച മകളും സഹോദരിയും സുഹൃത്തും മരുമകളും ചെറുമകളും ഭാര്യയും അമ്മയും ആയിരിക്കുന്നവള്‍.
"
"At the airport my sister and my niece were waiting for me.
","വിമാനത്താവളത്തിൽ എന്നെയുംകാത്ത് ഭാര്യാ സഹോദരി നിൽപുണ്ടായിരുന്നു.
"
"Muzaffarnagar: A 26-year-old man allegedly committed suicide after making an abortive bid to rape his minor niece in Muzaffarnagar in Uttar Pradesh.
","മുസാഫർനഗർ: വിവാഹ വാഗ്ദാനം നൽകിയ പീഡിപിച്ചു എന്ന പരാതി നൽകിയതിന് പിന്നാലെ ഉത്തർപ്രദേശിൽ 26 കാരി വിഷം കഴിച്ച് ആത്മഹത്യ ചെയ്തു.
"
"And then my niece.
","പിന്നെ എന്റെ മോൾ ഷെറിൻ.
"
"He married his wife's niece.
","ഇദ്ദേഹം വിവാഹം കഴിച്ചത്, സ്വന്തം സഹോദരന്റെ മകളെ ആണ്.
"
"Congratulations dear on the birth of your niece!
","അഭിനന്ദനങ്ങൾ, പ്രസവിച്ച നിന്റെ പെൺകുട്ടി!
"
"Lucknow: Man arrested for allegedly raping his three-year-old niece
","ലക്നൗ : ഒന്നര വയസ്സുകാരിയെ പീഡിപ്പിച്ച് കൊലപ്പെടുത്തിയ പ്രതി പിടിയിൽ .
"
"The deceased have been identified as Laljit Singh, his two sons Amit Shekhar alias Nemani Singh and Ram Chandra Singh, daughter Baby Devi, niece Anita Devi and the driver Preetam Kumar.
","മരിച്ചവരില്‍ ലാല്‍ജീത് സിംഗിന്റെ മക്കളായ അമിത് ശേഖര്‍, രാം ചന്ദ്ര സിംഗ്‌ന്റെ ബന്ധുക്കളായ ബേബി ദേവി, അനിത ദേവി, ഡ്രൈവര്‍ പ്രീതം കുമാര്‍ എന്നിവരാണ് മരിച്ചത്.
"
"At the time of the incident, Satheesh’s mother Chandrika and his niece were present at the house.
","സതീശന്റെ ‘അമ്മ ചന്ദ്രികയും സഹോദരനും മകളും മാത്രമാണ് സംഭവ സമയം വീട്ടിൽ ഉണ്ടായിരുന്നത്.
"
"“We had gone for the engagement of my husband’s niece.
","“ഞങ്ങൾ എന്റെ ഭർത്താവിന്റെ മരുമകളുടെ വിവാഹനിശ്ചയത്തിനായി പോയിരുന്നു.
"
"Man attempts to rape 12-yr-old niece, arrested
","12 കാരനെ പീഡിപ്പികാന്‍ ശ്രമിച്ച വയോധികന്‍ അറസ്റ്റില്‍
"
"Vikram Joshi's brother Aniket Joshi said the UP journalist had recently submitted a written complaint in Vijay Nagar police station in which he alleged that some men had misbehaved with his niece.
","വിജയ് നഗർ പോലീസ് സ്റ്റേഷനിൽ മാധ്യമപ്രവർത്തകൻ അടുത്തിടെ രേഖാമൂലം പരാതി നൽകിയിട്ടുണ്ടെന്നും അതിൽ ചിലർ തന്റെ മരുമകളോട് മോശമായി പെരുമാറിയെന്ന് വ്യക്തമാക്കിയിട്ടുണ്ടെന്നും വിക്രം ജോഷിയുടെ സഹോദരൻ അനികേത് ജോഷി പറഞ്ഞു.
"
"Bonney Kapoor's brother and niece, actors Anil and Sonam Kapoor, were spotted at Mumbai airport this evening.
","ബോണി കപൂറിന്റെ സഹോദരനും നടനുമായ അനില്‍ കപൂറും മുംബൈ വിമാനത്താവളത്തിലെത്തിയിട്ടുണ്ട്.
"
"She is the niece of Telugu superstar Chiranjeevi and political leader Pawan Kalyan.
","ചിരഞ്ജീവിയുടെ സഹോദരനും ടോളിവുഡ് സൂപ്പര്‍താരവും രാഷ്ട്രീയ നേതാവുമൊക്കെയാണ് പവന്‍ കല്യാണ്‍.
"
"Abi Bakr al-Siddiq was the daughter of the first caliph’s eldest son, and niece of Muhammad's wife ‘A’ishah.
","ആദ്യത്തെ ഖലീഫയായിരുന്ന അബൂബക്‌ർ സിദ്ദീഖിന്റെ പുത്രിയായ ഇവരെ മുഹമ്മദ് നബി വിവാഹം ചെയ്തു.
"
"Kalawati was former Union Minister Kantilal Bhuria's niece.
","മുന്‍ കേന്ദ്രമന്ത്രി കാന്തിലാല്‍ ഭൂരിയയുടെ മരുമകളാണ് കലാവതി.
"
"RAIPUR: Former Prime Minister Atal Bihari Vajpayee’s niece Karuna Shukla, a former BJP MP, is emerging as the candidate to contest against chief minister Raman Singh from Rajnandgaon constituency during next month’s elections in Chhattisgarh.
","റായ്പൂര്‍: ഛത്തിസ്ഗഡില്‍ മുഖ്യമന്ത്രി രമണ്‍സിങിനെതിരേ മത്സരിക്കാന്‍ കോണ്‍ഗ്രസ് രംഗത്തിറക്കുന്നത് മുന്‍പ്രധാനമന്ത്രി എ. ബി വാജ്‌പെയിയുടെ മരുമകള്‍ കരുണാ ശുക്ലയെ.
"
"A journalist was shot at because he complained to the police against molestation of his niece.
","'അനന്തരവളെ ശല്യം ചെയ്തതിന് പോലിസില്‍ പരാതി നല്‍കിയതിനാണ് ഒരു മാധ്യമപ്രവര്‍ത്തകന് വെടിയേറ്റത്.
"
"Jayalalithaa's niece Deepa Jayakumar is also in the fray.
","ജയലളിതയുടെ അനന്തിരവള്‍ ദീപ ജയകുമാറും മത്സരരംഗത്തുണ്ട്.
"
"Washington: Hindu groups in the US have sought an apology from the niece of Senator Kamala Harris for tweeting an “offensive” image, which depicted the Democratic vice presidential nominee as goddess Durga.
","വാഷിങ്ടണ്‍: ഡെമോക്രാറ്റിക് വൈസ് പ്രസിഡന്‍ഷ്യല്‍ സ്ഥാനാര്‍ഥി കമല ഹാരിസിനെ ദുര്‍ഗ ദേവിയായി ചിത്രീകരിച്ചു കൊണ്ടുളള ചിത്രം ട്വീറ്റ് ചെയ്ത കമലയുടെ അനന്തരവള്‍ മീന ഹാരിസിനോട് ക്ഷമാപണം നടത്തണമെന്നാവശ്യപ്പെട്ട് യു. എസിലെ ഹിന്ദു സംഘടനകള്‍.
"
"The niece has been admitted to the hospital with serious injuries.
","അക്രമത്തില്‍ ഗുരുതരമായി പരിക്കേറ്റ സഹോദരിയെ ആശുപത്രിയില്‍ പ്രവേശിപ്പിച്ചു.
"
"Mom #Dulari, brother #Raju, sister-in-law #Reema and my niece #Vrinda.
","താരത്തിന്റെ അമ്മ ദുലാരി, സഹോദരന്‍ രാജു, സഹോദര പത്‌നി റിമ, റിമയുടെ മകള്‍. . .
"
"Chief Minister Raman Singh is vying for a fourth consecutive term and his main opponent is BJP-turned-Congress leader Karuna Shukla, a niece of late Prime Minister Atal Bihari Vajpayee.
","നാലാംവട്ടം തിരഞ്ഞെടുപ്പിനിറങ്ങുന്ന രമണ്‍ സിംഗിനെ നേരിടുന്നത് ബിജെപിയും മുന്‍ ദേശീയ ഉപാദ്ധ്യക്ഷയും എ ബി വാജ്‌പേയിയുടെ അനന്തരവളുമായ കരുണ ശുക്‌ളയാണ്.
"
"Actor Nawazuddin Siddiqui’s niece has filed a sexual harassment case against a man she has identified as her uncle
","ഭാര്യയുടെ ഫോണ്‍ വിവരങ്ങള്‍ ചോര്‍ത്താന്‍ സ്വകാര്യ ഏജന്‍സിയെ ഏല്പിച്ച നടന്‍ നവാസുദീന്‍ സിദ്ദിഖിക്കെതിരെ കേസെടുത്തു
"
"The deceased have been identified as Laljit Singh, his two sons Amit Shekhar alias Nemani Singh and Ram Chandra Singh, daughter Baby Devi, niece Anita Devi and the driver Preetam Kumar.
","ലാല്‍ജീത്തിന്റെ മകളായ അമിത് ശേഖര്‍, രാം ചന്ദ്രസിംഗ് ബന്ധുക്കളായ ബേബി ദേവി, അനിത ദേവി ഡ്രൈവര്‍ പ്രീതം കുമാര്‍ എന്നിവരാണ് മരിച്ചത്.
"
"She was his wife’s niece.
","മകന്റെ ഭാര്യയായിരുന്നു ഫോണെടുത്തത്‌.
"
"Tabu is the niece of actress Shabana Azmi.
","പ്രമുഖ നടിയായ ശബാന ആസ്മിയുടെ സഹോദരിയുടെ മകളാണ് തബ്ബു.
"
"And my parents and my sisters, my nieces and my nephews.
","എനിക്കും എന്‍റെ മക്കള്‍ക്കും എന്‍റെ മരുമകള്‍ക്കും മരുമകളുടെ വീട്ടുകാര്‍ക്കും.
"
"The turncoat leader is the niece of late Congress veteran ABA Ghani Khan Choudhury.
","അന്തരിച്ച മുതിര്‍ന്ന കോണ്‍ഗ്രസ് നേതാവ് എബിഎ ഘാനി ഖാന്‍ ചൗധരിയുടെ അനന്തരവളാണ് നൂര്‍.
"
"Earlier this month, celebrities, including singer Rihanna, climate activist Greta Thunberg, US lawyer and activist Meena Harris — the niece of Vice President Kamala Harris — and lawmakers in the UK and the US have backed the protesting farmers in posts on social media.
","പ്രശസ്ത പോപ്പ് ഗായിക റിഹാന, പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രെറ്റ തന്‍ബര്‍ഗ്, യുഎസ് വൈസ് പ്രസിഡന്റ് കമല ഹാരിസിന്റെ സഹോദരിയുടെ മകളും എഴുത്തുകാരിയുമായ മീന ഹാരിസ്, നടിയും മാധ്യമപ്രവര്‍ത്തകയുമായ മിയ ഖലീഫ തുടങ്ങിയവർ കഴിഞ്ഞദിവസം ട്വിറ്ററിൽ കർഷക സമരത്തെ അനുകൂലിച്ച് രംഗത്തെത്തിയിരുന്നു.
"
"A niece and two nephews reside here.
","ഭാര്യയും രണ്ട് സഹോദരങ്ങളും ആണ് ഇവിടെ താമസം.
"
"Paridhi Adani, daughter of Cyril Shroff, managing partner of CAM Group and partner of the group, is the niece of Gautam Adani, owner of the group.
","മാത്രമല്ല, സിറില്‍ അമര്‍ചന്ദ് മംഗല്‍ദാസ് ഗ്രൂപ്പിന്റെ മാനേജിങ് പാര്‍ട്ണര്‍ സിറില്‍ ഷ്രോഫിന്റെ മകളും ഈ ഗ്രൂപ്പിന്റെ പാര്‍ട്ണറുമായ പരീധി, അദാനി ഗ്രൂപ്പ് ഉടമ ഗൗതം അദാനിയുടെ മരുമകളാണ്.
"
"One of the minors is his 11-year-old niece.
","ഇതില്‍ ഒരാള്‍ 11 വയസുമാത്രമുള്ള പ്രായമുളള ആണ്‍കുട്ടിയാണ്.
"
"A journalist had filed a complaint with Vijay Nagar Police Station stating that some men were harassing his niece.
","തന്റെ അനന്തരവളെ ഉപദ്രവിച്ചവർക്കെതിരെ വിജയ നഗർ പൊലീസിൽ മാധ്യമപ്രവർത്തകൻ പരാതി നൽകിയിരുന്നു.
"
"Cousins, aunts, uncles, nephews or nieces are NOT considered immediate family.
","അമ്മാവൻ, മരുമക്കൾ, ഭാര്യാ സഹോദരൻ, പേരമക്കൾ, മാതാമഹി തുടങ്ങിയവരെ അടുത്ത ബന്ധുക്കളായി പരിഗണിക്കില്ല.
"
"This is my niece.
","ഇതെന്റെ അനിയനാണ്.
"
"A daughter and two nieces.
","ഒരു മകളും രണ്ട് ആണ്‍മക്കളും.
"
"The family of the journalist has alleged that the attack is related to a complaint he recently made regarding harassment of his niece by a group of men.
","ഒരു കൂട്ടം പുരുഷന്മാർ തന്റെ അനന്തിരവളെ ഉപദ്രവിച്ചതായി അടുത്തിടെ നൽകിയ പരാതിയുമായി ബന്ധപ്പെട്ടാണ് ആക്രമണം എന്ന് മാധ്യമപ്രവർത്തകന്റെ കുടുംബം ആരോപിച്ചു.
"
"Hyderabad: A man, who brutally murdered three nieces, committed suicide by jumping into a river in Andhra Pradesh, police said.
","""ഹൈദരാബാദ്: കുടുംബ കലഹത്തെ തുടര്‍ന്ന് ആന്ധ്രാപ്രദേശിലെ ചിറ്റൂരില്‍ മൂന്ന് കൂട്ടികളെ പിതാവ് പുഴയിലെറിഞ്ഞു കൊന്നു.
"
"Man arrested for raping 12-year-old niece
","12 കാരിയെ രണ്ട് വര്‍ഷത്തോളം പീഡിപ്പിച്ചയാള്‍ അറസ്റ്റില്‍
"
"A loved daughter, sister, granddaughter, aunty, niece, cousin and friend.
","മികച്ച മകളും സഹോദരിയും സുഹൃത്തും മരുമകളും ചെറുമകളും ഭാര്യയും അമ്മയും ആയിരിക്കുന്നവള്‍.
"
"They are grandfather and grand- mother, father and mother, brother and sister, son and daughter, grandson and granddaughter, uncle and aunt, nephew and niece, and cousin.
","അച്ഛനും അമ്മയും മക്കളും കൂടാതെ മുത്തച്ഛന്‍മാരേയും മുത്തശ്ശിമാരെയും പേരക്കുട്ടികളേയും അമ്മായി അ്ച്ഛനേയും അമ്മായി അമ്മയേയും, മരുമക്കളേയും എല്ലാം ഉള്‍പ്പെടുത്തിയിട്ടുണ്ട്.
"
"Yaduveer is the son of Tripura Sundaradevi, niece of the last Maharaja Jayachamarajendra Wadiyar, and Swaroop Anand Gopal Raje Urs.
","അന്തരിച്ച മൈസൂരു രാജാവ് ശ്രീകണ്ഠദത്ത നരസിംഹരാജ വൊഡയാറിന്റെ സഹോദരി ഗായത്രിദേവിയുടെ മകൾ ത്രിപുര സുന്ദരിയുടേയും സ്വരൂപ് ആനന്ദ്്‍രാജ് അർസിന്റെയും മകനാണ് യദുവീർ.
"
"This came after pop icon Rihanna , teenage climate activist Greta Thunberg and lawyer-author Meena Harris, niece of US Vice President Kamala Harris , spoke out on the farmer protests.
","പോപ് ഗായിക റിഹാന, പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രെറ്റ് തുംബെര്‍ഗ്, യുഎസ് വൈസ് പ്രസിഡന്റ് കമലാ ഹാരിസിന്റെ അഭിഭാഷകയുടെ ബന്ധു മീന ഹാരിസ് എന്നിവരാണ് കര്‍ഷക സമരത്തെ പിന്തുണച്ച് ട്വീറ്റ് ചെയ്തത്.
"
"This means that Muslim men can have sex with their sisters, grandmothers, aunts, and nieces.
","ഇതിനര്‍ത്ഥം സ്വര്‍ഗ്ഗത്തില്‍ ഒരു മുസ്ലിം പുരുഷന്‌ അവന്റെ കസിന്‍ സിസ്റ്റര്‍മാരായും, മുത്തശ്ശിമാരും, ആന്‍റിമാരും, മരുമകളുമായുമെല്ലാം സെക്സ്‌ ചെയ്യാന്‍ കഴിയും എന്നാണ്‌.
"
"Amit Malviya, Bharatiya Janata Partys IT cell head, tweets pictures of Jawaharlal Nehru embracing and kissing his sister Vijayalakshmi Pandit and niece Nayantara Sehgal as proof of his sexual amorality.
","നെഹ്‌റുവും സ്‌ത്രീകളും ഒത്തുള്ള ചിത്രങ്ങള്‍ അവഹേളനപരമായി അവതരിപ്പിക്കാനുള്ള ശ്രമത്തില്‍ സഹോദരി വിജയലക്ഷ്‌മി പണ്ഡിറ്റുമായി കെട്ടിപ്പിടിച്ച്‌ നില്‍ക്കുന്ന ചിത്രം ബിജെപി ഐടി സെല്‍ മേധാവി അമിത്‌ മാളവ്യയാണ്‌ ട്വിറ്ററില്‍ പങ്ക്‌ വച്ചത്‌.
"
