eng_Latn,kan_Knda
"His niece, Harriet Lane Johnston (May 9, 1830-July 3, 1903), whom he adopted and raised after she was orphaned, carried out the hostess duties of a First Lady while he was president.
","ಅವರ ಅಣ್ಣ, ಹ್ಯಾರಿಯೆಟ್ ಲೇನ್ ಜಾನ್ಸ್ಟನ್ (ಮೇ 9, 1830-ಜುಲೈ 3, 1903), ಅವರು ಅನಾಥಾಶ್ರಮದ ನಂತರ ದತ್ತು ತೆಗೆದುಕೊಂಡವರು, ಅಧ್ಯಕ್ಷರಾಗಿದ್ದಾಗ ಪ್ರಥಮ ಮಹಿಳೆ ಹೊಸ್ಟೆಸ್ ಕರ್ತವ್ಯಗಳನ್ನು ನಡೆಸಿದರು.
"
"His niece, Suhasini is also a National Film Award Winner and is married to director Mani Ratnam, who collaborated with Kamal Haasan in 1987's Nayagan.
","ಕಮಲ್ ಅವರ ಸಹೋದರ ಸಂಬಂಧಿ (ಚಾರುಹಾಸನ್ ಅವರ ಮಗಳು) ಸುಹಾಸಿನಿಯು ಕೂಡಾ ರಾಷ್ಟ್ರೀಯ ಚಲನಚಿತ್ರ ಪ್ರಶಸ್ತಿ ವಿಜೇತರು ಹಾಗೂ ಇವರು ಕಮಲ್ ಹಾಸನ್ ಅವರೊಂದಿಗೆ ೧೯೮೭ರಲ್ಲಿ ನಾಯಗನ್ ಚಿತ್ರದಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸಿದ ಫೆಲೋ ಪ್ರಶಸ್ತಿ ವಿಜೇತ ಮಣಿ ರತ್ನಮ್ ಅವರನ್ನು ವಿವಾಹವಾಗಿದ್ದಾರೆ.
"
"His two daughters from his earlier marriage to Maria Isabel of Portugal (his niece) also did not survive infancy.
","ಪೋರ್ಚುಗಲ್ನ ಮರಿಯಾ ಇಸಾಬೆಲ್ಗೆ (ಅವರ ಸೋದರ ಸೊಸೆ) ಅವರ ಹಿಂದಿನ ಮದುವೆಯಿಂದ ಅವರ ಇಬ್ಬರು ಪುತ್ರಿಯರು ಶೈಶವಾವಸ್ಥೆಯಲ್ಲಿ ಬದುಕುಳಿಯಲಿಲ್ಲ.
"
"How it happened is not entirely clear, but it's reasonable to assume that Fulbert walked in on his niece and his boarder in an extremely private moment.
","ಅದು ಹೇಗೆ ಸಂಭವಿಸಿತು ಎಂಬುದು ಸಂಪೂರ್ಣವಾಗಿ ಸ್ಪಷ್ಟವಾಗಿಲ್ಲ, ಆದರೆ ಫುಲ್ಬರ್ಟ್ ತನ್ನ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಅವರ ಮಂಡಳಿಯಲ್ಲಿ ಅತ್ಯಂತ ಖಾಸಗಿ ಕ್ಷಣದಲ್ಲಿ ನಡೆದರು ಎಂದು ಊಹಿಸಿಕೊಳ್ಳುವುದು ಸಮಂಜಸವಾಗಿದೆ.
"
"Héloïse (1101-1164) was the niece and pride of Canon Fulbert.
","ಹೆಲೊಯಿಸ್ (1101-1164) ಕ್ಯಾನನ್ ಫುಲ್ಬರ್ಟ್ನ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಹೆಮ್ಮೆ.
"
"I have young actors and actresses that I mentor, I have nieces and nephews that I am very close to.'
","""ನಾನು ಯುವ ನಟರು ಮತ್ತು ನಟಿಯರನ್ನು ಹೊಂದಿದ್ದೇನೆ, ಅವರ ಮಾರ್ಗದರ್ಶಿ ನಾನು ಮತ್ತು ನಾನು ನಿಕಟ ವ್ಯಕ್ತಿಯಾಗಿರುವ ಸೋದರಳಿಯರು """"""
"
"I love my niece and nephew so much and I can give all my love to them.
","ನಾನು ನನ್ನ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಸೋದರಳಿಯನನ್ನು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತೇನೆ ಮತ್ತು ನನ್ನ ಪ್ರೀತಿಯನ್ನು ಅವರಿಗೆ ನಾನು ನೀಡಬಲ್ಲೆ.
"
"I'm 70, my brother is 67, my niece is 33.
","ನನ್ನ ವಯಸ್ಸು 70, ಪತ್ನಿಗೆ 60, ಮಗನಿಗೆ 36, ಸೊಸೆ ವಯಸ್ಸು 33.
"
"If you are a second-degree relative (aunt, uncle, niece, nephew, grandparent, grandchild or half-sibling), your risk is 1 in 39.
","ನೀವು ಎರಡನೇ ಪದವಿ ಸಂಬಂಧಿ (ಚಿಕ್ಕಮ್ಮ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರ ಸೊಸೆ, ಸೋದರಳಿಯ, ಅಜ್ಜ, ಮೊಮ್ಮಗು ಅಥವಾ ಅರ್ಧ ಸಹೋದರ) ಇದ್ದರೆ, ನಿಮ್ಮ ಅಪಾಯವು 39 ರಲ್ಲಿ 1 ಆಗಿದೆ.
"
"If you are a second-degree relative - aunt, uncle, niece, nephew, grandparent, grandchild, or half-sibling - your risk is 1 in 39.
","ಚಿಕ್ಕಮ್ಮ, ಚಿಕ್ಕಪ್ಪ, ಸೋದರ ಸೊಸೆ, ಸೋದರಳಿಯ, ಅಜ್ಜ, ಮೊಮ್ಮಗ ಅಥವಾ ಅರ್ಧ ಸಹೋದರ - ನೀವು ಎರಡನೇ ಹಂತದ ಸಂಬಂಧಿಯಾಗಿದ್ದರೆ - ನಿಮ್ಮ ಅಪಾಯವು 39 ರಲ್ಲಿ 1 ಆಗಿದೆ.
"
"If you have a hereditary myopathy, then there is a chance that some of your siblings, children, nieces, and nephews, or other relatives could also develop myopathy.
","ನೀವು ಆನುವಂಶಿಕ ಮಯೋಪತಿ ಹೊಂದಿದ್ದರೆ, ನಿಮ್ಮ ಒಡಹುಟ್ಟಿದವರಲ್ಲಿ, ನಿಮ್ಮ ಮಕ್ಕಳು, ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಸೋದರಳಿಯರು, ಅಥವಾ ಇತರ ಸಂಬಂಧಿಕರು ಕೂಡಾ ಮೈಯೋಪತಿಯನ್ನು ಬೆಳೆಸಿಕೊಳ್ಳುವ ಅವಕಾಶವಿದೆ.
"
"If you have a hereditary myopathy, then there is a chance that some of your siblings, your children, nieces and nephews, or other relatives could also develop myopathy.
","ನೀವು ಆನುವಂಶಿಕ ಮಯೋಪತಿ ಹೊಂದಿದ್ದರೆ, ನಿಮ್ಮ ಒಡಹುಟ್ಟಿದವರಲ್ಲಿ, ನಿಮ್ಮ ಮಕ್ಕಳು, ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಸೋದರಳಿಯರು, ಅಥವಾ ಇತರ ಸಂಬಂಧಿಕರು ಕೂಡಾ ಮೈಯೋಪತಿಯನ್ನು ಬೆಳೆಸಿಕೊಳ್ಳುವ ಅವಕಾಶವಿದೆ.
"
"If you have a hereditary myopathy, then there is a chance that some of your siblings, your children, nieces, and nephews, or other relatives could also develop myopathy.
","ನೀವು ಆನುವಂಶಿಕ ಮಯೋಪತಿ ಹೊಂದಿದ್ದರೆ, ನಿಮ್ಮ ಒಡಹುಟ್ಟಿದವರಲ್ಲಿ, ನಿಮ್ಮ ಮಕ್ಕಳು, ಸೋದರಸಂಬಂಧಿ ಮತ್ತು ಸೋದರಳಿಯರು, ಅಥವಾ ಇತರ ಸಂಬಂಧಿಕರು ಕೂಡಾ ಮೈಯೋಪತಿಯನ್ನು ಬೆಳೆಸಿಕೊಳ್ಳುವ ಅವಕಾಶವಿದೆ.
"
"In 1531, through the influence of his niece Anne Boleyn, Edmund Howard obtained a position as comptroller for Henry VIII in Calais.
","1531 ರಲ್ಲಿ, ಅವರ ಸೋದರ ಸೊಸೆ, ಆನ್ನೆ ಬೋಲಿನ್ರ ಪ್ರಭಾವದಿಂದ, ಎಡ್ಮಂಡ್ ಹೋವಾರ್ಡ್ ಕ್ಯಾಲೈಸ್ನಲ್ಲಿ ಹೆನ್ರಿ VIII ಗೆ ಕಂಟ್ರೋಲರ್ ಆಗಿ ಸ್ಥಾನವನ್ನು ಪಡೆದರು.
"
"In 1904, Margaret Murray Washington's niece and nephew came to live with the Washingtons at Tuskegee.
","1904 ರಲ್ಲಿ, ಮಾರ್ಗರೇಟ್ ಮುರ್ರೆ ವಾಷಿಂಗ್ಟನ್ ಅವರ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಸೋದರಳಿಯ ಟಸ್ಕೆಗೀನಲ್ಲಿ ವಾಷಿಂಗ್ಟನ್ ಜೊತೆ ವಾಸಿಸಲು ಬಂದರು.
"
"In 1956, one of her nieces died, and Rachel adopted her niece's son.
","1956 ರಲ್ಲಿ, ತನ್ನ ಸೋದರ ಸಂಬಂಧಿಗಳ ಪೈಕಿ ಒಬ್ಬರು ಮರಣಹೊಂದಿದರು, ಮತ್ತು ರಾಚೆಲ್ ತನ್ನ ಸೋದರಳಿಯ ಮಗನನ್ನು ಅಳವಡಿಸಿಕೊಂಡರು.
"
"In January 1692, Reverend Parris' 9-year-old daughter Elizabeth and 11-year-old niece Abigail Williams started having 'fits'.
","ಜನವರಿ 1692 ರಲ್ಲಿ, ರೆವರೆಂಡ್ ಪ್ಯಾರಿಸ್ನ ಮಗಳು, 9 ವರ್ಷದ ಎಲಿಜಬೆತ್ ಮತ್ತು ಸೋದರ ಸೊಸೆ 11 ವರ್ಷದ ಅಬಿಗೈಲ್ ವಿಲಿಯಮ್ಸ್ ಅವರು ಅನಾರೋಗ್ಯದಿಂದ ಬಳಲುತ್ತಿದ್ದರು.
"
"In January 1692, Reverend Parris' daughter, 9-year-old Elizabeth, and niece, 11-year-old Abigail Williams, became quite sick.
","ಜನವರಿ 1692 ರಲ್ಲಿ, ರೆವರೆಂಡ್ ಪ್ಯಾರಿಸ್ನ ಮಗಳು, 9 ವರ್ಷದ ಎಲಿಜಬೆತ್ ಮತ್ತು ಸೋದರ ಸೊಸೆ 11 ವರ್ಷದ ಅಬಿಗೈಲ್ ವಿಲಿಯಮ್ಸ್ ಅವರು ಅನಾರೋಗ್ಯದಿಂದ ಬಳಲುತ್ತಿದ್ದರು.
"
"In a new book, a niece of President Donald Trump applies her training in psychology to conclude that the president likely suffers from narcissism...
","ಹೊಸ ಪುಸ್ತಕವೊಂದರಲ್ಲಿ, ಅಧ್ಯಕ್ಷ ಡೊನಾಲ್ಡ್ ಟ್ರಂಪ್ ಅವರ ಸೋದರ ಸೊಸೆ ಮನೋವಿಜ್ಞಾನದಲ್ಲಿ ತನ್ನ ತರಬೇತಿಯನ್ನು ಅನ್ವಯಿಸುತ್ತಾನೆ, ಅಧ್ಯಕ್ಷರು ಬಳಲುತ್ತಿದ್ದಾರೆ ಎಂದು ತೀರ್ಮಾನಿಸಬಹುದು . . .
"
"In her last will, Aunt Branwell left to her three nieces the considerable sum of £900 about £95,700 in 2017 currency , which allowed them to resign their low-paid jobs as governesses and teachers.
","ಆಕೆಯ ಕೊನೆಯ ಇಚ್ಛೆಯಲ್ಲಿ, ಚಿಕ್ಕಮ್ಮ ಬ್ರ್ಯಾನ್ವೆಲ್ ತನ್ನ ಮೂರು ಸೋದರ ಸಂಬಂಧಿಗಳಿಗೆ £ ೯೦೦ ರಷ್ಟನ್ನು ಬಿಟ್ಟು, ಅದರ ಹಿಂದಿನ, ಕಡಿಮೆ ವೇತನದ ಉದ್ಯೋಗಗಳನ್ನು ಗೋವರ್ನೆಸ್ ಮತ್ತು ಶಿಕ್ಷಕರು ಎಂದು ನಿಲ್ಲಿಸಲು ಅವಕಾಶ ನೀಡಿದರು.
"
"In his story, she was the daughter of Spurius Lucretius Tricipitinus, sister of Publius Lucretius Tricipitinus, niece of Lucius Junius Brutus, and wife of Lucius Tarquinius Collatinus (Conlatinus) who was the son of Egerius.
","ಅವರ ಕಥೆಯಲ್ಲಿ, ಅವರು ಸ್ಪ್ಯೂರಿಯಸ್ ಲುಕ್ರೆಟಿಯಸ್ ಟ್ರಿಸಿಪೈಟಿನಸ್, ಪುಬ್ಲಿಯಸ್ ಲುಕ್ರೆಟಿಯಸ್ ಟ್ರಿಸಿಪಿಟೈನಸ್ನ ಪುತ್ರಿ, ಲುಸಿಯಸ್ ಜುನಿಯಸ್ ಬ್ರೂಟಸ್ ನ ಸೋದರ ಮಗಳು ಮತ್ತು ಎಗಿರಿಯಸ್ ಮಗನಾದ ಲುಸಿಯಸ್ ಟಾರ್ಕ್ವಿನಿಯಸ್ ಕೊಲಾಟಿನಸ್ (ಕಾನ್ಲಾಟಿನಸ್) ಪತ್ನಿ.
"
"In the picture tweeted by Sirsa, Nehru is being given a kiss by his niece Nayantara Sehgal on his arrival at London airport in 1955.
","ಚಿತ್ರ 9: ಈ ಫೊಟೋದಲ್ಲಿ ನೆಹರೂ ಅವರು ಲಂಡನ್ ವಿಮಾನ ನಿಲ್ದಾಣಕ್ಕೆ 1955ರಲ್ಲಿ ಆಗಮಿಸಿದಾಗ ಅವರ ಸೋದರ ಸೊಸೆ ನಯನತಾರಾ ಸೆಹಗಲ್ ಚುಂಬಿಸುತ್ತಿರುವುದು.
"
"In this picture, Nehru is being given a kiss by his niece Nayantara Sehgal on his arrival at London airport in 1955.
","ಚಿತ್ರ 9: ಈ ಫೊಟೋದಲ್ಲಿ ನೆಹರೂ ಅವರು ಲಂಡನ್ ವಿಮಾನ ನಿಲ್ದಾಣಕ್ಕೆ 1955ರಲ್ಲಿ ಆಗಮಿಸಿದಾಗ ಅವರ ಸೋದರ ಸೊಸೆ ನಯನತಾರಾ ಸೆಹಗಲ್ ಚುಂಬಿಸುತ್ತಿರುವುದು.
"
"Isabella Neville (1451 - 1476), sister of Anne Neville, and thus daughter of the Kingmaker and great niece of Cecily Neville.
","ಇಸಬೆಲ್ಲಾ ನೆವಿಲ್ಲೆ (1451 - 1476), ಆನ್ನೆ ನೆವಿಲ್ಲೆ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಕಿಂಗ್ಮಾಕರ್ನ ಮಗಳು ಮತ್ತು ಸೆಸಿಲಿ ನೆವಿಲ್ಲೆನ ಮಹಾನ್ ಸೋದರ ಸೊಸೆ.
"
"It is not a traditional formal portrait, but rather a more relaxed one, depicting his niece in a nonchalant pose, casually reclined upon the couch.
","ಇದು ಸಾಂಪ್ರದಾಯಿಕ ಔಪಚಾರಿಕ ಚಿತ್ರಣವಲ್ಲ, ಆದರೆ ಹೆಚ್ಚು ಶಾಂತವಾದದ್ದು, ತನ್ನ ಸೋದರಸಂಬಂಧಿಗಳನ್ನು ಭಂಗವಿಲ್ಲದ ಭಂಗಿಗಳಲ್ಲಿ ಚಿತ್ರಿಸುತ್ತದೆ, ಹಾಸಿಗೆಯ ಮೇಲೆ ಆಕಸ್ಮಿಕವಾಗಿ ಓರೆಯಾಗಿರುತ್ತದೆ.
"
"It is not her daughter but her husband's niece.
","ಅವಳ ಗಂಡನ ಕೊಠಡಿಯಲ್ಲ, ಆದರೆ ಅವಳ ಮಗಳು.
"
"Jayalalithaa's niece J Deepa has opposed the Tamil Nadu government's plans to convert her aunt's residence here into a memorial, saying she would take legal steps against it.
","ಜಯಲಲಿತಾ ಅವರ ಅವರ ನಿವಾಸವನ್ನು ಸ್ಮಾರಕವಾಗಿ ಪರಿವರ್ತಿಸುವ ತಮಿಳುನಾಡು ಸರ್ಕಾರದ ನಿರ್ಧಾರಕ್ಕೆ ಅವರ ಸೋದರನ ಮಗಳು ಜೆ. ದೀಪಾ ವಿರೋಧ ವ್ಯಕ್ತಪಡಿಸಿದ್ದು, ಇದರ ವಿರುದ್ಧ ಕಾನೂನು ಕ್ರಮ ತೆಗೆದುಕೊಳ್ಳುವುದಾಗಿ ತಿಳಿಸಿದ್ದಾರೆ.
"
"Jenna Miscavige Hill was a third-generation Scientologist (and niece of Church leader David Miscavige), born into the religion in 1984.
","ಜೆನ್ನಾ ಮಸ್ಕವಿಗೆ ಹಿಲ್ ಮೂರನೇ ತಲೆಮಾರಿನ ಸೈಂಟಾಲಜಿಸ್ಟ್ (ಮತ್ತು ಚರ್ಚ್ ನಾಯಕ ಡೇವಿಡ್ ಮಿಸ್ಕವಿಜ್ ಅವರ ಸೋದರಸಂಬಂಧಿ) 1984 ರಲ್ಲಿ ಧರ್ಮದಲ್ಲಿ ಹುಟ್ಟಿದಳು.
"
"John Ford's classic Western starring John Wayne as a hateful Civil War veteran who searches for his niece (Natalie Wood) after his family is murdered by a gang of Comanches made Scorsese aware for the first time that a director's job is translating ideas into images.
","ಜಾನ್ ಫೋರ್ಡ್ನ ಪಾಶ್ಚಾತ್ಯ ಪಾಶ್ಚಾತ್ಯ ನಟ ಜಾನ್ ವೇನ್ ಅವರ ದ್ವೇಷದ ಸಿವಿಲ್ ವಾರ್ ಅನುಭವಿ ನಟನೆಗಾಗಿ ಅವರ ಸೋದರ ಸೊಸೆಯ (ನಟಾಲಿಯಾ ವುಡ್) ಗೆ ಹುಡುಕುತ್ತಾ ಆತನ ಕುಟುಂಬ ಕೊಮಂಚೆಸ್ನ ಗ್ಯಾಂಗ್ನಿಂದ ಕೊಲೆಯಾದ ನಂತರ ಸ್ಕಾರ್ಸೆಸೆಗೆ ಅರಿವು ಮೂಡಿಸಿತು, ನಿರ್ದೇಶಕರ ಕೆಲಸವು ಕಲ್ಪನೆಗಳನ್ನು ಚಿತ್ರಗಳಾಗಿ ಭಾಷಾಂತರಿಸಿದೆ .
"
"John Wayne, who more often played genial cowboys and dashing soldiers, plays a darker, more complex role here as a vigilante who spends years in a single-minded, relentless search for the Indians who killed his brother's family and kidnapped his niece.
","ಜಾನ್ ವೇಯ್ನ್ ಅವರು ಹೆಚ್ಚಾಗಿ ಕೌಶಲ್ಯ ಕೌಬಾಯ್ಗಳನ್ನು ಮತ್ತು ಕೆಚ್ಚಿನ ಸೈನಿಕರನ್ನು ಆಡುತ್ತಿದ್ದರು, ಅವರ ಸಹೋದರನ ಕುಟುಂಬವನ್ನು ಕೊಂದು ತನ್ನ ಸೋದರಸಂಬಂಧಿಗಳನ್ನು ಅಪಹರಿಸಿದ್ದ ಭಾರತೀಯರಿಗೆ ಒಂದೇ ಮನಸ್ಸಿನ, ಪಟ್ಟುಹಿಡಿದ ಹುಡುಕಾಟದಲ್ಲಿ ವರ್ಷಗಳ ಕಾಲ ಕಳೆಯುವ ಜಾಗರೂಕರಾಗಿ ಹೆಚ್ಚು ಗಾಢವಾದ, ಹೆಚ್ಚು ಸಂಕೀರ್ಣ ಪಾತ್ರವನ್ನು ವಹಿಸಿದ್ದಾರೆ.
"
"Journalist Vikram Joshi had lodged a complaint with the police alleging harassment of his niece on July 16 and was shot at around 10.30 pm on Monday near his home in Vijay Nagar area, according to officials.
","ವಿಕ್ರಮ್ ಜೋಶಿ ಜುಲೈ 16 ರಂದು ತನ್ನ ಸೊಸೆಗೆ ಕಿರುಕುಳ ನೀಡಿದ್ದಾರೆಂದು ಆರೋಪಿಸಿ ಪೊಲೀಸರಿಗೆ ದೂರು ನೀಡಿದ್ದು, ಸೋಮವಾರ ರಾತ್ರಿ 10.30 ರ ಸುಮಾರಿಗೆ ವಿಜಯ್ ನಗರ ಪ್ರದೇಶದ ತನ್ನ ಮನೆಯ ಬಳಿ ಗುಂಡು ಹಾರಿಸಲಾಗಿದೆ ಎಂದು ಅಧಿಕಾರಿಗಳು ತಿಳಿಸಿದ್ದಾರೆ.
"
"Julia Mamaea, another daughter of Julia Maesa and a maternal niece of Julia Domna, influenced her son Alexander Severus and ruled as his regent when he became emperor.
","ಜೂಲಿಯಾ ಮಾಸೆಯ ಮತ್ತೊಬ್ಬ ಪುತ್ರಿ ಜೂಲಿಯಾ ಮಾಮಾಯಾ ಮತ್ತು ಜೂಲಿಯಾ ಡೊಮ್ನ ತಾಯಿಯ ಸೋದರ ಸೊಸೆ, ತನ್ನ ಮಗ ಅಲೆಕ್ಸಾಂಡರ್ ಸೆವೆರಸ್ನ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರಿತು ಮತ್ತು ಅವರು ಚಕ್ರವರ್ತಿಯಾಗಿದ್ದಾಗ ಅವನ ರಾಜಪ್ರತಿನಿಧಿಯಾಗಿ ಆಳಿದರು.
"
"Kofi Annan's wife, Nana Lagergren, Raoul's niece, became a famous fighter with the millennium problems and continued the humanistic traditions of her family.
","ನಾನಾ Lagergren, ರೌಲ್ ಅವರ ಮೊಮ್ಮಗಳು - - ಕೋಫಿ ಅನ್ನಾನ್ ಪತ್ನಿ ಆಕೆಯ ಮಾವ ಇದು ಸ್ಥಾಪಕರು ಸಹಸ್ರಮಾನದ ಸಮಸ್ಯೆಗಳು ಮತ್ತು ತನ್ನ ಕುಟುಂಬ ಮುಂದುವರಿದ ಮಾನವಿಕ ಸಂಪ್ರದಾಯಗಳು, ಒಂದು ಪ್ರಖ್ಯಾತ ಹೋರಾಟಗಾರ ಮಾರ್ಪಟ್ಟಿದೆ.
"
"Late chief minister J Jayalalithaa's niece J Deepa has opposed the Tamil Nadu government's plans to convert her aunt's residence here into a memorial, saying she would take legal steps against it.
","ಜಯಲಲಿತಾ ಅವರ ಅವರ ನಿವಾಸವನ್ನು ಸ್ಮಾರಕವಾಗಿ ಪರಿವರ್ತಿಸುವ ತಮಿಳುನಾಡು ಸರ್ಕಾರದ ನಿರ್ಧಾರಕ್ಕೆ ಅವರ ಸೋದರನ ಮಗಳು ಜೆ. ದೀಪಾ ವಿರೋಧ ವ್ಯಕ್ತಪಡಿಸಿದ್ದು, ಇದರ ವಿರುದ್ಧ ಕಾನೂನು ಕ್ರಮ ತೆಗೆದುಕೊಳ್ಳುವುದಾಗಿ ತಿಳಿಸಿದ್ದಾರೆ.
"
"Late chief minister Jayalalithaa's niece J Deepa today opposed the Tamil Nadu government's plans to convert her aunt's residence here into a memorial, saying she would take legal steps against it.
","ಜಯಲಲಿತಾ ಅವರ ಅವರ ನಿವಾಸವನ್ನು ಸ್ಮಾರಕವಾಗಿ ಪರಿವರ್ತಿಸುವ ತಮಿಳುನಾಡು ಸರ್ಕಾರದ ನಿರ್ಧಾರಕ್ಕೆ ಅವರ ಸೋದರನ ಮಗಳು ಜೆ. ದೀಪಾ ವಿರೋಧ ವ್ಯಕ್ತಪಡಿಸಿದ್ದು, ಇದರ ವಿರುದ್ಧ ಕಾನೂನು ಕ್ರಮ ತೆಗೆದುಕೊಳ್ಳುವುದಾಗಿ ತಿಳಿಸಿದ್ದಾರೆ.
"
"Legal prohibitions on marriage between cousins (and other close blood relationships, such as uncle and niece) stem from the Church's ban on such marriages.
","ಸೋದರರ ನಡುವಿನ ಮದುವೆಯ ಮೇಲಿನ ಕಾನೂನು ನಿಷೇಧ (ಮತ್ತು ಇತರ ಚಿಕ್ಕ ಸಂಬಂಧಿಗಳಾದ ಚಿಕ್ಕಪ್ಪ ಮತ್ತು ಸೋದರ ಸೊಸೆ) ಅಂತಹ ವಿವಾಹದ ಮೇಲಿನ ಚರ್ಚ್ ನಿಷೇಧದಿಂದ ಉದ್ಭವಿಸಿದೆ.
"
"Manu Gandhi (Mridula) was the grand niece of Mahatma Gandhi and stayed with him till his assassination.
","ಮನು ಗಾಂಧಿ (ಮೃದುಲಾ) ಮಹಾತ್ಮ ಗಾಂಧಿಯವರ ಸೋದರ ಸೊಸೆ, ಮತ್ತು ಅವರ ಹತ್ಯೆಯವರೆಗೂ ಗಾಂಧೀಜಿಯವರೊಂದಿಗೆ ಇದ್ದರು.
"
"Margaret Douglas was a niece of Tudor king Henry VIII and granddaughter of Henry VII, first Tudor king of England.
","ಮಾರ್ಗರೆಟ್ ಡೌಗ್ಲಾಸ್ ಟ್ಯೂಡರ್ ರಾಜ ಹೆನ್ರಿ VIII ರ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಇಂಗ್ಲೆಂಡ್ನ ಮೊದಲ ಟ್ಯೂಡರ್ ರಾಜ ಹೆನ್ರಿ VII ನ ಮೊಮ್ಮಗಳು.
"
"Marriages between ascendants and descendants and marriages between collaterals within the fourth degree (i.e., siblings, aunt and nephew, uncle and niece, first cousins) are prohibited.
","ಪೂರ್ವಿಕರು ಹಾಗು ವಂಶಜರ ನಡುವೆ ವಿವಾಹಗಳನ್ನು ಹಾಗು ನಾಲ್ಕನೇ ತಲೆಮಾರುಗಳೊಳಗಿನ ದಾಯಾದಿಗಳ ನಡುವಿನ ವಿವಾಹಗಳನ್ನು (ಅದೆಂದರೆ, ಒಡಹುಟ್ಟಿದವರು, ತಂದೆ ಅಥವಾ ತಾಯಿಯ ಸೋದರಿ (ಆಂಟ್) ಹಾಗು ಸೋದರಳಿಯ ನಡುವಿನ ವಿವಾಹ, ತಂದೆ ಅಥವಾ ತಾಯಿಯ ಸೋದರ (ಅಂಕಲ್) ಹಾಗು ಅವರ ಸೋದರಸೊಸೆಯ ನಡುವಿನ ವಿವಾಹ, ಸೋದರ ಸಂಬಂಧಿಗಳ ನಡುವೆ ವಿವಾಹ) ನಿಷೇಧಿಸಲಾಗಿದೆ.
"
"Marriages between ascendants and descendants and marriages between collaterals within the fourth degree (i.e., siblings, aunt and nephew, uncle and niece, first cousins) are prohibited.[11]
","ಪೂರ್ವಿಕರು ಹಾಗು ವಂಶಜರ ನಡುವೆ ವಿವಾಹಗಳನ್ನು ಹಾಗು ನಾಲ್ಕನೇ ತಲೆಮಾರುಗಳೊಳಗಿನ ದಾಯಾದಿಗಳ ನಡುವಿನ ವಿವಾಹಗಳನ್ನು (ಅದೆಂದರೆ, ಒಡಹುಟ್ಟಿದವರು, ತಂದೆ ಅಥವಾ ತಾಯಿಯ ಸೋದರಿ (ಆಂಟ್) ಹಾಗು ಸೋದರಳಿಯ ನಡುವಿನ ವಿವಾಹ, ತಂದೆ ಅಥವಾ ತಾಯಿಯ ಸೋದರ (ಅಂಕಲ್) ಹಾಗು ಅವರ ಸೋದರಸೊಸೆಯ ನಡುವಿನ ವಿವಾಹ, ಸೋದರ ಸಂಬಂಧಿಗಳ ನಡುವೆ ವಿವಾಹ) ನಿಷೇಧಿಸಲಾಗಿದೆ.
"
"Mary Wroth was niece to Mary Herbert née Sidney (Countess of Pembroke and one of the most distinguished women writers and patrons of the 16th century), and to Sir Philip Sidney, a famous Elizabethan poet-courtier.
","ಮೇರಿ ಕುಪಿತ ಮೇರಿ ಹರ್ಬರ್ಟ್ ನೀ ಸಿಡ್ನಿ (ಪೆಂಬ್ರೊಕನ ಕೌಂಟೆಸ್ ಮತ್ತು ಅತ್ಯಂತ ವಿಶೇಷ ಮಹಿಳಾ ಬರಹಗಾರರು 16 ನೆಯ ಶತಮಾನದ ಒಬ್ಬ ಪೋಷಕ), ಮತ್ತು ಸರ್ ಫಿಲಿಪ್ ಸಿಡ್ನಿ, ಪ್ರಸಿದ್ಧ ಎಲಿಜಬೆತ್ ಕವಿ-ರಾಜಪರಿವಾರದ ಗೆ ಸೋದರ ಆಗಿತ್ತು.
"
"Mary Wroth was niece to Mary Herbert née Sidney (Countess of Pembroke and one of the most distinguished women writers and patrons of the 16th century), and to Sir Philip Sidney, a famous Elizabethan poet-courtier.[1]
","ಮೇರಿ ಕುಪಿತ ಮೇರಿ ಹರ್ಬರ್ಟ್ ನೀ ಸಿಡ್ನಿ (ಪೆಂಬ್ರೊಕನ ಕೌಂಟೆಸ್ ಮತ್ತು ಅತ್ಯಂತ ವಿಶೇಷ ಮಹಿಳಾ ಬರಹಗಾರರು 16 ನೆಯ ಶತಮಾನದ ಒಬ್ಬ ಪೋಷಕ), ಮತ್ತು ಸರ್ ಫಿಲಿಪ್ ಸಿಡ್ನಿ, ಪ್ರಸಿದ್ಧ ಎಲಿಜಬೆತ್ ಕವಿ-ರಾಜಪರಿವಾರದ ಗೆ ಸೋದರ ಆಗಿತ್ತು.
"
