eng_Latn,kan_Knda
"In 1616, pocahontas set sail for england with her husband and several indians: a brother-in-law and some young women, on what was a trip to promote the virginia company and its success in the new world and to recruit new settlers.
","1616 ರಲ್ಲಿ, ಪೊಕಾಹೊಂಟಾಸ್ ತನ್ನ ಗಂಡ ಮತ್ತು ಅನೇಕ ಭಾರತೀಯರೊಂದಿಗೆ ಇಂಗ್ಲೆಂಡಿಗೆ ನೌಕಾಯಾನ ಮಾಡಿದರುಃ ವರ್ಜೀನಿಯಾ ಕಂಪೆನಿ ಮತ್ತು ನ್ಯೂ ವರ್ಲ್ಡ್ನಲ್ಲಿ ಅದರ ಯಶಸ್ಸನ್ನು ಉತ್ತೇಜಿಸಲು ಮತ್ತು ಹೊಸ ನಿವಾಸಿಗಳಿಗೆ ನೇಮಕ ಮಾಡುವ ಪ್ರಯಾಣದ ಬಗ್ಗೆ ಒಂದು ಸೋದರಳಿಯ ಮತ್ತು ಕೆಲವು ಯುವತಿಯರು.
"
"In 1934, his brother-in-law, the yogi Sri Tirumalai Krishnamacharya, asked the 15-year-old Iyengar to come to Mysore, so as to improve his health through yoga practice.
","1934ರಲ್ಲಿ ಅವರ ಸಂಬಂಧಿ ಶ್ರೀ ತಿರುಮಲ ಕೃಷ್ಣಾಚಾರ್ಯ ಅವರು 15 ವರ್ಷದ ಬಾಲಕ ಬಿಕೆಎಸ್ ಅವರನ್ನು ಅರೋಗ್ಯ ವೃದ್ದಿಗಾಗಿ ಯೋಗ ಅಭ್ಯಾಸ ಮಾಡಲು ಮೈಸೂರಿಗೆ ಆಹ್ವಾನಿಸಿದರು.
"
"In 1973 the group expanded musically, adding bassist Marvin Isley and keyboardist and brother-in-law Chris Jasper.
","1973 ರಲ್ಲಿ ಈ ಗುಂಪು ಸಂಗೀತವನ್ನು ವಿಸ್ತರಿಸಿತು, ಬಾಸ್ ವಾದಕ ಮಾರ್ವಿನ್ ಇಸ್ಲೆ ಮತ್ತು ಕೀಬೋರ್ಡ್ ವಾದಕ ಮತ್ತು ಸೋದರಳಿಯ ಕ್ರಿಸ್ ಜಾಸ್ಪರ್ರನ್ನು ಸೇರಿಸಿದರು.
"
"In 1995, when Gonzales died in Las Vegas, Agassi paid for his former brother-in-law's funeral.
","1995 ರಲ್ಲಿ ಗೊಂಜಾಲೆಸ್ ಲಾಸ್ ವೇಗಸ್ ನಲ್ಲಿ ಮರಣಿಸಿದಾಗ, ಅಗಾಸ್ಸಿ ಶವ ಸಂಸ್ಕಾರಕ್ಕೆ ಹಣವನ್ನು ನೀಡಿದರು.
"
"In 2006, his brother-in-law was murdered.
","2006 ರಲ್ಲಿ, ತನ್ನ ಅಪಾರ್ಟ್ಮೆಂಟ್ ಮಗ ಕೊಲ್ಲಲ್ಪಟ್ಟರು ಬಂದಿದೆ.
"
"In six months, I lost my brother-in-law, my younger brother passed away, I had my adult son and family removed from my house, and I divorced my absent husband.
","ಆರು ತಿಂಗಳುಗಳಲ್ಲಿ ನಾನು ನನ್ನ ಸೋದರನನ್ನು ಕಳೆದುಕೊಂಡೆ, ನನ್ನ ಕಿರಿಯ ಸಹೋದರ ನಿಧನರಾದರು, ನನ್ನ ವಯಸ್ಕ ಮಗ ಮತ್ತು ಕುಟುಂಬವು ನನ್ನ ಮನೆಯಿಂದ ತೆಗೆದುಹಾಕಲ್ಪಟ್ಟಿದೆ ಮತ್ತು ನಾನು ನನ್ನ ಗಂಡನನ್ನು ವಿಚ್ಛೇದನ ಮಾಡಿದ್ದೆ.
"
"Instead, it was of someone called Sunil Kumar- who later turned out to be Anil's brother-in-law.
","ಬದಲಾಗಿ, ಅವರು ಭೇಟಿಯಾದ ವ್ಯಕ್ತಿ ವಾಸ್ತವವಾಗಿ ಸುನಿಲ್ ಕುಮಾರ್ ಎಂದು ಕರೆಯಲ್ಪಡುವ ವ್ಯಕ್ತಿ, ಅಲ್ಲದೆ, ಅನಿಲ್ ಅವರ ಸೋದರ ಮಾವ ಎಂಬುದು ಬಯಲಾಯಿತು.
"
"Instead, two additional girls began to show some afflictions: Ann Putnam Jr., connected to Mary Sibley through her husband's brother-in-law, and Elizabeth Hubbard.
","ಬದಲಾಗಿ, ಇಬ್ಬರು ಹೆಚ್ಚುವರಿ ಹುಡುಗಿಯರು ಕೆಲವು ಸಂಕಷ್ಟಗಳನ್ನು ತೋರಿಸಲಾರಂಭಿಸಿದರುಃ ಆ್ಯನ್ ಪುಟ್ನಮ್ ಜೂನಿಯರ್, ತನ್ನ ಗಂಡನ ಸೋದರಳ ಮತ್ತು ಎಲಿಜಬೆತ್ ಹಬಾರ್ಡ್ ಮೂಲಕ ಮೇರಿ ಸಿಬಲ್ಗೆ ಸಂಪರ್ಕಗೊಂಡಳು.
"
"Is that your brother-in-law in the picture?
","ಇದು ಫೋಟೋದಲ್ಲಿ ನಿಮ್ಮ ಸಹೋದರಿ ಇಲ್ಲಿದೆ?
"
"It is translated by English refugees and published by John Calvin 's brother-in-law, William Whittingham.
","ಇದನ್ನು ಇಂಗ್ಲಿಷ್ ನಿರಾಶ್ರಿತರು ಭಾಷಾಂತರಿಸಿದ್ದಾರೆ ಮತ್ತು ಜಾನ್ ಕ್ಯಾಲ್ವಿನ್ ಅವರ ಸೋದರ-ವಿಲಿಯಂ ವಿಲ್ಲಿಂಗ್ಹ್ಯಾಮ್ ಪ್ರಕಟಿಸಿದ್ದಾರೆ.
"
"It is translated by English refugees and published by John Calvin's brother-in-law, William Whittingham.
","ಇದನ್ನು ಇಂಗ್ಲಿಷ್ ನಿರಾಶ್ರಿತರು ಭಾಷಾಂತರಿಸಿದ್ದಾರೆ ಮತ್ತು ಜಾನ್ ಕ್ಯಾಲ್ವಿನ್ ಅವರ ಸೋದರ-ವಿಲಿಯಂ ವಿಲ್ಲಿಂಗ್ಹ್ಯಾಮ್ ಪ್ರಕಟಿಸಿದ್ದಾರೆ.
"
"It was built by Nawab Sir Viqar-ul-Umra - Prime Minister of Hyderabad and the uncle & brother-in-law of the sixth Nizam.
","ಹೈದರಾಬಾದ್ ಪ್ರಧಾನಮಂತ್ರಿಯಾಗಿದ್ದ ನವಾಬ್ ಸರ್ ವಿಖರ್-ಉಲ್-ಉಮ್ರಾ ಮತ್ತು ಚಿಕ್ಕಪ್ಪ ಮತ್ತು ಆರನೇ ನಿಜಾಮ್ನ ಸೋದರ ಸಂಬಂಧಿ ಈ ಅರಮನೆಯನ್ನು ನಿರ್ಮಿಸಿದ್ದಾರೆ.
"
"It was built by Nawab Sir Viqar-ul-Umra, Prime Minister of Hyderabad and the uncle & brother-in-law of the sixth Nizam.
","ಹೈದರಾಬಾದ್ ಪ್ರಧಾನಮಂತ್ರಿಯಾಗಿದ್ದ ನವಾಬ್ ಸರ್ ವಿಖರ್-ಉಲ್-ಉಮ್ರಾ ಮತ್ತು ಚಿಕ್ಕಪ್ಪ ಮತ್ತು ಆರನೇ ನಿಜಾಮ್ನ ಸೋದರ ಸಂಬಂಧಿ ಈ ಅರಮನೆಯನ್ನು ನಿರ್ಮಿಸಿದ್ದಾರೆ.
"
"It was, instead, someone called Sunil Kumar, who turned out to be Anil's brother-in-law.
","ಬದಲಾಗಿ, ಅವರು ಭೇಟಿಯಾದ ವ್ಯಕ್ತಿ ವಾಸ್ತವವಾಗಿ ಸುನಿಲ್ ಕುಮಾರ್ ಎಂದು ಕರೆಯಲ್ಪಡುವ ವ್ಯಕ್ತಿ, ಅಲ್ಲದೆ, ಅನಿಲ್ ಅವರ ಸೋದರ ಮಾವ ಎಂಬುದು ಬಯಲಾಯಿತು.
"
"Jain settled Rs 50 cr land deal for Kejriwal's brother-in-law: Kapil Mishra
","ಸಿಎಂ ಕೇಜ್ರಿವಾಲ್ ಸಂಬಂಧಿಕರ ಭೂ ವಿವಾದ ಬಗೆಹರಿಸಲು ಜೈನ್ 50 ಕೋಟಿ ನೀಡಿದ್ದರುಃ ಮಿಶ್ರಾ ಆರೋಪ
"
"James Brine, James Hammett, George Loveless and his brother James, George's brother-in-law, Thomas Standfield, and Thomas' son, John Standfield, were all arrested, tried and found guilty.
","ಜೇಮ್ಸ್ ಬ್ರೈನ್, ಜೇಮ್ಸ್ ಹ್ಯಾಮೆಟ್,ಜಾರ್ಜ್ ಲೊವ್ಲೆಸ್, ಜಾರ್ಜ್ ಸೋದರ ಜೇಮ್ಸ್ ಲವ್ಲೆಸ್,ಜಾರ್ಜ್ ಸೋದರಳಿಯ ಥಾಮಸ್ ಸ್ಟಾಂಡ್ಫೀಲ್ಡ್ ಮತ್ತು ಥಾಮಸ್ ಪುತ್ರ ಜಾನ್ ಸ್ಟಾಂಡ್ಫೀಲ್ಡ್ ಅವರನ್ನು ಬಂಧಿಸಿ ತಪ್ಪಿತಸ್ಥರೆಂದು ಕಂಡುಬಂದಿದ್ದರಿಂದ ಆಸ್ಟ್ರೇಲಿಯಕ್ಕೆ ಗಡೀಪಾರು ಮಾಡಲಾಯಿತು.
"
"James Brine, James Hammett, George Loveless, George's brother James Loveless, George's brother-in-law Thomas Standfield, and Thomas's son John Standfield were arrested, found guilty, and transported to Australia.
","ಜೇಮ್ಸ್ ಬ್ರೈನ್, ಜೇಮ್ಸ್ ಹ್ಯಾಮೆಟ್,ಜಾರ್ಜ್ ಲೊವ್ಲೆಸ್, ಜಾರ್ಜ್ ಸೋದರ ಜೇಮ್ಸ್ ಲವ್ಲೆಸ್,ಜಾರ್ಜ್ ಸೋದರಳಿಯ ಥಾಮಸ್ ಸ್ಟಾಂಡ್ಫೀಲ್ಡ್ ಮತ್ತು ಥಾಮಸ್ ಪುತ್ರ ಜಾನ್ ಸ್ಟಾಂಡ್ಫೀಲ್ಡ್ ಅವರನ್ನು ಬಂಧಿಸಿ ತಪ್ಪಿತಸ್ಥರೆಂದು ಕಂಡುಬಂದಿದ್ದರಿಂದ ಆಸ್ಟ್ರೇಲಿಯಕ್ಕೆ ಗಡೀಪಾರು ಮಾಡಲಾಯಿತು.
"
"Joseph Lange - Vienna actor and painter; Mozart's brother-in-law
","ಜೋಸೆಫ್ ಲ್ಯಾಂಗ್ - ವಿಯೆನ್ನಾ ನಟ ಮತ್ತು ವರ್ಣಚಿತ್ರಕಾರ; ಮೊಜಾರ್ಟ್ ಅವರ ಸೋದರ
"
"Kulkarni is the brother of Sudha Murthy and brother-in-law of Narayana Murthy, founder of Infosys.
","ಕುಲಕರ್ಣಿ ಸುಧಾ ಮೂರ್ತಿಯ ಸಹೋದರ ಮತ್ತು ಇನ್ಫೋಸಿಸ್ ಸಂಸ್ಥಾಪಕ ನಾರಾಯಣ ಮೂರ್ತಿಯ ಸೋದರ ಮಾವ.
"
"Kumar Gaurav is Sanjay Dutt's brother-in-law.
","ಕುಮಾರ್ ಗೌರವ್ ಎಂಬುವರು ಸಂಜಯ್ ದತ್ ರವರ ಕ್ಲೋಸ್ ಫ್ರೆಂಡ್.
"
"Larry Zbyszko: not related to Stanislaus Zbyszko, married to Kathleen Gagne, son-in-law of Verne and brother-in-law of Greg Gagne
","ಲ್ಯಾರಿ ಝ್ಬಿಸ್ಕೊಃ ಸ್ಟಾನಿಸ್ಲಾಸ್ ಜೆಬಿಸ್ಕೊಗೆ ಸಂಬಂಧಿಸಿಲ್ಲ, ಕ್ಯಾಥ್ಲೀನ್ ಗ್ಯಾಗ್ನೆ ಅವರನ್ನು ವಿವಾಹವಾದರು, ವೆರ್ನ ಅಳಿಯ ಮತ್ತು ಗ್ರೆಗ್ ಗ್ಯಾಗ್ನ ಸೋದರಳಿಯ
"
"Leaving behind her sordid past, she moves into the dilapidated New Orleans apartment of her co-dependent sister and brother-in-law, Stanley - the dangerously virile and brutish antagonist.
","ಅವಳ ಅಸ್ವಸ್ಥ ಅವ್ಯವಸ್ಥೆಯ ಹಿಂದೆ ಬಿಟ್ಟು, ತನ್ನ ಸಹ-ಅವಲಂಬಿತ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಳಿಯ ಸ್ಟ್ಯಾನ್ಲಿಯ ನ್ಯೂ ಆರ್ಲಿಯನ್ಸ್ ಅಪಾರ್ಟ್ಮೆಂಟ್ಗೆ ಅವಳು ಹೋಗುತ್ತಾನೆ - ಅಪಾಯಕಾರಿ ವೈರಿ ಮತ್ತು ಕ್ರೂರ ಪ್ರತಿಸ್ಪರ್ಧಿ.
"
"Lorenzo Pellegrini has a brother-in-law named Simone Martinelli who is also a footballer (following his footsteps).
","ಲೊರೆಂಜೊ ಪೆಲ್ಲೆಗ್ರಿನಿ ಅವರ ಕುಟುಂಬ ಸದಸ್ಯರುಃ ಲೊರೆಂಜೊ ಪೆಲ್ಲೆಗ್ರಿನಿ ಅವರು ಸಿಮೋನೆ ಮಾರ್ಟಿನೆಲ್ಲಿ ಎಂಬ ಸಹೋದರನನ್ನು ಹೊಂದಿದ್ದಾರೆ, ಅವರು ಫುಟ್ಬಾಲ್ ಆಟಗಾರರಾಗಿದ್ದಾರೆ (ಅವರ ಹೆಜ್ಜೆಗಳನ್ನು ಅನುಸರಿಸುತ್ತಾರೆ).
"
"Lorenzo Pellegrini's Family members: Lorenzo Pellegrini has a brother-in-law named Simone Martinelli who is also a footballer (following his footsteps).
","ಲೊರೆಂಜೊ ಪೆಲ್ಲೆಗ್ರಿನಿ ಅವರ ಕುಟುಂಬ ಸದಸ್ಯರುಃ ಲೊರೆಂಜೊ ಪೆಲ್ಲೆಗ್ರಿನಿ ಅವರು ಸಿಮೋನೆ ಮಾರ್ಟಿನೆಲ್ಲಿ ಎಂಬ ಸಹೋದರನನ್ನು ಹೊಂದಿದ್ದಾರೆ, ಅವರು ಫುಟ್ಬಾಲ್ ಆಟಗಾರರಾಗಿದ್ದಾರೆ (ಅವರ ಹೆಜ್ಜೆಗಳನ್ನು ಅನುಸರಿಸುತ್ತಾರೆ).
"
"Manisha lives in a joint family of nine that includes her two children, her husband, his parents, as well as her brother-in-law, his wife and their child.
","ಮನೀಷಾ ಅವರ ಇಬ್ಬರು ಮಕ್ಕಳು, ಪತಿ, ಅತ್ತೆ, ಸೋದರ ಮಾವ ಮತ್ತು ಅವರ ಮಗು ಸೇರಿದಂತೆ ಒಂಬತ್ತು ಜನರ ಕುಟುಂಬ ಒಟ್ಟಿಗೆ ವಾಸವಿದೆ.
"
"Mary Dyer sided with Anne Hutchinson and her mentor and brother-in-law, Rev. John Wheelwright, in the Antinomian controversy, which challenged the doctrine of salvation by works as well as challenging the authority of the church leadership .
","ಮೇರಿ ಡೈಯರ್ ಅನ್ನಿ ಹಚಿನ್ಸನ್ ಮತ್ತು ಅವರ ಮಾರ್ಗದರ್ಶಿ ಮತ್ತು ಸೋದರಳಾದ ರೆವೆನ್ ಜಾನ್ ವ್ಹೀಲ್ವ್ರೈಟ್ರೊಂದಿಗೆ ಆಂಟಿನೋಮಿಯಾದ ವಿವಾದದಲ್ಲಿದ್ದರು, ಇದು ಮೋಕ್ಷದ ಸಿದ್ಧಾಂತವನ್ನು ಕೃತಿಗಳ ಮೂಲಕ ಸವಾಲು ಮಾಡಿತು ಮತ್ತು ಚರ್ಚ್ ನಾಯಕತ್ವದ ಅಧಿಕಾರವನ್ನು ಪ್ರಶ್ನಿಸಿತು.
"
"Mary's story is also retold in Arabic writings where she is supposedly both a contemporary of Jesus (having carried the infant Jesus) and Ostanes, a Persian brother-in-law of Xerxes, who lived about 500 BCE.
","ಮೇರಿನ ಕಥೆಯು ಅರೆಬಿಕ್ ಬರಹಗಳಲ್ಲಿ ಕೂಡಾ ಹೇಳಲ್ಪಟ್ಟಿದೆ, ಅಲ್ಲಿ ಅವಳು ಯೇಸುವಿನ ಸಮಕಾಲೀನ (ಶಿಶು ಜೀಸಸ್ನನ್ನು ಹೊತ್ತೊಯ್ಯುತ್ತಿದ್ದಾಳೆ) ಮತ್ತು ಓರ್ಟಾನಸ್, ಪರ್ಸೊಕ್ಸ್ ನ ಪರ್ಷಿಯನ್ ಸೋದರ-ಮರಿ 500 ಕ್ರಿ. ಪೂ. ಗ್ರಂಥಸೂಚಿ
"
"Mary's story is also retold in Arabic writings where she is supposedly both a contemporary of Jesus (having carried the infant Jesus) and Ostanes, a Persian brother-in-law of Xerxes, who lived about 500 BCE.BibliographyRaphael Patai.
","ಮೇರಿನ ಕಥೆಯು ಅರೆಬಿಕ್ ಬರಹಗಳಲ್ಲಿ ಕೂಡಾ ಹೇಳಲ್ಪಟ್ಟಿದೆ, ಅಲ್ಲಿ ಅವಳು ಯೇಸುವಿನ ಸಮಕಾಲೀನ (ಶಿಶು ಜೀಸಸ್ನನ್ನು ಹೊತ್ತೊಯ್ಯುತ್ತಿದ್ದಾಳೆ) ಮತ್ತು ಓರ್ಟಾನಸ್, ಪರ್ಸೊಕ್ಸ್ ನ ಪರ್ಷಿಯನ್ ಸೋದರ-ಮರಿ 500 ಕ್ರಿ. ಪೂ. ಗ್ರಂಥಸೂಚಿ
"
"May's brother-in-law later teamed up with Gene Autry in 1949 to create the song, you've probably been singing this entire paragraph.
","ಮೇ ಅವರ ಸೋದರ ಮಾವ ನಂತರ ಹಾಡನ್ನು ರಚಿಸಲು 1949 ರಲ್ಲಿ ಜೀನ್ ಆಟ್ರಿಯೊಂದಿಗೆ ಕೈಜೋಡಿಸಿದರು, ನೀವು ಬಹುಶಃ ಈ ಸಂಪೂರ್ಣ ಪ್ಯಾರಾಗ್ರಾಫ್ ಅನ್ನು ಹಾಡುತ್ತಿದ್ದೀರಿ.
"
"Mexican General Martín Perfecto de Cos, brother-in-law of Mexican President Antonio López de Santa Anna, decided to maintain a defensive position, and the siege began.
","ಮೆಕ್ಸಿಕನ್ ಜನರಲ್ ಮಾರ್ಟಿನ್ ಪೆರ್ಫೆಟೊ ಡೆ ಕಾಸ್, ಮೆಕ್ಸಿಕನ್ ಅಧ್ಯಕ್ಷ ಆಂಟೋನಿಯೊ ಲೋಪೆಜ್ ಡೆ ಸಾಂತಾ ಅಣ್ಣಳ ಸೋದರನಾಗಿದ್ದನು, ರಕ್ಷಣಾತ್ಮಕ ಸ್ಥಾನವನ್ನು ಉಳಿಸಿಕೊಳ್ಳಲು ನಿರ್ಧರಿಸಿದನು ಮತ್ತು ಮುತ್ತಿಗೆಯು ಪ್ರಾರಂಭವಾಯಿತು.
"
"My brother-in-law died Wednesday night.
","ಬುಧವಾರ ನಸುಕಿನಲ್ಲಿ ನನ್ನ ಸೋದರ ಸಂಬಂಧಿ ತೀರಿಕೊಂಡರು.
"
"My brother-in-law is a farmer, too.
","ನನ್ನ ಸೋದರ ಮಾವ ಕೂಡ ರೈತ.
"
"OP Singh is the brother-in-law of Sushant Singh Rajput who died on June 14, 2020.
","OP ಸಿಂಗ್ ಅವರು ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಅವರ ಸೋದರ ಮಾವ ಆಗಿದ್ದು ಅವರು ಜೂನ್ 14, 2020 ರಂದು ಅನುಮಾನಾಸ್ಪದ ರೀತಿಯಲ್ಲಿ ನಿಧನರಾದರು.
"
"On August 26, another group of protesters pillaged and virtually destroyed the stately Boston home of Lieutenant Governor Thomas Hutchinson - Oliver's brother-in-law.
","ಆಗಸ್ಟ್ 26 ರಂದು, ಲೆಫ್ಟಿನೆಂಟ್ ಗವರ್ನರ್ ಥಾಮಸ್ ಹಚಿನ್ಸನ್ - ಆಲಿವರ್ ಅವರ ಸೋದರಳಾದ ಬೊಸ್ಟನ್ ಮನೆಯವರನ್ನು ಮತ್ತೊಂದು ಗುಂಪು ಪ್ರತಿಭಟನಾಕಾರರು ಲೂಟಿ ಮಾಡಿದರು ಮತ್ತು ವಾಸ್ತವವಾಗಿ ನಾಶಪಡಿಸಿದರು.
"
"On August 26, another mob attacked the home of Oliver's brother-in-law - Lieutenant Governor Thomas Hutchinson.
","ಆಗಸ್ಟ್ 26 ರಂದು, ಲೆಫ್ಟಿನೆಂಟ್ ಗವರ್ನರ್ ಥಾಮಸ್ ಹಚಿನ್ಸನ್ - ಆಲಿವರ್ ಅವರ ಸೋದರಳಾದ ಬೊಸ್ಟನ್ ಮನೆಯವರನ್ನು ಮತ್ತೊಂದು ಗುಂಪು ಪ್ರತಿಭಟನಾಕಾರರು ಲೂಟಿ ಮಾಡಿದರು ಮತ್ತು ವಾಸ್ತವವಾಗಿ ನಾಶಪಡಿಸಿದರು.
"
"One day the Guru asked Jetha and Bhani's brother-in-law, Rama, to build several platforms by the river bank so that he could over see a well being dug.
","ಒಂದು ದಿನ ಗುರು ಜಿಥಾ ಮತ್ತು ಭನಿಯವರ ಸೋದರ ರಾಮರನ್ನು ನದಿಯ ದಂಡೆಯ ಮೂಲಕ ಹಲವಾರು ವೇದಿಕೆಗಳನ್ನು ನಿರ್ಮಿಸಲು ಕೇಳಿದನು, ಇದರಿಂದ ಅವನು ಚೆನ್ನಾಗಿ ಸುತ್ತುವದನ್ನು ನೋಡಿದನು.
"
"Previous Previous post: I have a brother-in-law
","ಹಿಂದೆ Previous post: ನಾನೊಂದು ಅಣಿ ಮುತ್ತು
"
"Priyanka recently made head turns at the Billboard Music Awards with husband Nick Jonas and also attended brother-in-law Joe Jonas and Sophie Turner's wedding at Las Vegas.
","ಪ್ರಿಯಾಂಕಾ ಚೋಪ್ರಾ ಇತ್ತೀಚೆಗೆ ಬಿಲ್ಬೋರ್ಡ್ ಮ್ಯೂಸಿಕ್ ಅವಾರ್ಡ್ಸ್ನಲ್ಲಿ ಗಾಯಕ ಪತಿ ನಿಕ್ ಜೊನಸ್ರೊಂದಿಗೆ ಹಾಜರಿದ್ದರು ಮತ್ತು ನಂತರ ಅವರು ಸೋಫಿ ಟರ್ನರ್ ಮತ್ತು ಜೋ ಜೊನಸ್ರ ಎಲ್ವಿಸ್ ಮದುವೆಗೆ ಲಾಸ್ ವೆಗಾಸ್ನಲ್ಲಿ ಹಾಜರಿದ್ದರು.
"
"Rijo's sister and brother-in-law are nurses and had returned from Italy around 8 months back.
","ರಿಜೊ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರ ಮಾವ ಇಬ್ಬರೂ ದಾದಿಯರು ಎಂಟು ತಿಂಗಳ ಹಿಂದೆ ಇಟಲಿಯಿಂದ ಆಗಮಿಸಿದ್ದರು.
"
"Rijo's sister and brother-in-law, both nurses, had arrived from Italy eight months ago.
","ರಿಜೊ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರ ಮಾವ ಇಬ್ಬರೂ ದಾದಿಯರು ಎಂಟು ತಿಂಗಳ ಹಿಂದೆ ಇಟಲಿಯಿಂದ ಆಗಮಿಸಿದ್ದರು.
"
"Saeed and his two close aides - Zafar Iqbal and Yahya Mujahid - have been sentenced to 10 and a half years each while JuD chief's brother-in-law Abdul Rehman Makki was sentenced to six months imprisonment.
","ಸಯೀದ್ ಮತ್ತು ಅವರ ಇಬ್ಬರು ಆಪ್ತ ಸಹಾಯಕರಾದ ಜಾಫರ್ ಇಕ್ಬಾಲ್ ಮತ್ತು ಯಾಹ್ಯಾ ಮುಜಾಹಿದ್ ಅವರಿಗೆ ತಲಾ ಹತ್ತೂವರೆ ವರ್ಷ ಶಿಕ್ಷೆ ವಿಧಿಸಲಾಗಿದ್ದು, ಜೆಯುಡಿ ಮುಖ್ಯಸ್ಥರ ಸೋದರ ಮಾವ ಅಬ್ದುಲ್ ರೆಹಮಾನ್ ಮಕ್ಕಿಗೆ ಆರು ತಿಂಗಳ ಜೈಲು ಶಿಕ್ಷೆ ವಿಧಿಸಲಾಗಿದೆ.
"
"Saeed and his two close aides - Zafar Iqbal and Yahya Mujahid - have been sentenced to 10 and a half years each, while his brother-in-law Abdul Rehman Makki was sentenced to six months imprisonment.
","ಸಯೀದ್ ಮತ್ತು ಅವರ ಇಬ್ಬರು ಆಪ್ತ ಸಹಾಯಕರಾದ ಜಾಫರ್ ಇಕ್ಬಾಲ್ ಮತ್ತು ಯಾಹ್ಯಾ ಮುಜಾಹಿದ್ ಅವರಿಗೆ ತಲಾ ಹತ್ತೂವರೆ ವರ್ಷ ಶಿಕ್ಷೆ ವಿಧಿಸಲಾಗಿದ್ದು, ಜೆಯುಡಿ ಮುಖ್ಯಸ್ಥರ ಸೋದರ ಮಾವ ಅಬ್ದುಲ್ ರೆಹಮಾನ್ ಮಕ್ಕಿಗೆ ಆರು ತಿಂಗಳ ಜೈಲು ಶಿಕ್ಷೆ ವಿಧಿಸಲಾಗಿದೆ.
"
"Scott began working with an Australian golf instructor, Brad Malone, who later also became Scott's brother-in-law.
","ಸ್ಕಾಟ್ ಆಸ್ಟ್ರೇಲಿಯಾದ ಗಾಲ್ಫ್ ತರಬೇತುದಾರರಾದ ಬ್ರಾಡ್ ಮ್ಯಾಲೋನ್ನೊಂದಿಗೆ ಕೆಲಸ ಮಾಡಲು ಪ್ರಾರಂಭಿಸಿದರು, ಇವರು ನಂತರ ಸ್ಕಾಟ್ನ ಸೋದರಳಾದರು.
"
"Seeking a new post, Beauregard received aid from his brother-in-law, Senator John Slidell, in obtaining an assignment as the superintendent of West Point on January 23, 1861.
","ಹೊಸ ಹುದ್ದೆಯನ್ನು ಪಡೆಯಲು, ಬ್ಯೂರೋಗಾರ್ಡ್ ತನ್ನ ಅಳಿಯ-ಸೆನೆಟರ್ ಜಾನ್ ಸ್ಲಿಡೆಲ್ರಿಂದ ಜನವರಿ 23, 1861 ರಂದು ವೆಸ್ಟ್ ಪಾಯಿಂಟ್ ಸೂಪರಿಂಟೆಂಡೆಂಟ್ ಆಗಿ ನೇಮಕ ಪಡೆಯುವುದರಲ್ಲಿ ನೆರವು ಪಡೆದರು.
"
"She lobbied authorities including Members of Parliament -- a brother-in-law was elected to Parliament in 1818 and became a supporter of her reforms.
","ಅವರು ಪಾರ್ಲಿಮೆಂಟ್ ಸದಸ್ಯರು ಸೇರಿದಂತೆ ಅಧಿಕಾರಿಗಳನ್ನು ಲಾಬಿ ಮಾಡಿದರು - 1818 ರಲ್ಲಿ ಅವರ ಸೋದರ ಪಾರ್ಲಿಮೆಂಟ್ ಸಂಸತ್ತಿಗೆ ಚುನಾಯಿತರಾದರು ಮತ್ತು ಅವರ ಸುಧಾರಣೆಗಳ ಬೆಂಬಲಿಗರಾದರು.
"
"Sid Davis is Essie's brother, and therefore Nat's brother-in-law and uncle to the Miller children.
","ಸಿಡ್ ಡೇವಿಸ್ ಎಸ್ಸಿಯ ಸಹೋದರ, ಮತ್ತು ಆದ್ದರಿಂದ ನ್ಯಾಟ್ನ ಸೋದರ ಮತ್ತು ಮಿಲ್ಲರ್ ಮಕ್ಕಳ ಚಿಕ್ಕಪ್ಪ.
"
"Sid davis is essie's brother, and therefore nat's brother-in-law and uncle to the miller children johnson city.
","ಸಿಡ್ ಡೇವಿಸ್ ಎಸ್ಸಿಯ ಸಹೋದರ, ಮತ್ತು ಆದ್ದರಿಂದ ನ್ಯಾಟ್ನ ಸೋದರ ಮತ್ತು ಮಿಲ್ಲರ್ ಮಕ್ಕಳ ಚಿಕ್ಕಪ್ಪ.
"
"Sid davis is essie's brother, and therefore nat's brother-in-law and uncle to the miller children.
","ಸಿಡ್ ಡೇವಿಸ್ ಎಸ್ಸಿಯ ಸಹೋದರ, ಮತ್ತು ಆದ್ದರಿಂದ ನ್ಯಾಟ್ನ ಸೋದರ ಮತ್ತು ಮಿಲ್ಲರ್ ಮಕ್ಕಳ ಚಿಕ್ಕಪ್ಪ.
"
