eng_Latn,kan_Knda
"Illinois: First cousins, yes, only if they are over a certain age or cannot bear children.
","ಇಲಿನಾಯ್ಸ್ಃ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಹೌದು, ಅವರು ಕೆಲವು ವಯಸ್ಸಿನ ಮೇಲೆ ಮಾತ್ರ ಅಥವಾ ಮಕ್ಕಳನ್ನು ಹೊಂದುವುದಿಲ್ಲ.
"
"Imagine you wanted to talk to your cousin Joe about going to Florida in the summer.
","ಬೇಸಿಗೆಯಲ್ಲಿ ಫ್ಲೋರಿಡಾಗೆ ಹೋಗುವ ಬಗ್ಗೆ ನಿಮ್ಮ ಸೋದರಸಂಬಂಧಿ ಜೋಗೆ ಮಾತನಾಡಲು ನೀವು ಬಯಸಿದ್ದೀರಾ ಎಂದು ಊಹಿಸಿ.
"
"In 1335, the Il-Khan (Mongol) ruler of Persia and the Middle East, Abu Said, died of bubonic plague during a war with his northern cousins, the Golden Horde.
","1335 ರಲ್ಲಿ, ಪರ್ಷಿಯಾ ಮತ್ತು ಮಧ್ಯ ಪ್ರಾಚ್ಯದ ಇಲ್-ಖಾನ್ (ಮಂಗೋಲ್) ಆಡಳಿತಗಾರ, ಅಬು ಸೈಡ್, ಅವನ ಉತ್ತರದ ಸೋದರಸಂಬಂಧಿ ಗೋಲ್ಡನ್ ಹಾರ್ಡೆಯೊಂದಿಗಿನ ಯುದ್ಧದ ಸಮಯದಲ್ಲಿ ಬ್ಯುಬಿನಿಕ್ ಪ್ಲೇಗ್ನಿಂದ ಮರಣ ಹೊಂದಿದನು.
"
"In 1499, Margaret's brother Edward apparently tried to escape from the Tower of London to take part in the plot of Perkin Warbeck who claimed to be their cousin, Richard, one of the sons of Edward IV who had been taken to the Tower of London under Richard III and whose fate was not clear.
","1499 ರಲ್ಲಿ ಮಾರ್ಗರೆಟ್ನ ಸಹೋದರ ಎಡ್ವರ್ಡ್ ಪರ್ವಕಿನ್ ವಾರ್ಬೆಕ್ನ ಕಥಾವಸ್ತುವಿನಲ್ಲಿ ಭಾಗವಹಿಸಲು ಲಂಡನ್ನ ಗೋಪುರದಿಂದ ತಪ್ಪಿಸಿಕೊಳ್ಳಲು ಪ್ರಯತ್ನಿಸಿದರೆ, ಅವರ ಸಹೋದರ ರಿಚರ್ಡ್, ಎಡ್ವರ್ಡ್ IV ರವರ ಪುತ್ರರಲ್ಲಿ ಒಬ್ಬರಾಗಿದ್ದರು, ಅವರು ಲಂಡನ್ ಗೋಪುರಕ್ಕೆ ಕರೆದೊಯ್ದರು ರಿಚರ್ಡ್ III ಮತ್ತು ಅವರ ಅದೃಷ್ಟ ಸ್ಪಷ್ಟವಾಗಲಿಲ್ಲ.
"
"In 1513 his cousin, Pope Leo X, made him archbishop of Florence and cardinal.
","1513 ರಲ್ಲಿ ಅವರ ಸೋದರಸಂಬಂಧಿ, ಪೋಪ್ ಲಿಯೋ ಎಕ್ಸ್, ಅವನನ್ನು ಫ್ಲಾರೆನ್ಸ್ ಮತ್ತು ಕಾರ್ಡಿನಲ್ನ ಆರ್ಚ್ಬಿಷಪ್ ಮಾಡಿದರು.
"
"In 1513, his cousin, Pope Leo X made him Archbishop of Florence and a Cardinal.
","1513 ರಲ್ಲಿ ಅವರ ಸೋದರಸಂಬಂಧಿ, ಪೋಪ್ ಲಿಯೋ ಎಕ್ಸ್, ಅವನನ್ನು ಫ್ಲಾರೆನ್ಸ್ ಮತ್ತು ಕಾರ್ಡಿನಲ್ನ ಆರ್ಚ್ಬಿಷಪ್ ಮಾಡಿದರು.
"
"In 1518, Henry arranged to have their daughter, Mary, betrothed to the French Dauphin, which was not to the liking of Catherine, who wanted Mary to marry her nephew and Mary's first cousin, Charles.
","1518 ರಲ್ಲಿ, ಹೆನ್ರಿ ತಮ್ಮ ಮಗಳು ಮೇರಿಯನ್ನು ಫ್ರೆಂಚ್ ಡಫೀನ್ಗೆ ನಿಶ್ಚಿತಾರ್ಥ ಮಾಡಿಕೊಂಡರು, ಇದು ಕ್ಯಾಥರೀನ್ಳ ಇಷ್ಟಪಡುವಂತಿಲ್ಲ, ಮೇರಿ ತನ್ನ ಸೋದರಳಿಯ ಮತ್ತು ಮೇರಿಳ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಚಾರ್ಲ್ಸ್ಳನ್ನು ಮದುವೆಯಾಗಲು ಬಯಸಿದಳು.
"
"In 1518, henry arranged to have their daughter, mary, betrothed to the french dauphin, which was not to the liking of catherine, who wanted mary to marry her nephew and mary's first cousin, charles;
","1518 ರಲ್ಲಿ, ಹೆನ್ರಿ ತಮ್ಮ ಮಗಳು ಮೇರಿಯನ್ನು ಫ್ರೆಂಚ್ ಡಫೀನ್ಗೆ ನಿಶ್ಚಿತಾರ್ಥ ಮಾಡಿಕೊಂಡರು, ಇದು ಕ್ಯಾಥರೀನ್ಳ ಇಷ್ಟಪಡುವಂತಿಲ್ಲ, ಮೇರಿ ತನ್ನ ಸೋದರಳಿಯ ಮತ್ತು ಮೇರಿಳ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಚಾರ್ಲ್ಸ್ಳನ್ನು ಮದುವೆಯಾಗಲು ಬಯಸಿದಳು.
"
"In 1610, the Count Palatine of Hungary, Elizabeth's cousin, began to investigate allegations of cruelty by Elizabeth.
","1610 ರಲ್ಲಿ, ಎಲಿಜಬೆತ್ ಅವರ ಸೋದರಸಂಬಂಧಿಯಾದ ಹಂಗರಿಯ ಕೌಂಟ್ ಪ್ಯಾಲಟೈನ್, ಎಲಿಜಬೆತ್ನ ಕ್ರೌರ್ಯದ ಆರೋಪಗಳನ್ನು ತನಿಖೆ ಮಾಡಲು ಪ್ರಾರಂಭಿಸಿತು.
"
"In 1755, he and his cousin Daniel Boone took part in Major General Edward Braddock's ill-fated campaign against Fort Duquesne, which ended in a stunning defeat at the Battle of the Monongahela.
","1755 ರಲ್ಲಿ, ಅವನು ಮತ್ತು ಅವರ ಸೋದರಸಂಬಂಧಿ, ಡೇನಿಯಲ್ ಬೂನ್, ಮೇಜರ್ ಜನರಲ್ ಎಡ್ವರ್ಡ್ ಬ್ರಾಡಾಕ್ ಅವರ ಫೋರ್ಟ್ ಡುಕ್ವೆಸ್ನೆ ವಿರುದ್ಧ ದುರ್ದೈವದ ಪ್ರಚಾರದಲ್ಲಿ ಪಾಲ್ಗೊಂಡರು , ಇದು ಮೋನೊಂಗ್ಹೇಲಾ ಯುದ್ಧದಲ್ಲಿ ಒಂದು ಅದ್ಭುತ ಸೋಲಿಗೆ ಕೊನೆಗೊಂಡಿತು.
"
"In 1755, he, and his cousin, Daniel Boone, took part in Major General Edward Braddock's ill-fated campaign against Fort Duquesne which ended in a stunning defeat at the Battle of the Monongahela.
","1755 ರಲ್ಲಿ, ಅವನು ಮತ್ತು ಅವರ ಸೋದರಸಂಬಂಧಿ, ಡೇನಿಯಲ್ ಬೂನ್, ಮೇಜರ್ ಜನರಲ್ ಎಡ್ವರ್ಡ್ ಬ್ರಾಡಾಕ್ ಅವರ ಫೋರ್ಟ್ ಡುಕ್ವೆಸ್ನೆ ವಿರುದ್ಧ ದುರ್ದೈವದ ಪ್ರಚಾರದಲ್ಲಿ ಪಾಲ್ಗೊಂಡರು , ಇದು ಮೋನೊಂಗ್ಹೇಲಾ ಯುದ್ಧದಲ್ಲಿ ಒಂದು ಅದ್ಭುತ ಸೋಲಿಗೆ ಕೊನೆಗೊಂಡಿತು.
"
"In 1803, at the tender age of fifteen, Byron fell in love with his distant cousin Mary Chaworth.
","ನಲ್ಲಿ 1803 ರಲ್ಲಿ ವಯಸ್ಸು 15, ಬೈರನ್ ಮೇರಿ Chavort ಪ್ರೇಮದಲ್ಲಿ ಬೀಳುತ್ತಾಳೆ.
"
"In 1804 at the age of 24, Mary married her cousin, Captain Samuel Greig.
","1804 ರಲ್ಲಿ, 24 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ, ಮೇರಿ ಸ್ಯಾಮ್ಯುಯೆಲ್ ಗ್ರೆಗ್ಗೆ ವಿವಾಹವಾದರು, ಇವರ ತಂದೆ ನೇವಲ್ ಅಧಿಕಾರಿಯಾಗಿದ್ದರು.
"
"In 1804, at the age of twenty four, Mary married her cousin, Captain Samuel Greig.
","1804 ರಲ್ಲಿ, 24 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ, ಮೇರಿ ಸ್ಯಾಮ್ಯುಯೆಲ್ ಗ್ರೆಗ್ಗೆ ವಿವಾಹವಾದರು, ಇವರ ತಂದೆ ನೇವಲ್ ಅಧಿಕಾರಿಯಾಗಿದ್ದರು.
"
"In 1808, Taylor elected to leave the plantation and was able to obtain a commission as a first lieutenant in the U.S. Army from his second cousin, James Madison.
","1808 ರಲ್ಲಿ, ಟೇಲರ್ ತೋಟವನ್ನು ಬಿಡಲು ನಿರ್ಧರಿಸಿದರು ಮತ್ತು ಅವರ ಎರಡನೇ ಸೋದರಸಂಬಂಧಿಯಾದ ಜೇಮ್ಸ್ ಮ್ಯಾಡಿಸನ್ನಿಂದ ಯುಎಸ್ ಸೈನ್ಯದಲ್ಲಿ ಮೊದಲ ಲೆಫ್ಟಿನೆಂಟ್ ಆಗಿ ಕಮೀಷನ್ ಪಡೆದುಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಯಿತು.
"
"In 1808, Taylor elected to leave the plantation and was able to obtain a commission as a first lieutenant in the US Army from his second cousin, James Madison.
","1808 ರಲ್ಲಿ, ಟೇಲರ್ ತೋಟವನ್ನು ಬಿಡಲು ನಿರ್ಧರಿಸಿದರು ಮತ್ತು ಅವರ ಎರಡನೇ ಸೋದರಸಂಬಂಧಿಯಾದ ಜೇಮ್ಸ್ ಮ್ಯಾಡಿಸನ್ನಿಂದ ಯುಎಸ್ ಸೈನ್ಯದಲ್ಲಿ ಮೊದಲ ಲೆಫ್ಟಿನೆಂಟ್ ಆಗಿ ಕಮೀಷನ್ ಪಡೆದುಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಯಿತು.
"
"In 1840 he married his first cousin, Queen Victoria, a marriage that became a lifelong love-match.
","1840 ನಲ್ಲಿ ಅವರು ತಮ್ಮ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ರಾಣಿ ವಿಕ್ಟೋರಿಯಾಳನ್ನು ವಿವಾಹವಾದರು, ಇದು ವಿವಾಹವು ಆಜೀವ ಪ್ರೇಮ ಪಂದ್ಯವಾಯಿತು.
"
"In 1863, Nain Singh Rawat along with his cousin, Mani Singh Rawat were sent to the Great Trignometrical survey office at Dehradun where they underwent training for two years.
","1863 ರಲ್ಲಿ, ನೈನ್ ಸಿಂಗ್ ರಾವತ್ ಮತ್ತು ಅವರ ಸೋದರಸಂಬಂಧಿ ಮಣಿ ಸಿಂಗ್ ರಾವತ್ ಅವರು ಡೆಹ್ರಾಡೂನ್ನ ಗ್ರೇಟ್ ಟ್ರಿಗ್ನೋಮೆಟ್ರಿಕ್ ಸಮೀಕ್ಷಾ ಕಚೇರಿಗೆ ಕಳುಹಿಸಲ್ಪಟ್ಟರು, ಅಲ್ಲಿ ಅವರು ಎರಡು ವರ್ಷಗಳ ತರಬೇತಿಗೆ ಒಳಗಾಗಿದ್ದರು.
"
"In 1863, Nain Singh Rawat and his cousin, Mani Singh Rawat, were selected and sent to the Great Trigonometrical Survey office in Dehradun where they underwent training for two years.
","1863 ರಲ್ಲಿ, ನೈನ್ ಸಿಂಗ್ ರಾವತ್ ಮತ್ತು ಅವರ ಸೋದರಸಂಬಂಧಿ ಮಣಿ ಸಿಂಗ್ ರಾವತ್ ಅವರು ಡೆಹ್ರಾಡೂನ್ನ ಗ್ರೇಟ್ ಟ್ರಿಗ್ನೋಮೆಟ್ರಿಕ್ ಸಮೀಕ್ಷಾ ಕಚೇರಿಗೆ ಕಳುಹಿಸಲ್ಪಟ್ಟರು, ಅಲ್ಲಿ ಅವರು ಎರಡು ವರ್ಷಗಳ ತರಬೇತಿಗೆ ಒಳಗಾಗಿದ್ದರು.
"
"In 1863, Nain Singh Rawat and his cousin, Mani Singh Rawat, were sent to the Great Trignometric Survey office in Dehradun where they underwent rigorous training for two years.
","1863 ರಲ್ಲಿ, ನೈನ್ ಸಿಂಗ್ ರಾವತ್ ಮತ್ತು ಅವರ ಸೋದರಸಂಬಂಧಿ ಮಣಿ ಸಿಂಗ್ ರಾವತ್ ಅವರು ಡೆಹ್ರಾಡೂನ್ನ ಗ್ರೇಟ್ ಟ್ರಿಗ್ನೋಮೆಟ್ರಿಕ್ ಸಮೀಕ್ಷಾ ಕಚೇರಿಗೆ ಕಳುಹಿಸಲ್ಪಟ್ಟರು, ಅಲ್ಲಿ ಅವರು ಎರಡು ವರ್ಷಗಳ ತರಬೇತಿಗೆ ಒಳಗಾಗಿದ್ದರು.
"
"In 1863, Nain Singh Rawat and his cousin, Mani Singh Rawat, were sent to the Great Trignometric Survey office in Dehradun where they underwent training for two years.
","1863 ರಲ್ಲಿ, ನೈನ್ ಸಿಂಗ್ ರಾವತ್ ಮತ್ತು ಅವರ ಸೋದರಸಂಬಂಧಿ ಮಣಿ ಸಿಂಗ್ ರಾವತ್ ಅವರು ಡೆಹ್ರಾಡೂನ್ನ ಗ್ರೇಟ್ ಟ್ರಿಗ್ನೋಮೆಟ್ರಿಕ್ ಸಮೀಕ್ಷಾ ಕಚೇರಿಗೆ ಕಳುಹಿಸಲ್ಪಟ್ಟರು, ಅಲ್ಲಿ ಅವರು ಎರಡು ವರ್ಷಗಳ ತರಬೇತಿಗೆ ಒಳಗಾಗಿದ್ದರು.
"
"In 1865 they changed the name of this cousin to Everest.
","1865 ರಲ್ಲಿ ಅವರು ಈ ಸೋದರಸಂಬಂಧಿ ಹೆಸರನ್ನು ಎವರೆಸ್ಟ್ ಎಂದು ಬದಲಾಯಿಸಿದರು.
"
"In 1885, Joseph's son, Edwin, founded Binney & Smith with his cousin, C. Harold Smith.
","ಸುಮಾರು 1885 ರಲ್ಲಿ, ಜೋಸೆಫ್ನ ಮಗನಾದ ಎಡ್ವಿನ್ ಬಿನ್ನೆ ಮತ್ತು ಸೋದರಳಿಯ ಸಿ. ಹೆರಾಲ್ಡ್ ಸ್ಮಿತ್ ಅವರು ಬಿನ್ನಿ & ಸ್ಮಿತ್ನ ಪಾಲುದಾರಿಕೆಯನ್ನು ರಚಿಸಿದರು.
"
"In 1891 Wells married his cousin Isabel Mary Wells, but left her in 1894 for one of his students, Amy Catherine, whom he married in 1895.
","ಹೆಚ್. ಜಿ. ವೆಲ್ಸ್ 1891 ರಲ್ಲಿ ತನ್ನ ಸೋದರಸಂಬಂಧಿ, ಇಸಾಬೆಲ್ ಮೇರಿ ವೆಲ್ಸ್ಳನ್ನು ವಿವಾಹವಾದರು, ಆದರೆ ತನ್ನ ಮಾಜಿ ವಿದ್ಯಾರ್ಥಿಗಳ ಪೈಕಿ ಒಬ್ಬನಾದ ಅಮಿ ಕ್ಯಾಥರೀನ್ ರಾಬಿನ್ಸ್ಗೆ 1894 ರಲ್ಲಿ ಅವಳನ್ನು ಬಿಟ್ಟ.
"
"In 1891, Wells married his cousin Isabel Mary Wells, but left her in 1894 for one of his students, Amy Catherine Robbins, whom he married in 1895.
","ಹೆಚ್. ಜಿ. ವೆಲ್ಸ್ 1891 ರಲ್ಲಿ ತನ್ನ ಸೋದರಸಂಬಂಧಿ, ಇಸಾಬೆಲ್ ಮೇರಿ ವೆಲ್ಸ್ಳನ್ನು ವಿವಾಹವಾದರು, ಆದರೆ ತನ್ನ ಮಾಜಿ ವಿದ್ಯಾರ್ಥಿಗಳ ಪೈಕಿ ಒಬ್ಬನಾದ ಅಮಿ ಕ್ಯಾಥರೀನ್ ರಾಬಿನ್ಸ್ಗೆ 1894 ರಲ್ಲಿ ಅವಳನ್ನು ಬಿಟ್ಟ.
"
"In 1900, the cousins purchased a stone mill in Easton, Pennsylvania and started manufacturing slate pencils for children.
","1900 ರಲ್ಲಿ, ಕಂಪನಿಯು ಈಸ್ಟನ್, PA ನಲ್ಲಿ ಕಲ್ಲಿನ ಗಿರಣಿಯನ್ನು ಖರೀದಿಸಿತು ಮತ್ತು ಶಾಲೆಗಳಿಗೆ ಸ್ಲೇಟ್ ಪೆನ್ಸಿಲ್ಗಳನ್ನು ಉತ್ಪಾದಿಸಲು ಪ್ರಾರಂಭಿಸಿತು.
"
"In 1900, the cousins purchased a stone mill in Easton, Pennsylvania, and began to make pencils for schools.
","1900 ರಲ್ಲಿ, ಕಂಪನಿಯು ಈಸ್ಟನ್, PA ನಲ್ಲಿ ಕಲ್ಲಿನ ಗಿರಣಿಯನ್ನು ಖರೀದಿಸಿತು ಮತ್ತು ಶಾಲೆಗಳಿಗೆ ಸ್ಲೇಟ್ ಪೆನ್ಸಿಲ್ಗಳನ್ನು ಉತ್ಪಾದಿಸಲು ಪ್ರಾರಂಭಿಸಿತು.
"
"In 1918, he married his first cousin, Aurora Aragon Quezon; the couple would have four children.
","1918 ರಲ್ಲಿ ಅವರು ತಮ್ಮ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ಅರೋರಾ ಅರಾಗೊನ್ ಕ್ವೆಜಾನ್ ಅವರನ್ನು ಮದುವೆಯಾದರು; ದಂಪತಿಗೆ ನಾಲ್ಕು ಮಕ್ಕಳಿದ್ದಾರೆ.
"
"In 1944 Nelson Mendela married Walter Sisulu's cousin, Evelyn Mase, who was a nurse.
","1944 ರಲ್ಲಿ ನೆಲ್ಸನ್ ಮಂಡೇಲಾ ಅವರು ವಾಲ್ಟರ್ ಸಿಸುಲು ಅವರ ಸೋದರಸಂಬಂಧಿ ಎವೆಲಿನ್ ಮಾಸ್ಳನ್ನು ಮದುವೆಯಾದರು.
"
"In 1944 Nelson married Evelyn Mase, a cousin of Walter Sisulu.
","1944 ರಲ್ಲಿ ನೆಲ್ಸನ್ ಮಂಡೇಲಾ ಅವರು ವಾಲ್ಟರ್ ಸಿಸುಲು ಅವರ ಸೋದರಸಂಬಂಧಿ ಎವೆಲಿನ್ ಮಾಸ್ಳನ್ನು ಮದುವೆಯಾದರು.
"
"In 1945, Rafi got married to his cousin Bashira, nicknamed 'Majhi', in his village.
","""ರಫಿ ಅವರು ೧೯೪೫ ರಲ್ಲಿ ತಮ್ಮ ಸಂಭಂಧಿ ಬಶಿರಾ,ಅವರ ಸಂಕ್ಷಿಪ್ತವಾದ """"ಮಾಝಿ""""ಅವರನ್ನು ತಮ್ಮ ಹಳ್ಳಿಯಲ್ಲಿಯೇ ವಿವಾಹವಾದರು.""
"
"In 1952, Bhai Mohan Singh bought the company from his cousins Ranbir and Gurbax.
","ಭಾಯಿ ಮೋಹನ್ ಸಿಂಗ್ರವರು ೧೯೫೨ರಲ್ಲಿ ತನ್ನ ಮಲ ಸಹೋದರರಾದ ರಣಭೀರ್ ಮತ್ತು ಗುರುಭಕ್ಷ್ ಇವರಿಂದ ಖರೀದಿಸಿದರು.
"
"In 1996, she made a will, which left her entire estate, valued at the time of her death to be worth £905,836, to her cousins.
","1996 ನಲ್ಲಿ, ಆಕೆಯ ಸಂಪೂರ್ಣ ಎಸ್ಟೇಟ್ ಅನ್ನು ಬಿಟ್ಟಳು, ಅವಳು £ 905,836 ಮೌಲ್ಯದ ಆಕೆಯ ಸಾವಿನ ಸಮಯದಲ್ಲಿ ತನ್ನ ಸೋದರ ಸಂಬಂಧಿಗಳಿಗೆ ಬಿಟ್ಟುಕೊಟ್ಟಳು.
"
"In 2002, Andre DiMera, posing as his cousin Tony, returned to Salem claiming Stefano had died from injuries sustained from a car crash in Monte Carlo.
","2002 ರಲ್ಲಿ, ಆಂಡ್ರೆ ಡಿಮೆರಾ ತನ್ನ ಸೋದರಸಂಬಂಧಿ ಟೋನಿ ಎಂದು ಹೇಳುತ್ತಾ, ಮಾಂಟೆ ಕಾರ್ಲೊದಲ್ಲಿನ ಕಾರ್ ಅಪಘಾತದಿಂದಾಗಿ ಗಾಯಗೊಂಡಿದ್ದರಿಂದ ಸ್ಟೆಫಾನೊ ಸಾವನ್ನಪ್ಪಿದನೆಂದು ಸೇಲಂಗೆ ಹಿಂತಿರುಗಿದನು.
"
"In 2006, Elon Musk co-founded SolarCity, a photovoltaics products and services company with his cousin Lyndon River.
","2006 ರಲ್ಲಿ, ಎಲೋನ್ ಮಸ್ಕ್ ತನ್ನ ಸೋದರಸಂಬಂಧಿ ಲಿಂಡನ್ ರೈವ್ನೊಡನೆ ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಉತ್ಪನ್ನಗಳು ಮತ್ತು ಸೇವೆಗಳ ಕಂಪನಿಯನ್ನು ಸೌರಸಿಟಿ ಸಹ-ಸ್ಥಾಪಿಸಿದರು.
"
"In Europe and Asia, related tits such as the great tit, blue tit and long-tailed tit will also respond to the same methods used to attract their North American chickadee cousins.
","ಯುರೋಪ್ ಮತ್ತು ಏಷ್ಯಾದಲ್ಲಿ, ದೊಡ್ಡ ಟೈಟ್, ನೀಲಿ ಟೈಟ್ ಮತ್ತು ಲಾಂಗ್ ಟೈಲ್ಡ್ ಟಿಟ್ ಮುಂತಾದ ಸಂಬಂಧಿತ ಟಿಟ್ಗಳು ತಮ್ಮ ಉತ್ತರ ಅಮೆರಿಕಾದ ಚಿಕಾಡೆ ಸೋದರರನ್ನು ಆಕರ್ಷಿಸುವ ವಿಧಾನಗಳಿಗೆ ಸಹ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತವೆ.
"
"In Europe and Asia, related tits such as the great tit, blue tit, and long-tailed tit will also respond to the same methods used to attract their North American chickadee cousins.
","ಯುರೋಪ್ ಮತ್ತು ಏಷ್ಯಾದಲ್ಲಿ, ದೊಡ್ಡ ಟೈಟ್, ನೀಲಿ ಟೈಟ್ ಮತ್ತು ಲಾಂಗ್ ಟೈಲ್ಡ್ ಟಿಟ್ ಮುಂತಾದ ಸಂಬಂಧಿತ ಟಿಟ್ಗಳು ತಮ್ಮ ಉತ್ತರ ಅಮೆರಿಕಾದ ಚಿಕಾಡೆ ಸೋದರರನ್ನು ಆಕರ್ಷಿಸುವ ವಿಧಾನಗಳಿಗೆ ಸಹ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತವೆ.
"
"In French, this means s/he is not necessarily a first cousin (child of a parent's sibling), but could be the person's a second or third cousin.
","ಫ್ರೆಂಚ್ ಭಾಷೆಯಲ್ಲಿ, ಅವನು / ಅವನು ಮೊದಲ ಸೋದರಸಂಬಂಧಿ ಅಲ್ಲ (ಪೋಷಕರ ಸಹೋದರನ ಮಗು), ಆದರೆ ಎರಡನೇ ಅಥವಾ ಮೂರನೇ ಸೋದರಸಂಬಂಧಿ.
"
"In November 2018, A complaint was filed by a Muslim Youth League leader alleging that KT Adeeb, a cousin of Jaleel, was appointed as general manager in the Kerala State Minorities Development Finance Corporation, flouting rules.
","ಜಲೀಲ್ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಆದೀಬ್ ಎಂಬವರಿಗೆ ಕೇರಳ ರಾಜ್ಯ ಅಲ್ಪ ಸಂಖ್ಯಾತರ ಅಭಿವೃದ್ಧಿ ಹಣಕಾಸು ನಿಗಮದಲ್ಲಿ ಜನರಲ್ ಮ್ಯಾನೇಜರ್ ಆಗಿ ನೇಮಕ ಮಾಡಲಾಗಿದೆ ಎಂದು ಮುಸ್ಲಿಂ ಯೂತ್ ಲೀಗ್ ನಾಯಕರು 2018 ನವೆಂಬರ್ನಲ್ಲಿ ಸಲ್ಲಿಸಿದ್ದ ದೂರಿನಲ್ಲಿ ಉಲ್ಲೇಖಿಸಿತ್ತು.
"
"In Orestes, she's promised to Neoptolemus, but Apollo proclaims that her cousin Orestes - who holds her hostage for her father's good behavior in the play - will wed her.
","ಓರೆಸ್ಟೆಸ್ನಲ್ಲಿ ಅವಳು ನಯೋಪ್ಟೋಲೆಮಸ್ಗೆ ಭರವಸೆ ನೀಡಿದ್ದಳು, ಆದರೆ ಅಪೊಲೊ ತನ್ನ ಸೋದರಸಂಬಂಧಿ ಒರೆಸ್ಟ್ಸ್-ಅವಳ ತಂದೆಯ ನಾಟಕದ ಉತ್ತಮ ನಡವಳಿಕೆಯನ್ನು ತನ್ನ ಒತ್ತೆಯಾಳು ಹೊಂದಿರುವವಳು-ಅವಳನ್ನು ಮದುವೆಯಾಗುತ್ತಾರೆ ಎಂದು ಘೋಷಿಸುತ್ತಾರೆ.
"
"In a murder scenario that has become legendary, several members of the aristocracy --including a prince, an army officer, and a cousin of Nicholas -- succeeded, with some difficulty, in killing Rasputin in December 1916.
","ರಾಜಕುಮಾರ, ಸೇನಾಧಿಕಾರಿ ಮತ್ತು ನಿಕೋಲಸ್ರ ಸೋದರಸಂಬಂಧಿ ಸೇರಿದಂತೆ - ಪ್ರಖ್ಯಾತ, ಪ್ರಭುತ್ವದ ಹಲವು ಸದಸ್ಯರುಗಳಾದ ಒಂದು ಕೊಲೆ ಸನ್ನಿವೇಶದಲ್ಲಿ, ಡಿಸೆಂಬರ್ 1916 ರಲ್ಲಿ ರಾಸುಪುಟಿನ್ ಅನ್ನು ಕೊಲ್ಲುವಲ್ಲಿ ಸ್ವಲ್ಪ ಕಷ್ಟದಿಂದ ಯಶಸ್ವಿಯಾದರು.
"
"In addition, Cantwell's paternal and maternal grandparents are yet unknown while the midfielder's cousins have not been identified in notable events of his early life to date.
","ಇದರ ಜೊತೆಯಲ್ಲಿ, ಕ್ಯಾಂಟ್ವೆಲ್ ಅವರ ತಂದೆ ಮತ್ತು ತಾಯಿಯ ಅಜ್ಜಿಯರು ಇನ್ನೂ ತಿಳಿದಿಲ್ಲ, ಆದರೆ ಮಿಡ್ಫೀಲ್ಡರ್ ಅವರ ಸೋದರಸಂಬಂಧಿಗಳನ್ನು ಅವರ ಆರಂಭಿಕ ಜೀವನದ ಗಮನಾರ್ಹ ಘಟನೆಗಳಲ್ಲಿ ಇಲ್ಲಿಯವರೆಗೆ ಗುರುತಿಸಲಾಗಿಲ್ಲ.
"
"In addition, Wan-Bissaka uncles, aunts and cousins are yet to be identified in notable events of his childhood story and biography.
","ಜೊತೆಗೆ, ವಾನ್-ಬಿಸ್ಸಕ ಚಿಕ್ಕಪ್ಪ, ಅತ್ತೆ ಮತ್ತು ಸೋದರಸಂಬಂಧಿಗಳನ್ನು ಅವರ ಬಾಲ್ಯದ ಕಥೆ ಮತ್ತು ಜೀವನಚರಿತ್ರೆಯ ಗಮನಾರ್ಹ ಘಟನೆಗಳಲ್ಲಿ ಇನ್ನೂ ಗುರುತಿಸಲಾಗಿಲ್ಲ.
"
"In fact, however, while children of non-related couples have a 2-3% risk of birth defects, children of first cousins have a 4-6% risk.
","ಆದಾಗ್ಯೂ, ಸಂಬಂಧಿಸದ ದಂಪತಿಗಳ ಮಕ್ಕಳು 2-3% ಜನನ ದೋಷಗಳನ್ನು ಹೊಂದಿರುತ್ತಾರೆ, ಮೊದಲ ಸೋದರ ಮಕ್ಕಳಲ್ಲಿ 4-6% ನಷ್ಟು ಅಪಾಯವಿದೆ.
"
"In fact, they are not crustaceans at all but are instead members of a group known as the Chelicerata and their closest cousins include arachnids and sea spiders.
","ವಾಸ್ತವವಾಗಿ, ಅವರು ಎಲ್ಲಾ ಕಠಿಣವಾದಿಗಳಲ್ಲ ಆದರೆ ಬದಲಾಗಿ ಚೆಲಿಸೆರಾಟಾ ಎಂದು ಕರೆಯಲ್ಪಡುವ ಗುಂಪಿನ ಸದಸ್ಯರು ಮತ್ತು ಅವರ ಹತ್ತಿರದ ಸೋದರಸಂಬಂಧಿಗಳು ಅರಾಕ್ನಿಡ್ಗಳು ಮತ್ತು ಸಮುದ್ರ ಜೇಡಗಳು ಸೇರಿದ್ದಾರೆ.
"
